,0,1
1385,496.5,9.38
1386,496.5,9.5
1387,496.5,9.62
1388,496.5,9.74
1389,496.5,9.86
1390,496.5,9.98
1391,496.5,10.1
1392,496.5,10.22
1393,496.5,10.34
1394,496.5,10.46
1395,496.5,10.58
1396,496.5,10.7
1397,496.5,10.82
1398,496.5,10.94
1399,496.5,11.06
1400,496.5,11.18
1401,496.5,11.3
1402,496.5,11.42
1403,496.5,11.54
1404,500.2,4.34
1405,500.2,4.46
1406,500.2,4.58
1407,500.2,4.7
1408,500.2,4.82
1409,500.2,4.94
1410,500.2,5.06
1411,500.2,5.18
1412,500.2,5.3
1413,500.2,5.42
1414,500.2,5.54
1415,500.2,5.66
1416,500.2,5.78
1417,500.2,5.9
1418,500.2,6.02
1419,500.2,6.14
1420,500.2,6.26
1421,500.2,6.38
1422,500.2,6.5
1423,500.2,6.62
1424,500.2,6.74
1425,500.2,6.86
1426,500.2,6.98
1427,500.2,7.1
1428,500.2,7.22
1429,500.2,7.34
1430,500.2,7.46
1431,500.2,7.58
1432,500.2,7.7
1433,500.2,7.82
1434,500.2,7.94
1435,500.2,8.06
1436,500.2,8.18
1437,500.2,8.3
1438,500.2,8.42
1439,500.2,8.54
1440,500.2,8.66
1441,500.2,8.78
1442,500.2,8.9
1443,500.2,9.02
1444,500.2,9.14
1445,500.2,9.26
1446,500.2,9.38
1447,500.2,9.5
1448,500.2,9.62
1449,500.2,9.74
1450,500.2,9.86
1451,500.2,9.98
1452,500.2,10.1
1453,500.2,10.22
1454,500.2,10.34
1455,500.2,10.46
1456,500.2,10.58
1457,500.2,10.7
1458,500.2,10.82
1459,500.2,10.94
1460,500.2,11.06
1461,500.2,11.18
1462,500.2,11.3
1463,500.2,11.42
1464,500.2,11.54
1465,500.2,11.66
1466,503.9,4.34
1467,503.9,4.46
1468,503.9,4.58
1469,503.9,4.7
1470,503.9,4.82
1471,503.9,4.94
1472,503.9,5.06
1473,503.9,5.18
1474,503.9,5.3
1475,503.9,5.42
1476,503.9,5.54
1477,503.9,5.66
1478,503.9,5.78
1479,503.9,5.9
1480,503.9,6.02
1481,503.9,6.14
1482,503.9,6.26
1483,503.9,6.38
1484,503.9,6.5
1485,503.9,6.62
1486,503.9,6.74
1487,503.9,6.86
1488,503.9,6.98
1489,503.9,7.1
1490,503.9,7.22
1491,503.9,7.34
1492,503.9,7.46
1493,503.9,7.58
1494,503.9,7.7
1495,503.9,7.82
1496,503.9,7.94
1497,503.9,8.06
1498,503.9,8.18
1499,503.9,8.3
1500,503.9,8.42
1501,503.9,8.54
1502,503.9,8.66
1503,503.9,8.78
1504,503.9,8.9
1505,503.9,9.02
1506,503.9,9.14
1507,503.9,9.26
1508,503.9,9.38
1509,503.9,9.5
1510,503.9,9.62
1511,503.9,9.74
1512,503.9,9.86
1513,503.9,9.98
1514,503.9,10.1
1515,503.9,10.22
1516,503.9,10.34
1517,503.9,10.46
1518,503.9,10.58
1519,503.9,10.7
1520,503.9,10.82
1521,503.9,10.94
1522,503.9,11.06
1523,503.9,11.18
1524,503.9,11.3
1525,503.9,11.42
1526,503.9,11.54
1527,503.9,11.66
1528,507.6,4.34
1529,507.6,4.46
1530,507.6,4.58
1531,507.6,4.7
1532,507.6,4.82
1533,507.6,4.94
1534,507.6,5.06
1535,507.6,5.18
1536,507.6,5.3
1537,507.6,5.42
1538,507.6,5.54
1539,507.6,5.66
1540,507.6,5.78
1541,507.6,5.9
1542,507.6,6.02
1543,507.6,6.14
1544,507.6,6.26
1545,507.6,6.38
1546,507.6,6.5
1547,507.6,6.62
1548,507.6,6.74
1549,507.6,6.86
1550,507.6,6.98
1551,507.6,7.1
1552,507.6,7.22
1553,507.6,7.34
1554,507.6,7.46
1555,507.6,7.58
1556,507.6,7.7
1557,507.6,7.82
1558,507.6,7.94
1559,507.6,8.06
1560,507.6,8.18
1561,507.6,8.3
1562,507.6,8.42
1563,507.6,8.54
1564,507.6,8.66
1565,507.6,8.78
1566,507.6,8.9
1567,507.6,9.02
1568,507.6,9.14
1569,507.6,9.26
1570,507.6,9.38
1571,507.6,9.5
1572,507.6,9.62
1573,507.6,9.74
1574,507.6,9.86
1575,507.6,9.98
1576,507.6,10.1
1577,507.6,10.22
1578,507.6,10.34
1579,507.6,10.46
1580,507.6,10.58
1581,507.6,10.7
1582,507.6,10.82
1583,507.6,10.94
1584,507.6,11.06
1585,507.6,11.18
1586,507.6,11.3
1587,507.6,11.42
1588,507.6,11.54
1589,507.6,11.66
1590,507.6,11.78
1591,511.3,4.46
1592,511.3,4.58
1593,511.3,4.7
1594,511.3,4.82
1595,511.3,4.94
1596,511.3,5.06
1597,511.3,5.18
1598,511.3,5.3
1599,511.3,5.42
1600,511.3,5.54
1601,511.3,5.66
1602,511.3,5.78
1603,511.3,5.9
1604,511.3,6.02
1605,511.3,6.14
1606,511.3,6.26
1607,511.3,6.38
1608,511.3,6.5
1609,511.3,6.62
1610,511.3,6.74
1611,511.3,6.86
1612,511.3,6.98
1613,511.3,7.1
1614,511.3,7.22
1615,511.3,7.34
1616,511.3,7.46
1617,511.3,7.58
1618,511.3,7.7
1619,511.3,7.82
1620,511.3,7.94
1621,511.3,8.06
1622,511.3,8.18
1623,511.3,8.3
1624,511.3,8.42
1625,511.3,8.54
1626,511.3,8.66
1627,511.3,8.78
1628,511.3,8.9
1629,511.3,9.02
1630,511.3,9.14
1631,511.3,9.26
1632,511.3,9.38
1633,511.3,9.5
1634,511.3,9.62
1635,511.3,9.74
1636,511.3,9.86
1637,511.3,9.98
1638,511.3,10.1
1639,511.3,10.22
1640,511.3,10.34
1641,511.3,10.46
1642,511.3,10.58
1643,511.3,10.7
1644,511.3,10.82
1645,511.3,10.94
1646,511.3,11.06
1647,511.3,11.18
1648,511.3,11.3
1649,511.3,11.42
1650,511.3,11.54
1651,511.3,11.66
1652,511.3,11.78
1653,515,4.46
1654,515,4.58
1655,515,4.7
1656,515,4.82
1657,515,4.94
1658,515,5.06
1659,515,5.18
1660,515,5.3
1661,515,5.42
1662,515,5.54
1663,515,5.66
1664,515,5.78
1665,515,5.9
1666,515,6.02
1667,515,6.14
1668,515,6.26
1669,515,6.38
1670,515,6.5
1671,515,6.62
1672,515,6.74
1673,515,6.86
1674,515,6.98
1675,515,7.1
1676,515,7.22
1677,515,7.34
1678,515,7.46
1679,515,7.58
1680,515,7.7
1681,515,7.82
1682,515,7.94
1683,515,8.06
1684,515,8.18
1685,515,8.3
1686,515,8.42
1687,515,8.54
1688,515,8.66
1689,515,8.78
1690,515,8.9
1691,515,9.02
1692,515,9.14
1693,515,9.26
1694,515,9.38
1695,515,9.5
1696,515,9.62
1697,515,9.74
1698,515,9.86
1699,515,9.98
1700,515,10.1
1701,515,10.22
1702,515,10.34
1703,515,10.46
1704,515,10.58
1705,515,10.7
1706,515,10.82
1707,515,10.94
1708,515,11.06
1709,515,11.18
1710,515,11.3
1711,515,11.42
1712,515,11.54
1713,515,11.66
1714,515,11.78
1715,518.7,4.46
1716,518.7,4.58
1717,518.7,4.7
1718,518.7,4.82
1719,518.7,4.94
1720,518.7,5.06
1721,518.7,5.18
1722,518.7,5.3
1723,518.7,5.42
1724,518.7,5.54
1725,518.7,5.66
1726,518.7,5.78
1727,518.7,5.9
1728,518.7,6.02
1729,518.7,6.14
1730,518.7,6.26
1731,518.7,6.38
1732,518.7,6.5
1733,518.7,6.62
1734,518.7,6.74
1735,518.7,6.86
1736,518.7,6.98
1737,518.7,7.1
1738,518.7,7.22
1739,518.7,7.34
1740,518.7,7.46
1741,518.7,7.58
1742,518.7,7.7
1743,518.7,7.82
1744,518.7,7.94
1745,518.7,8.06
1746,518.7,8.18
1747,518.7,8.3
1748,518.7,8.42
1749,518.7,8.54
1750,518.7,8.66
1751,518.7,8.78
1752,518.7,8.9
1753,518.7,9.02
1754,518.7,9.14
1755,518.7,9.26
1756,518.7,9.38
1757,518.7,9.5
1758,518.7,9.62
1759,518.7,9.74
1760,518.7,9.86
1761,518.7,9.98
1762,518.7,10.1
1763,518.7,10.22
1764,518.7,10.34
1765,518.7,10.46
1766,518.7,10.58
1767,518.7,10.7
1768,518.7,10.82
1769,518.7,10.94
1770,518.7,11.06
1771,518.7,11.18
1772,518.7,11.3
1773,518.7,11.42
1774,518.7,11.54
1775,518.7,11.66
1776,518.7,11.78
1777,518.7,11.9
1778,522.4,4.46
1779,522.4,4.58
1780,522.4,4.7
1781,522.4,4.82
1782,522.4,4.94
1783,522.4,5.06
1784,522.4,5.18
1785,522.4,5.3
1786,522.4,5.42
1787,522.4,5.54
1788,522.4,5.66
1789,522.4,5.78
1790,522.4,5.9
1791,522.4,6.02
1792,522.4,6.14
1793,522.4,6.26
1794,522.4,6.38
1795,522.4,6.5
1796,522.4,6.62
1797,522.4,6.74
1798,522.4,6.86
1799,522.4,6.98
1800,522.4,7.1
1801,522.4,7.22
1802,522.4,7.34
1803,522.4,7.46
1804,522.4,7.58
1805,522.4,7.7
1806,522.4,7.82
1807,522.4,7.94
1808,522.4,8.06
1809,522.4,8.18
1810,522.4,8.3
1811,522.4,8.42
1812,522.4,8.54
1813,522.4,8.66
1814,522.4,8.78
1815,522.4,8.9
1816,522.4,9.02
1817,522.4,9.14
1818,522.4,9.26
1819,522.4,9.38
1820,522.4,9.5
1821,522.4,9.62
1822,522.4,9.74
1823,522.4,9.86
1824,522.4,9.98
1825,522.4,10.1
1826,522.4,10.22
1827,522.4,10.34
1828,522.4,10.46
1829,522.4,10.58
1830,522.4,10.7
1831,522.4,10.82
1832,522.4,10.94
1833,522.4,11.06
1834,522.4,11.18
1835,522.4,11.3
1836,522.4,11.42
1837,522.4,11.54
1838,522.4,11.66
1839,522.4,11.78
1840,522.4,11.9
1841,526.1,4.46
1842,526.1,4.58
1843,526.1,4.7
1844,526.1,4.82
1845,526.1,4.94
1846,526.1,5.06
1847,526.1,5.18
1848,526.1,5.3
1849,526.1,5.42
1850,526.1,5.54
1851,526.1,5.66
1852,526.1,5.78
1853,526.1,5.9
1854,526.1,6.02
1855,526.1,6.14
1856,526.1,6.26
1857,526.1,6.38
1858,526.1,6.5
1859,526.1,6.62
1860,526.1,6.74
1861,526.1,6.86
1862,526.1,6.98
1863,526.1,7.1
1864,526.1,7.22
1865,526.1,7.34
1866,526.1,7.46
1867,526.1,7.58
1868,526.1,7.7
1869,526.1,7.82
1870,526.1,7.94
1871,526.1,8.06
1872,526.1,8.18
1873,526.1,8.3
1874,526.1,8.42
1875,526.1,8.54
1876,526.1,8.66
1877,526.1,8.78
1878,526.1,8.9
1879,526.1,9.02
1880,526.1,9.14
1881,526.1,9.26
1882,526.1,9.38
1883,526.1,9.5
1884,526.1,9.62
1885,526.1,9.74
1886,526.1,9.86
1887,526.1,9.98
1888,526.1,10.1
1889,526.1,10.22
1890,526.1,10.34
1891,526.1,10.46
1892,526.1,10.58
1893,526.1,10.7
1894,526.1,10.82
1895,526.1,10.94
1896,526.1,11.06
1897,526.1,11.18
1898,526.1,11.3
1899,526.1,11.42
1900,526.1,11.54
1901,526.1,11.66
1902,526.1,11.78
1903,526.1,11.9
1904,526.1,12.02
1905,529.8,4.46
1906,529.8,4.58
1907,529.8,4.7
1908,529.8,4.82
1909,529.8,4.94
1910,529.8,5.06
1911,529.8,5.18
1912,529.8,5.3
1913,529.8,5.42
1914,529.8,5.54
1915,529.8,5.66
1916,529.8,5.78
1917,529.8,5.9
1918,529.8,6.02
1919,529.8,6.14
1920,529.8,6.26
1921,529.8,6.38
1922,529.8,6.5
1923,529.8,6.62
1924,529.8,6.74
1925,529.8,6.86
1926,529.8,6.98
1927,529.8,7.1
1928,529.8,7.22
1929,529.8,7.34
1930,529.8,7.46
1931,529.8,7.58
1932,529.8,7.7
1933,529.8,7.82
1934,529.8,7.94
1935,529.8,8.06
1936,529.8,8.18
1937,529.8,8.3
1938,529.8,8.42
1939,529.8,8.54
1940,529.8,8.66
1941,529.8,8.78
1942,529.8,8.9
1943,529.8,9.02
1944,529.8,9.14
1945,529.8,9.26
1946,529.8,9.38
1947,529.8,9.5
1948,529.8,9.62
1949,529.8,9.74
1950,529.8,9.86
1951,529.8,9.98
1952,529.8,10.1
1953,529.8,10.22
1954,529.8,10.34
1955,529.8,10.46
1956,529.8,10.58
1957,529.8,10.7
1958,529.8,10.82
1959,529.8,10.94
1960,529.8,11.06
1961,529.8,11.18
1962,529.8,11.3
1963,529.8,11.42
1964,529.8,11.54
1965,529.8,11.66
1966,529.8,11.78
1967,529.8,11.9
1968,529.8,12.02
1969,533.5,4.58
1970,533.5,4.7
1971,533.5,4.82
1972,533.5,4.94
1973,533.5,5.06
1974,533.5,5.18
1975,533.5,5.3
1976,533.5,5.42
1977,533.5,5.54
1978,533.5,5.66
1979,533.5,5.78
1980,533.5,5.9
1981,533.5,6.02
1982,533.5,6.14
1983,533.5,6.26
1984,533.5,6.38
1985,533.5,6.5
1986,533.5,6.62
1987,533.5,6.74
1988,533.5,6.86
1989,533.5,6.98
1990,533.5,7.1
1991,533.5,7.22
1992,533.5,7.34
1993,533.5,7.46
1994,533.5,7.58
1995,533.5,7.7
1996,533.5,7.82
1997,533.5,7.94
1998,533.5,8.06
1999,533.5,8.18
2000,533.5,8.3
2001,533.5,8.42
2002,533.5,8.54
2003,533.5,8.66
2004,533.5,8.78
2005,533.5,8.9
2006,533.5,9.02
2007,533.5,9.14
2008,533.5,9.26
2009,533.5,9.38
2010,533.5,9.5
2011,533.5,9.62
2012,533.5,9.74
2013,533.5,9.86
2014,533.5,9.98
2015,533.5,10.1
2016,533.5,10.22
2017,533.5,10.34
2018,533.5,10.46
2019,533.5,10.58
2020,533.5,10.7
2021,533.5,10.82
2022,533.5,10.94
2023,533.5,11.06
2024,533.5,11.18
2025,533.5,11.3
2026,533.5,11.42
2027,533.5,11.54
2028,533.5,11.66
2029,533.5,11.78
2030,533.5,11.9
2031,533.5,12.02
2032,533.5,12.14
2033,537.2,4.58
2034,537.2,4.7
2035,537.2,4.82
2036,537.2,4.94
2037,537.2,5.06
2038,537.2,5.18
2039,537.2,5.3
2040,537.2,5.42
2041,537.2,5.54
2042,537.2,5.66
2043,537.2,5.78
2044,537.2,5.9
2045,537.2,6.02
2046,537.2,6.14
2047,537.2,6.26
2048,537.2,6.38
2049,537.2,6.5
2050,537.2,6.62
2051,537.2,6.74
2052,537.2,6.86
2053,537.2,6.98
2054,537.2,7.1
2055,537.2,7.22
2056,537.2,7.34
2057,537.2,7.46
2058,537.2,7.58
2059,537.2,7.7
2060,537.2,7.82
2061,537.2,7.94
2062,537.2,8.06
2063,537.2,8.18
2064,537.2,8.3
2065,537.2,8.42
2066,537.2,8.54
2067,537.2,8.66
2068,537.2,8.78
2069,537.2,8.9
2070,537.2,9.02
2071,537.2,9.14
2072,537.2,9.26
2073,537.2,9.38
2074,537.2,9.5
2075,537.2,9.62
2076,537.2,9.74
2077,537.2,9.86
2078,537.2,9.98
2079,537.2,10.1
2080,537.2,10.22
2081,537.2,10.34
2082,537.2,10.46
2083,537.2,10.58
2084,537.2,10.7
2085,537.2,10.82
2086,537.2,10.94
2087,537.2,11.06
2088,537.2,11.18
2089,537.2,11.3
2090,537.2,11.42
2091,537.2,11.54
2092,537.2,11.66
2093,537.2,11.78
2094,537.2,11.9
2095,537.2,12.02
2096,537.2,12.14
2097,540.9,4.58
2098,540.9,4.7
2099,540.9,4.82
2100,540.9,4.94
2101,540.9,5.06
2102,540.9,5.18
2103,540.9,5.3
2104,540.9,5.42
2105,540.9,5.54
2106,540.9,5.66
2107,540.9,5.78
2108,540.9,5.9
2109,540.9,6.02
2110,540.9,6.14
2111,540.9,6.26
2112,540.9,6.38
2113,540.9,6.5
2114,540.9,6.62
2115,540.9,6.74
2116,540.9,6.86
2117,540.9,6.98
2118,540.9,7.1
2119,540.9,7.22
2120,540.9,7.34
2121,540.9,7.46
2122,540.9,7.58
2123,540.9,7.7
2124,540.9,7.82
2125,540.9,7.94
2126,540.9,8.06
2127,540.9,8.18
2128,540.9,8.3
2129,540.9,8.42
2130,540.9,8.54
2131,540.9,8.66
2132,540.9,8.78
2133,540.9,8.9
2134,540.9,9.02
2135,540.9,9.14
2136,540.9,9.26
2137,540.9,9.38
2138,540.9,9.5
2139,540.9,9.62
2140,540.9,9.74
2141,540.9,9.86
2142,540.9,9.98
2143,540.9,10.1
2144,540.9,10.22
2145,540.9,10.34
2146,540.9,10.46
2147,540.9,10.58
2148,540.9,10.7
2149,540.9,10.82
2150,540.9,10.94
2151,540.9,11.06
2152,540.9,11.18
2153,540.9,11.3
2154,540.9,11.42
2155,540.9,11.54
2156,540.9,11.66
2157,540.9,11.78
2158,540.9,11.9
2159,540.9,12.02
2160,540.9,12.14
2161,540.9,12.26
2162,544.6,4.7
2163,544.6,4.82
2164,544.6,4.94
2165,544.6,5.06
2166,544.6,5.18
2167,544.6,5.3
2168,544.6,5.42
2169,544.6,5.54
2170,544.6,5.66
2171,544.6,5.78
2172,544.6,5.9
2173,544.6,6.02
2174,544.6,6.14
2175,544.6,6.26
2176,544.6,6.38
2177,544.6,6.5
2178,544.6,6.62
2179,544.6,6.74
2180,544.6,6.86
2181,544.6,6.98
2182,544.6,7.1
2183,544.6,7.22
2184,544.6,7.34
2185,544.6,7.46
2186,544.6,7.58
2187,544.6,7.7
2188,544.6,7.82
2189,544.6,7.94
2190,544.6,8.06
2191,544.6,8.18
2192,544.6,8.3
2193,544.6,8.42
2194,544.6,8.54
2195,544.6,8.66
2196,544.6,8.78
2197,544.6,8.9
2198,544.6,9.02
2199,544.6,9.14
2200,544.6,9.26
2201,544.6,9.38
2202,544.6,9.5
2203,544.6,9.62
2204,544.6,9.74
2205,544.6,9.86
2206,544.6,9.98
2207,544.6,10.1
2208,544.6,10.22
2209,544.6,10.34
2210,544.6,10.46
2211,544.6,10.58
2212,544.6,10.7
2213,544.6,10.82
2214,544.6,10.94
2215,544.6,11.06
2216,544.6,11.18
2217,544.6,11.3
2218,544.6,11.42
2219,544.6,11.54
2220,544.6,11.66
2221,544.6,11.78
2222,544.6,11.9
2223,544.6,12.02
2224,544.6,12.14
2225,544.6,12.26
2226,548.3,4.7
2227,548.3,4.82
2228,548.3,4.94
2229,548.3,5.06
2230,548.3,5.18
2231,548.3,5.3
2232,548.3,5.42
2233,548.3,5.54
2234,548.3,5.66
2235,548.3,5.78
2236,548.3,5.9
2237,548.3,6.02
2238,548.3,6.14
2239,548.3,6.26
2240,548.3,6.38
2241,548.3,6.5
2242,548.3,6.62
2243,548.3,6.74
2244,548.3,6.86
2245,548.3,6.98
2246,548.3,7.1
2247,548.3,7.22
2248,548.3,7.34
2249,548.3,7.46
2250,548.3,7.58
2251,548.3,7.7
2252,548.3,7.82
2253,548.3,7.94
2254,548.3,8.06
2255,548.3,8.18
2256,548.3,8.3
2257,548.3,8.42
2258,548.3,8.54
2259,548.3,8.66
2260,548.3,8.78
2261,548.3,8.9
2262,548.3,9.02
2263,548.3,9.14
2264,548.3,9.26
2265,548.3,9.38
2266,548.3,9.5
2267,548.3,9.62
2268,548.3,9.74
2269,548.3,9.86
2270,548.3,9.98
2271,548.3,10.1
2272,548.3,10.22
2273,548.3,10.34
2274,548.3,10.46
2275,548.3,10.58
2276,548.3,10.7
2277,548.3,10.82
2278,548.3,10.94
2279,548.3,11.06
2280,548.3,11.18
2281,548.3,11.3
2282,548.3,11.42
2283,548.3,11.54
2284,548.3,11.66
2285,548.3,11.78
2286,548.3,11.9
2287,548.3,12.02
2288,548.3,12.14
2289,548.3,12.26
2290,548.3,12.38
2291,552,4.82
2292,552,4.94
2293,552,5.06
2294,552,5.18
2295,552,5.3
2296,552,5.42
2297,552,5.54
2298,552,5.66
2299,552,5.78
2300,552,5.9
2301,552,6.02
2302,552,6.14
2303,552,6.26
2304,552,6.38
2305,552,6.5
2306,552,6.62
2307,552,6.74
2308,552,6.86
2309,552,6.98
2310,552,7.1
2311,552,7.22
2312,552,7.34
2313,552,7.46
2314,552,7.58
2315,552,7.7
2316,552,7.82
2317,552,7.94
2318,552,8.06
2319,552,8.18
2320,552,8.3
2321,552,8.42
2322,552,8.54
2323,552,8.66
2324,552,8.78
2325,552,8.9
2326,552,9.02
2327,552,9.14
2328,552,9.26
2329,552,9.38
2330,552,9.5
2331,552,9.62
2332,552,9.74
2333,552,9.86
2334,552,9.98
2335,552,10.1
2336,552,10.22
2337,552,10.34
2338,552,10.46
2339,552,10.58
2340,552,10.7
2341,552,10.82
2342,552,10.94
2343,552,11.06
2344,552,11.18
2345,552,11.3
2346,552,11.42
2347,552,11.54
2348,552,11.66
2349,552,11.78
2350,552,11.9
2351,552,12.02
2352,552,12.14
2353,552,12.26
2354,552,12.38
2355,555.7,4.82
2356,555.7,4.94
2357,555.7,5.06
2358,555.7,5.18
2359,555.7,5.3
2360,555.7,5.42
2361,555.7,5.54
2362,555.7,5.66
2363,555.7,5.78
2364,555.7,5.9
2365,555.7,6.02
2366,555.7,6.14
2367,555.7,6.26
2368,555.7,6.38
2369,555.7,6.5
2370,555.7,6.62
2371,555.7,6.74
2372,555.7,6.86
2373,555.7,6.98
2374,555.7,7.1
2375,555.7,7.22
2376,555.7,7.34
2377,555.7,7.46
2378,555.7,7.58
2379,555.7,7.7
2380,555.7,7.82
2381,555.7,7.94
2382,555.7,8.06
2383,555.7,8.18
2384,555.7,8.3
2385,555.7,8.42
2386,555.7,8.54
2387,555.7,8.66
2388,555.7,8.78
2389,555.7,8.9
2390,555.7,9.02
2391,555.7,9.14
2392,555.7,9.26
2393,555.7,9.38
2394,555.7,9.5
2395,555.7,9.62
2396,555.7,9.74
2397,555.7,9.86
2398,555.7,9.98
2399,555.7,10.1
2400,555.7,10.22
2401,555.7,10.34
2402,555.7,10.46
2403,555.7,10.58
2404,555.7,10.7
2405,555.7,10.82
2406,555.7,10.94
2407,555.7,11.06
2408,555.7,11.18
2409,555.7,11.3
2410,555.7,11.42
2411,555.7,11.54
2412,555.7,11.66
2413,555.7,11.78
2414,555.7,11.9
2415,555.7,12.02
2416,555.7,12.14
2417,555.7,12.26
2418,555.7,12.38
2419,555.7,12.5
2420,559.4,4.82
2421,559.4,4.94
2422,559.4,5.06
2423,559.4,5.18
2424,559.4,5.3
2425,559.4,5.42
2426,559.4,5.54
2427,559.4,5.66
2428,559.4,5.78
2429,559.4,5.9
2430,559.4,6.02
2431,559.4,6.14
2432,559.4,6.26
2433,559.4,6.38
2434,559.4,6.5
2435,559.4,6.62
2436,559.4,6.74
2437,559.4,6.86
2438,559.4,6.98
2439,559.4,7.1
2440,559.4,7.22
2441,559.4,7.34
2442,559.4,7.46
2443,559.4,7.58
2444,559.4,7.7
2445,559.4,7.82
2446,559.4,7.94
2447,559.4,8.06
2448,559.4,8.18
2449,559.4,8.3
2450,559.4,8.42
2451,559.4,8.54
2452,559.4,8.66
2453,559.4,8.78
2454,559.4,8.9
2455,559.4,9.02
2456,559.4,9.14
2457,559.4,9.26
2458,559.4,9.38
2459,559.4,9.5
2460,559.4,9.62
2461,559.4,9.74
2462,559.4,9.86
2463,559.4,9.98
2464,559.4,10.1
2465,559.4,10.22
2466,559.4,10.34
2467,559.4,10.46
2468,559.4,10.58
2469,559.4,10.7
2470,559.4,10.82
2471,559.4,10.94
2472,559.4,11.06
2473,559.4,11.18
2474,559.4,11.3
2475,559.4,11.42
2476,559.4,11.54
2477,559.4,11.66
2478,559.4,11.78
2479,559.4,11.9
2480,559.4,12.02
2481,559.4,12.14
2482,559.4,12.26
2483,559.4,12.38
2484,559.4,12.5
2485,563.1,4.94
2486,563.1,5.06
2487,563.1,5.18
2488,563.1,5.3
2489,563.1,5.42
2490,563.1,5.54
2491,563.1,5.66
2492,563.1,5.78
2493,563.1,5.9
2494,563.1,6.02
2495,563.1,6.14
2496,563.1,6.26
2497,563.1,6.38
2498,563.1,6.5
2499,563.1,6.62
2500,563.1,6.74
2501,563.1,6.86
2502,563.1,6.98
2503,563.1,7.1
2504,563.1,7.22
2505,563.1,7.34
2506,563.1,7.46
2507,563.1,7.58
2508,563.1,7.7
2509,563.1,7.82
2510,563.1,7.94
2511,563.1,8.06
2512,563.1,8.18
2513,563.1,8.3
2514,563.1,8.42
2515,563.1,8.54
2516,563.1,8.66
2517,563.1,8.78
2518,563.1,8.9
2519,563.1,9.02
2520,563.1,9.14
2521,563.1,9.26
2522,563.1,9.38
2523,563.1,9.5
2524,563.1,9.62
2525,563.1,9.74
2526,563.1,9.86
2527,563.1,9.98
2528,563.1,10.1
2529,563.1,10.22
2530,563.1,10.34
2531,563.1,10.46
2532,563.1,10.58
2533,563.1,10.7
2534,563.1,10.82
2535,563.1,10.94
2536,563.1,11.06
2537,563.1,11.18
2538,563.1,11.3
2539,563.1,11.42
2540,563.1,11.54
2541,563.1,11.66
2542,563.1,11.78
2543,563.1,11.9
2544,563.1,12.02
2545,563.1,12.14
2546,563.1,12.26
2547,563.1,12.38
2548,563.1,12.5
2549,563.1,12.62
2550,566.8,4.94
2551,566.8,5.06
2552,566.8,5.18
2553,566.8,5.3
2554,566.8,5.42
2555,566.8,5.54
2556,566.8,5.66
2557,566.8,5.78
2558,566.8,5.9
2559,566.8,6.02
2560,566.8,6.14
2561,566.8,6.26
2562,566.8,6.38
2563,566.8,6.5
2564,566.8,6.62
2565,566.8,6.74
2566,566.8,6.86
2567,566.8,6.98
2568,566.8,7.1
2569,566.8,7.22
2570,566.8,7.34
2571,566.8,7.46
2572,566.8,7.58
2573,566.8,7.7
2574,566.8,7.82
2575,566.8,7.94
2576,566.8,8.06
2577,566.8,8.18
2578,566.8,8.3
2579,566.8,8.42
2580,566.8,8.54
2581,566.8,8.66
2582,566.8,8.78
2583,566.8,8.9
2584,566.8,9.02
2585,566.8,9.14
2586,566.8,9.26
2587,566.8,9.38
2588,566.8,9.5
2589,566.8,9.62
2590,566.8,9.74
2591,566.8,9.86
2592,566.8,9.98
2593,566.8,10.1
2594,566.8,10.22
2595,566.8,10.34
2596,566.8,10.46
2597,566.8,10.58
2598,566.8,10.7
2599,566.8,10.82
2600,566.8,10.94
2601,566.8,11.06
2602,566.8,11.18
2603,566.8,11.3
2604,566.8,11.42
2605,566.8,11.54
2606,566.8,11.66
2607,566.8,11.78
2608,566.8,11.9
2609,566.8,12.02
2610,566.8,12.14
2611,566.8,12.26
2612,566.8,12.38
2613,566.8,12.5
2614,566.8,12.62
2615,570.5,4.94
2616,570.5,5.06
2617,570.5,5.18
2618,570.5,5.3
2619,570.5,5.42
2620,570.5,5.54
2621,570.5,5.66
2622,570.5,5.78
2623,570.5,5.9
2624,570.5,6.02
2625,570.5,6.14
2626,570.5,6.26
2627,570.5,6.38
2628,570.5,6.5
2629,570.5,6.62
2630,570.5,6.74
2631,570.5,6.86
2632,570.5,6.98
2633,570.5,7.1
2634,570.5,7.22
2635,570.5,7.34
2636,570.5,7.46
2637,570.5,7.58
2638,570.5,7.7
2639,570.5,7.82
2640,570.5,7.94
2641,570.5,8.06
2642,570.5,8.18
2643,570.5,8.3
2644,570.5,8.42
2645,570.5,8.54
2646,570.5,8.66
2647,570.5,8.78
2648,570.5,8.9
2649,570.5,9.02
2650,570.5,9.14
2651,570.5,9.26
2652,570.5,9.38
2653,570.5,9.5
2654,570.5,9.62
2655,570.5,9.74
2656,570.5,9.86
2657,570.5,9.98
2658,570.5,10.1
2659,570.5,10.22
2660,570.5,10.34
2661,570.5,10.46
2662,570.5,10.58
2663,570.5,10.7
2664,570.5,10.82
2665,570.5,10.94
2666,570.5,11.06
2667,570.5,11.18
2668,570.5,11.3
2669,570.5,11.42
2670,570.5,11.54
2671,570.5,11.66
2672,570.5,11.78
2673,570.5,11.9
2674,570.5,12.02
2675,570.5,12.14
2676,570.5,12.26
2677,570.5,12.38
2678,570.5,12.5
2679,570.5,12.62
