,0
0,-1013298819.2935923
1,-996959589.4313945
2,-994729396.8612957
3,-994665231.9652206
4,-989125273.3285766
5,-987804528.8226739
6,-984942032.5020994
7,-983468624.680001
8,-982067188.1280591
9,-980624144.5558835
10,-979394463.4784358
11,-979030034.4605864
12,-978082013.2779286
13,-974921288.667421
14,-974664337.9495304
15,-974115263.5299703
16,-973478891.6553264
17,-972196358.0956507
18,-970666214.5110458
19,-970136084.8126142
20,-968203472.0290041
21,-967878309.4841455
22,-967516342.8020129
23,-967305499.2782755
24,-967264907.4002296
25,-966735935.8537416
26,-966658829.6551491
27,-966360169.3057632
28,-965960332.1655405
29,-965921181.6375409
30,-964995107.1974006
31,-964814417.8290405
32,-964215827.2901012
33,-963766170.4294906
34,-963619551.9728829
35,-963218737.9610176
36,-962727819.1095475
37,-962645368.7800517
38,-962522138.7326063
39,-962231540.4653157
40,-962223308.4969887
41,-961230653.0456681
42,-960908797.1576902
43,-960702650.8896748
44,-960469603.772499
45,-960337210.1194957
46,-960314882.6093967
47,-960149134.6707695
48,-959941816.6017421
49,-959622695.0538504
50,-959533337.6964674
51,-959174085.2109517
52,-958914074.9725293
53,-958663979.2580204
54,-958595538.0285401
55,-958588728.2441671
56,-958554762.5920942
57,-958498715.422308
58,-958475677.5452018
59,-958380689.9011945
60,-957971427.947249
61,-957895597.2861823
62,-957197658.5897169
63,-957132033.5842162
64,-956966401.8599709
65,-956739094.820118
66,-956534946.946563
67,-956402450.2787523
68,-956402450.2787523
69,-956250732.1500655
70,-955761358.0319391
71,-955612289.902783
72,-955382427.7867783
73,-955382427.7867783
74,-955373912.6208918
75,-955022564.3917339
76,-954607815.7629459
77,-954448377.526543
78,-954160263.5102473
79,-953556765.040329
80,-953490584.6317533
81,-953429360.5786777
82,-953339626.2518867
83,-953335214.8396565
84,-953228468.3433816
85,-953165263.0667762
86,-953117223.8718308
87,-952805735.6903763
88,-952700662.6354659
89,-952326688.4257133
90,-952284821.4776211
91,-951935168.226229
92,-951666035.6535151
93,-951274376.809047
94,-951259050.3386009
95,-951246198.8786047
96,-951076731.0414705
97,-951031709.869186
98,-950973697.922845
99,-950906177.7961073
