,0
18,"{'B_PSH': 1338411.1645361453, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.202304109266755, 'a1_spring': 0.5797699192722875, 'a7_spring': -0.808863738849969, 'b1_spring': 0.8948106499119939, 'b7_spring': -0.32494564389629577, 'a0_summer': 37.22763273368449, 'a1_summer': 0.060517594596968094, 'a7_summer': -0.08919735901746742, 'b1_summer': -0.035038808106746255, 'b7_summer': -0.44824209197439163, 'a0_fall': 37.49312645263587, 'a1_fall': -0.3122387771603539, 'a7_fall': 0.3932612668883231, 'b1_fall': 0.9327347192555, 'b7_fall': -0.470478206127907, 'a0_winter': 37.222194460079756, 'a1_winter': 0.8042078094748129, 'a7_winter': 0.8484403088383741, 'b1_winter': -0.8045729990767014, 'b7_winter': 1.0723770549121732, 'ERD_choice': 1}"
19,"{'B_PSH': 1347847.8399632787, 'N_pv1_sub': 800.1871014773973, 'a0_spring': 37.51682700915174, 'a1_spring': -0.11807450976190617, 'a7_spring': -1.0016348446561958, 'b1_spring': 1.208519843315786, 'b7_spring': -0.398681870247801, 'a0_summer': 37.23365622476598, 'a1_summer': -0.05975843010857396, 'a7_summer': -0.09850447525764428, 'b1_summer': -0.5539757733583794, 'b7_summer': -0.5780718695397329, 'a0_fall': 37.3962995275502, 'a1_fall': -0.6742480655036567, 'a7_fall': -0.8806085485741376, 'b1_fall': -0.15821499246382564, 'b7_fall': -0.8159155800454988, 'a0_winter': 37.209549940068904, 'a1_winter': 0.4728065308825838, 'a7_winter': -1.6062545564621455, 'b1_winter': 0.3979063076534675, 'b7_winter': 0.7666566185341503, 'ERD_choice': 1}"
20,"{'B_PSH': 1366134.5496490472, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.52045796291059, 'a1_spring': -0.3489769774298108, 'a7_spring': -0.9866049774539616, 'b1_spring': 0.7367828793467762, 'b7_spring': 0.40662437086176983, 'a0_summer': 37.16760101289606, 'a1_summer': 0.020623006668375028, 'a7_summer': -0.10839913924141117, 'b1_summer': -0.5381806742585747, 'b7_summer': -0.30570948823197114, 'a0_fall': 37.3962995275502, 'a1_fall': -0.5705510789221068, 'a7_fall': -0.05668137234017456, 'b1_fall': 0.18986962423106374, 'b7_fall': -0.8159155800454988, 'a0_winter': 37.22959174985959, 'a1_winter': 0.8882907822251827, 'a7_winter': -1.6043020924116078, 'b1_winter': 0.3979063076534675, 'b7_winter': 0.8524730395511965, 'ERD_choice': 1}"
21,"{'B_PSH': 1364330.097340683, 'N_pv1_sub': 871.9685803036989, 'a0_spring': 37.4707063099574, 'a1_spring': 0.010949557132293397, 'a7_spring': -0.8965259697698524, 'b1_spring': -0.9648951550616558, 'b7_spring': -0.40158693580198923, 'a0_summer': 37.32757532189633, 'a1_summer': -1.3002192912501473, 'a7_summer': -0.1908714820478971, 'b1_summer': -0.8804667053466553, 'b7_summer': 0.7149139528088952, 'a0_fall': 37.3973465046858, 'a1_fall': -0.3112395388064795, 'a7_fall': -0.9396359427777159, 'b1_fall': -0.5313956678017595, 'b7_fall': -0.5279309022594352, 'a0_winter': 37.26969104748811, 'a1_winter': 0.9724420617921323, 'a7_winter': 0.057509794582444096, 'b1_winter': -0.8011058027592595, 'b7_winter': -0.4642348746034857, 'ERD_choice': 1}"
22,"{'B_PSH': 1367753.785786231, 'N_pv1_sub': 816.0808149072993, 'a0_spring': 37.17494509408597, 'a1_spring': 0.5975481798048968, 'a7_spring': -0.8216980787875336, 'b1_spring': 1.1736549402397891, 'b7_spring': -0.7136006134543104, 'a0_summer': 37.374662733554516, 'a1_summer': -1.053892287887102, 'a7_summer': 0.25588503672221347, 'b1_summer': 0.6354866065770042, 'b7_summer': 0.9689494458183123, 'a0_fall': 37.52310728108791, 'a1_fall': 0.3933898761247315, 'a7_fall': -0.9318394950886273, 'b1_fall': -0.19499129906039558, 'b7_fall': 0.9956841110786079, 'a0_winter': 37.22020031928063, 'a1_winter': -0.9086934642713362, 'a7_winter': 0.5172778968538382, 'b1_winter': 1.3980804433980096, 'b7_winter': 0.8148038871804615, 'ERD_choice': 1}"
23,"{'B_PSH': 1364036.8874389452, 'N_pv1_sub': 837.3985033170163, 'a0_spring': 37.47897717277772, 'a1_spring': -0.11794155217122831, 'a7_spring': -0.9881289109338673, 'b1_spring': 1.1902798468367541, 'b7_spring': 0.4290135282556737, 'a0_summer': 37.169520147097096, 'a1_summer': -0.03144979364349673, 'a7_summer': -0.11497385278154809, 'b1_summer': -0.8285088661891465, 'b7_summer': 0.76623081126492, 'a0_fall': 37.44409620497437, 'a1_fall': 1.504575609585109, 'a7_fall': -0.9421106251926211, 'b1_fall': 0.8308771773534569, 'b7_fall': 0.6257643708191736, 'a0_winter': 37.409282090316474, 'a1_winter': 0.8670630822011678, 'a7_winter': -0.22655960118250956, 'b1_winter': -0.8017581548014753, 'b7_winter': 1.0841746261370933, 'ERD_choice': 1}"
24,"{'B_PSH': 1364391.069495524, 'N_pv1_sub': 798.1975115465399, 'a0_spring': 37.47955614660029, 'a1_spring': 0.06581177477279578, 'a7_spring': -0.8820148779369836, 'b1_spring': 1.1813061310852733, 'b7_spring': 1.1883021897836241, 'a0_summer': 37.45318956106859, 'a1_summer': -0.10936137207272079, 'a7_summer': -0.08534913391080513, 'b1_summer': 0.27228060969825296, 'b7_summer': -0.5937091507867809, 'a0_fall': 37.52634323522752, 'a1_fall': -0.37538251585548404, 'a7_fall': 0.07670567251641518, 'b1_fall': 0.9972307732505227, 'b7_fall': -0.3735341875729244, 'a0_winter': 37.26117930638199, 'a1_winter': 0.892329605511129, 'a7_winter': 0.06617019673737307, 'b1_winter': 0.4006261918588808, 'b7_winter': 0.530730330841476, 'ERD_choice': 1}"
25,"{'B_PSH': 1364482.5136119672, 'N_pv1_sub': 860.7505090721074, 'a0_spring': 37.16008535271006, 'a1_spring': -0.009940469162368654, 'a7_spring': -0.9909038878297495, 'b1_spring': 1.2125926252110595, 'b7_spring': 0.3823773235763706, 'a0_summer': 37.228217474034984, 'a1_summer': -0.03561674927700287, 'a7_summer': -0.41933923000305073, 'b1_summer': -0.9514160171085352, 'b7_summer': 0.7902773154197684, 'a0_fall': 37.444200807908366, 'a1_fall': 1.4121857512913143, 'a7_fall': -0.14510348209808377, 'b1_fall': 0.18498819548007622, 'b7_fall': 0.6423758791412476, 'a0_winter': 37.41217073916054, 'a1_winter': -0.3182740023678575, 'a7_winter': 0.016529150975117063, 'b1_winter': -0.8118667956870782, 'b7_winter': 1.0803515954281528, 'ERD_choice': 1}"
26,"{'B_PSH': 1363022.3118668278, 'N_pv1_sub': 863.0994582478709, 'a0_spring': 37.49205534623078, 'a1_spring': -0.008392229170500962, 'a7_spring': -0.859112207045873, 'b1_spring': -0.6765718839859822, 'b7_spring': -0.3997814044627953, 'a0_summer': 37.22945820717901, 'a1_summer': -0.007063559377466476, 'a7_summer': -0.5536441702629454, 'b1_summer': -0.9357193301693492, 'b7_summer': 0.4894515763931869, 'a0_fall': 37.444035988700456, 'a1_fall': -0.30266794740797964, 'a7_fall': -0.8807111239615657, 'b1_fall': -0.17972055410016471, 'b7_fall': 0.6574380275126496, 'a0_winter': 37.2035141393984, 'a1_winter': -0.3207881370667756, 'a7_winter': -0.5113161219116401, 'b1_winter': -0.8116532833656642, 'b7_winter': 1.5027975293574738, 'ERD_choice': 1}"
27,"{'B_PSH': 1364236.1380093521, 'N_pv1_sub': 835.6054708007733, 'a0_spring': 37.4747944476908, 'a1_spring': 0.6283900994605757, 'a7_spring': -0.8277702690795505, 'b1_spring': 1.1736549402397891, 'b7_spring': 0.5206691588405223, 'a0_summer': 37.374662733554516, 'a1_summer': -1.053892287887102, 'a7_summer': 0.25588503672221347, 'b1_summer': 0.6354866065770042, 'b7_summer': 0.9689494458183123, 'a0_fall': 37.52457508331879, 'a1_fall': 0.3933898761247315, 'a7_fall': -0.9420236964710271, 'b1_fall': -0.19499129906039558, 'b7_fall': 1.017849806339749, 'a0_winter': 37.23536415823855, 'a1_winter': -0.9086934642713362, 'a7_winter': 0.44463206576943104, 'b1_winter': 1.3980804433980096, 'b7_winter': 0.7836855444257571, 'ERD_choice': 1}"
28,"{'B_PSH': 1372257.0322517548, 'N_pv1_sub': 817.5741217737992, 'a0_spring': 37.48623425614394, 'a1_spring': 0.08094025350515173, 'a7_spring': -0.859112207045873, 'b1_spring': -0.7384338185893953, 'b7_spring': -0.3997814044627953, 'a0_summer': 37.22949562693928, 'a1_summer': -1.306624805565308, 'a7_summer': -0.20294432538461102, 'b1_summer': -0.9413894325891706, 'b7_summer': 0.4894515763931869, 'a0_fall': 37.435548208084406, 'a1_fall': 1.2144536524561742, 'a7_fall': -0.8807111239615657, 'b1_fall': -0.17972055410016471, 'b7_fall': 0.6574380275126496, 'a0_winter': 37.20213042764698, 'a1_winter': -0.01573434676873519, 'a7_winter': -0.5123626102394294, 'b1_winter': -0.8116532833656642, 'b7_winter': 1.5027975293574738, 'ERD_choice': 1}"
29,"{'B_PSH': 1364431.4423338925, 'N_pv1_sub': 863.4526981574356, 'a0_spring': 37.47897717277772, 'a1_spring': -0.17581507668585886, 'a7_spring': -0.9881289109338673, 'b1_spring': -0.0047158271105680605, 'b7_spring': -0.35740369802563715, 'a0_summer': 37.169896063716024, 'a1_summer': -0.26946095487616717, 'a7_summer': -1.561845215295116, 'b1_summer': -0.8430815998609468, 'b7_summer': 0.7201801639616257, 'a0_fall': 37.430340548760874, 'a1_fall': 1.5619442205223684, 'a7_fall': -0.9403270832042195, 'b1_fall': 0.19111225167089713, 'b7_fall': 0.6257112101931487, 'a0_winter': 37.185870789814054, 'a1_winter': 0.8164141713242162, 'a7_winter': 0.09864103133202823, 'b1_winter': -0.7806061253394437, 'b7_winter': 1.1158769361678496, 'ERD_choice': 1}"
30,"{'B_PSH': 1352927.0620235985, 'N_pv1_sub': 837.2941761771993, 'a0_spring': 37.48759802727836, 'a1_spring': -0.11017186297242025, 'a7_spring': -0.8892033222282982, 'b1_spring': 1.2335698277166955, 'b7_spring': -0.4019144496358553, 'a0_summer': 37.166861422478874, 'a1_summer': -0.02940240505229029, 'a7_summer': -0.5280430138330147, 'b1_summer': -0.7148322642138532, 'b7_summer': 0.4867457802696511, 'a0_fall': 37.447477730953416, 'a1_fall': 1.2144536524561742, 'a7_fall': -0.8809367773250394, 'b1_fall': 0.7689039057452378, 'b7_fall': 1.063575430957947, 'a0_winter': 37.20989253867756, 'a1_winter': -0.30950193867572295, 'a7_winter': -1.1316586221957996, 'b1_winter': -0.8116532833656642, 'b7_winter': 1.5102700031790652, 'ERD_choice': 1}"
31,"{'B_PSH': 1335349.2182680967, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.20524750267029, 'a1_spring': -0.8479037878133182, 'a7_spring': -0.7519310350852947, 'b1_spring': 0.9174437642099207, 'b7_spring': -0.36726208419622275, 'a0_summer': 37.46816876045355, 'a1_summer': -1.241587938762852, 'a7_summer': -0.09266513536138625, 'b1_summer': -0.03241606656944168, 'b7_summer': -0.5894875410378856, 'a0_fall': 37.42457165400797, 'a1_fall': -0.3122387771603539, 'a7_fall': 0.3932612668883231, 'b1_fall': -0.3040361100761958, 'b7_fall': -0.470478206127907, 'a0_winter': 37.24573665878953, 'a1_winter': 0.8704232004973262, 'a7_winter': -1.5020964598344793, 'b1_winter': -0.8047165734083485, 'b7_winter': -1.0134241835430782, 'ERD_choice': 1}"
32,"{'B_PSH': 1347796.1285539723, 'N_pv1_sub': 797.5347165096474, 'a0_spring': 37.55075598425434, 'a1_spring': -0.34927825310236593, 'a7_spring': -1.2248932355056716, 'b1_spring': -0.6880950191641706, 'b7_spring': -0.9031236120383974, 'a0_summer': 37.23309924167027, 'a1_summer': -0.13121863419162283, 'a7_summer': -0.2024406662398478, 'b1_summer': -0.42826109688742386, 'b7_summer': -0.5468695786922257, 'a0_fall': 37.53972224240122, 'a1_fall': -0.26063428423658597, 'a7_fall': 0.07670567251641518, 'b1_fall': -0.6465218323537079, 'b7_fall': 1.2873491289524777, 'a0_winter': 37.26381836510955, 'a1_winter': 0.6694515619722536, 'a7_winter': -0.21398973226169637, 'b1_winter': 0.37472298815727545, 'b7_winter': 0.5483619205066146, 'ERD_choice': 1}"
33,"{'B_PSH': 1364431.4423338925, 'N_pv1_sub': 871.8654996031103, 'a0_spring': 37.5477544687011, 'a1_spring': -0.8017124986532989, 'a7_spring': -0.9056257165255066, 'b1_spring': -0.9375889298731952, 'b7_spring': 0.4422057543929046, 'a0_summer': 37.33750353196229, 'a1_summer': -0.11361480248308412, 'a7_summer': -0.7853904482915399, 'b1_summer': 0.24041899782918164, 'b7_summer': -1.0607066281294926, 'a0_fall': 37.43607324190601, 'a1_fall': -0.34694998817657147, 'a7_fall': -0.1183457848102619, 'b1_fall': -0.6850912873842567, 'b7_fall': 0.3284592675774919, 'a0_winter': 37.269743184512016, 'a1_winter': -0.022087231904092786, 'a7_winter': -1.5731975911806904, 'b1_winter': -0.8936091377588512, 'b7_winter': -0.5928908895544214, 'ERD_choice': 1}"
