,0
0,-210815470.25497356
1,-511702363.38887286
2,-170242966.1642833
3,-170242847.55449396
4,-400330919.75440365
5,-390652287.9490903
6,-174992357.69955257
7,-169900490.43373346
8,-327202212.44772357
9,-322543864.79804564
10,187431130.61473808
11,-346233699.97670925
12,-531677037.5819611
13,1677256424.3141944
14,-554959739.8251821
15,-457287258.8955366
16,-391656431.5000423
17,1456834499.543214
18,-279947246.6647934
19,-578739620.8501487
20,-18848832.276747018
21,-409501835.054464
22,-232312961.22461668
23,-537799428.2282888
24,-669434378.0112815
25,-217306084.3203662
26,127164048.26157646
27,-500452912.2068723
28,-127556950.68094139
29,-298091996.7034824
30,-59663818.273620725
31,108686228.99756669
32,112353804.64903441
33,-32003600.51816261
34,83831897.98882227
35,-688783287.0832907
36,-107299953.74671343
37,-794251567.021631
38,-248723074.31413946
39,-14155082.329480726
40,-377690562.81196105
41,-273254100.5691071
42,-185903169.4065496
43,-477220630.7606012
44,-750564506.3870608
45,99698949.22185664
46,-362619103.3840065
47,-357961046.1153315
48,-396675907.7415179
49,-580375920.8651001
50,-15193122.268841099
51,-93869185.35620184
52,-726503329.5023037
53,-84586525.01473778
54,-877484268.9515667
55,-469039673.6095694
56,60536360.369855344
57,-224031738.58859277
58,-569646641.9893395
59,-158273388.28248805
60,-613054300.6188748
61,-641924128.5641907
62,117653534.25076328
63,-370203873.59952605
64,-784612595.3407019
65,-261831486.6363963
66,-379368709.7186709
67,-576160835.2343413
68,-254949496.9540378
69,-450142294.5711534
70,-70074496.25989507
71,-609016182.0733054
72,-277582665.90123254
73,-197170463.39951965
74,-203282207.0826382
75,-439367630.14299643
76,-523564149.0744985
77,-532733390.0418797
78,-264599802.75956818
79,675942.796497487
80,-82331161.7535262
81,-799624764.4009905
82,-2489321.377349873
83,-423274993.85438985
84,-342478759.2725887
85,-324457131.3061641
86,-207288534.51098794
87,-274895631.5073757
88,-344216385.5081538
89,-478814119.63827175
90,-152088695.770251
91,-464907900.2245515
92,-581530713.6873411
93,-570792215.3139018
94,-198609231.136889
95,-63623020.48057413
96,-402275604.6862951
97,-372907038.5363723
98,-385529798.2988286
99,89609272.45741928
