,0
10,"{'B_PSH': 591209.4151654057, 'N_pv1_sub': 21.15841472454818, 'a0_spring': 37.183887841961536, 'a1_spring': -0.9100565826583514, 'a7_spring': -1.1383677561998833, 'b1_spring': -0.6801157918242547, 'b7_spring': 1.2066746238079515, 'a0_summer': 37.446133885799036, 'a1_summer': -0.15610348851871184, 'a7_summer': -0.8541580313214245, 'b1_summer': -1.0859859110007872, 'b7_summer': 1.0991057364543304, 'a0_fall': 37.43835860220457, 'a1_fall': -1.229206599662286, 'a7_fall': 0.9278838394670298, 'b1_fall': 0.2189975227827119, 'b7_fall': -0.33427729855549715, 'a0_winter': 37.54798446829965, 'a1_winter': -0.014956664091340152, 'a7_winter': 1.1814072728201008, 'b1_winter': 1.357282471354015, 'b7_winter': -0.577258831273329, 'ERD_choice': 0}"
11,"{'B_PSH': 1017071.0173159983, 'N_pv1_sub': 265.4172873646759, 'a0_spring': 37.54895474986271, 'a1_spring': 0.8885828768972177, 'a7_spring': 0.12599178229620497, 'b1_spring': 0.7794415128724416, 'b7_spring': 0.09386403237803265, 'a0_summer': 37.455419710004826, 'a1_summer': 0.05333058863924739, 'a7_summer': -0.07972998972772502, 'b1_summer': -0.5633090579561721, 'b7_summer': -1.5052695994042404, 'a0_fall': 37.247957126466574, 'a1_fall': 0.8167548331832268, 'a7_fall': -0.03395101790532751, 'b1_fall': -0.5431850305777174, 'b7_fall': 0.2930611283358446, 'a0_winter': 37.255457119936366, 'a1_winter': 0.8394431501613797, 'a7_winter': -0.2664108374312346, 'b1_winter': -0.6200715928755053, 'b7_winter': 0.64009161385033, 'ERD_choice': 0}"
12,"{'B_PSH': 595151.2113460049, 'N_pv1_sub': 39.08580240161234, 'a0_spring': 37.5020828084452, 'a1_spring': 1.170288512290404, 'a7_spring': 0.4366346435095627, 'b1_spring': 0.2517731927427488, 'b7_spring': -0.07335761981890082, 'a0_summer': 37.59973116545513, 'a1_summer': -1.02250974037903, 'a7_summer': -0.5317645426472479, 'b1_summer': 0.4862008688893932, 'b7_summer': 0.8022591355810957, 'a0_fall': 37.44357722125029, 'a1_fall': 0.26561120654318926, 'a7_fall': -0.9891226894438014, 'b1_fall': -0.42299684883203015, 'b7_fall': 0.6640990606084782, 'a0_winter': 37.91502714761277, 'a1_winter': 0.3503716197971207, 'a7_winter': 0.7661449074136031, 'b1_winter': -0.8017581548014753, 'b7_winter': -0.055120022962452886, 'ERD_choice': 1}"
13,"{'B_PSH': 1260810.5454343231, 'N_pv1_sub': 545.8802593911096, 'a0_spring': 37.666544445956816, 'a1_spring': -0.9940344346968526, 'a7_spring': 0.5266616295365141, 'b1_spring': 0.772141613284912, 'b7_spring': 0.07215976336027097, 'a0_summer': 37.50105501771338, 'a1_summer': 0.11954548040792123, 'a7_summer': -0.08022549197145021, 'b1_summer': -0.5546593329692469, 'b7_summer': -1.5462851663208403, 'a0_fall': 37.46569561428663, 'a1_fall': -0.35224448558180166, 'a7_fall': -0.03395101790532751, 'b1_fall': 0.8164347551661248, 'b7_fall': -0.26446640986081166, 'a0_winter': 37.23952073321235, 'a1_winter': 0.8394431501613797, 'a7_winter': -0.2113673182481877, 'b1_winter': -0.6905575757778033, 'b7_winter': 0.5809026208055594, 'ERD_choice': 0}"
14,"{'B_PSH': 882495.5270137137, 'N_pv1_sub': 725.4444932043178, 'a0_spring': 37.50007779806339, 'a1_spring': 0.6781154000066401, 'a7_spring': -0.13287546251997118, 'b1_spring': 0.8805861918311602, 'b7_spring': 1.5995251526436127, 'a0_summer': 37.45777112103917, 'a1_summer': 0.21534064595437008, 'a7_summer': -1.502239513260228, 'b1_summer': 0.5110009243762119, 'b7_summer': 0.085596111632947, 'a0_fall': 37.83720795721523, 'a1_fall': -0.5422008484082631, 'a7_fall': -0.07800108401275274, 'b1_fall': -0.7097928554517797, 'b7_fall': -0.8724807667528861, 'a0_winter': 37.412721704965335, 'a1_winter': 0.9790003425488192, 'a7_winter': 0.4702744939048494, 'b1_winter': 0.24214579885820892, 'b7_winter': 0.16748681869521095, 'ERD_choice': 1}"
15,"{'B_PSH': 595151.2113460049, 'N_pv1_sub': 64.32552404350376, 'a0_spring': 37.471990638710345, 'a1_spring': -0.0017913694562217142, 'a7_spring': -0.9980046459554885, 'b1_spring': 1.186450339665378, 'b7_spring': -0.03498880350346534, 'a0_summer': 37.228217474034984, 'a1_summer': -0.9970584097364857, 'a7_summer': -0.5004879989635788, 'b1_summer': -0.7869109754405664, 'b7_summer': 0.8022591355810957, 'a0_fall': 37.4440964923134, 'a1_fall': 1.3216814309809144, 'a7_fall': -0.9244834320358882, 'b1_fall': -0.3541674483573034, 'b7_fall': 0.6458555904982235, 'a0_winter': 37.27142332431566, 'a1_winter': -0.3261833911485438, 'a7_winter': -0.001936571430539713, 'b1_winter': -0.8017581548014753, 'b7_winter': 1.080113089894137, 'ERD_choice': 1}"
16,"{'B_PSH': 596515.2554783004, 'N_pv1_sub': 572.8297933840145, 'a0_spring': 37.725990289716286, 'a1_spring': 0.05504334797951138, 'a7_spring': 0.4010230535850212, 'b1_spring': 1.1535481351680406, 'b7_spring': 0.16300332900727543, 'a0_summer': 37.686263482356416, 'a1_summer': 0.1195973387363695, 'a7_summer': 1.1161517148933089, 'b1_summer': -0.5844706010922203, 'b7_summer': 0.2926549584335332, 'a0_fall': 37.44724234338803, 'a1_fall': -0.2819933007106542, 'a7_fall': -1.0894445310860328, 'b1_fall': -0.17671395488153907, 'b7_fall': -0.2727813349494155, 'a0_winter': 37.90079857525631, 'a1_winter': 0.8394431501613797, 'a7_winter': -0.15316968234314476, 'b1_winter': -0.20462740876529384, 'b7_winter': 0.5754059914068934, 'ERD_choice': 1}"
17,"{'B_PSH': 1347847.8399632787, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.79256349754214, 'a1_spring': -0.33012545577873675, 'a7_spring': 0.3993705656053972, 'b1_spring': 1.0377216515115564, 'b7_spring': -0.36726208419622275, 'a0_summer': 37.467190232992344, 'a1_summer': 0.32433079745056453, 'a7_summer': -0.09850447525764428, 'b1_summer': -0.5570253547722545, 'b7_summer': -0.5993308619359079, 'a0_fall': 37.44733298591183, 'a1_fall': -0.30363660832805406, 'a7_fall': 0.0747755435627771, 'b1_fall': 0.9087585827522666, 'b7_fall': 1.0616130085037134, 'a0_winter': 37.26173654499215, 'a1_winter': 0.8387356013162373, 'a7_winter': -1.2858694308315508, 'b1_winter': 0.9443169855009799, 'b7_winter': 0.726456070218484, 'ERD_choice': 0}"
18,"{'B_PSH': 583421.8948396778, 'N_pv1_sub': 549.6709252587721, 'a0_spring': 37.21427859241323, 'a1_spring': 0.3332040272104536, 'a7_spring': -1.2089807695532062, 'b1_spring': 1.0586751238332257, 'b7_spring': -0.36842741157468056, 'a0_summer': 37.35579385323608, 'a1_summer': -0.37910682018218167, 'a7_summer': 1.5970469889372454, 'b1_summer': 1.1638461632260637, 'b7_summer': -0.4119598279846156, 'a0_fall': 37.44707265993767, 'a1_fall': -0.23695250462499012, 'a7_fall': 0.3859517507619835, 'b1_fall': -0.17741379406451413, 'b7_fall': -0.22712754597945667, 'a0_winter': 37.98843661030137, 'a1_winter': 0.020560203396301845, 'a7_winter': 0.4282007983493259, 'b1_winter': -0.8035964968229636, 'b7_winter': -0.12803896875639945, 'ERD_choice': 1}"
19,"{'B_PSH': 1351321.7824170515, 'N_pv1_sub': 811.3216730147735, 'a0_spring': 37.54957421308384, 'a1_spring': -0.05534040368753457, 'a7_spring': 0.42054644619940373, 'b1_spring': 0.7835923085047445, 'b7_spring': 0.06185514254640223, 'a0_summer': 37.457379193410524, 'a1_summer': 0.11156080786204547, 'a7_summer': 0.12211211757307325, 'b1_summer': -0.5633090579561721, 'b7_summer': -1.5500729016626842, 'a0_fall': 37.44724234338803, 'a1_fall': -0.2990902177122625, 'a7_fall': -0.03395101790532751, 'b1_fall': 0.477404208759977, 'b7_fall': -0.2768692013731443, 'a0_winter': 37.25580532294837, 'a1_winter': 0.8394431501613797, 'a7_winter': -0.21109636537213539, 'b1_winter': -0.6185554987611322, 'b7_winter': 0.5683097163297715, 'ERD_choice': 0}"
20,"{'B_PSH': 535017.5937269686, 'N_pv1_sub': 897.1878778198796, 'a0_spring': 37.93726717050206, 'a1_spring': 0.18093951612542736, 'a7_spring': 0.10529854238983855, 'b1_spring': 0.7530008533294483, 'b7_spring': 0.09277635267808165, 'a0_summer': 37.62608880363808, 'a1_summer': 0.11756167306784185, 'a7_summer': 1.0438886200611477, 'b1_summer': 0.4932588962909791, 'b7_summer': 0.10858943779235519, 'a0_fall': 37.17724764183524, 'a1_fall': -0.7344775728496433, 'a7_fall': -1.10118083441404, 'b1_fall': 0.6546404999543619, 'b7_fall': 0.2884146724016306, 'a0_winter': 37.480603897921284, 'a1_winter': 1.432422055638372, 'a7_winter': 0.9264771052201015, 'b1_winter': -0.2078796387572794, 'b7_winter': 0.5749504339004656, 'ERD_choice': 1}"
21,"{'B_PSH': 1347847.8399632787, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.792914298918326, 'a1_spring': -0.3350502784424584, 'a7_spring': 0.4020641784003345, 'b1_spring': 1.0377216515115564, 'b7_spring': -0.36726208419622275, 'a0_summer': 37.45736739225716, 'a1_summer': 1.3998513048814785, 'a7_summer': 0.11724578001481697, 'b1_summer': -0.6738254459829939, 'b7_summer': -0.5894875410378856, 'a0_fall': 37.52815603526206, 'a1_fall': -0.29824800898826687, 'a7_fall': 0.0747755435627771, 'b1_fall': 0.48155619871185984, 'b7_fall': 1.0608390782281836, 'a0_winter': 37.26173654499215, 'a1_winter': 0.05621671509048448, 'a7_winter': -1.2716007490917098, 'b1_winter': 0.9207453400580414, 'b7_winter': -0.3537138399323943, 'ERD_choice': 0}"
22,"{'B_PSH': 514021.5531148134, 'N_pv1_sub': 61.8282628995526, 'a0_spring': 37.55072296863667, 'a1_spring': -0.06660152698527255, 'a7_spring': -0.9707320161075439, 'b1_spring': 0.7895203434843407, 'b7_spring': -0.9056290542845422, 'a0_summer': 37.23751343217517, 'a1_summer': -0.5233237429900232, 'a7_summer': -0.19214660862934219, 'b1_summer': -0.7130546596320846, 'b7_summer': -0.38970473648596216, 'a0_fall': 37.46555183949174, 'a1_fall': 0.8705258149643211, 'a7_fall': 0.14994205602452235, 'b1_fall': -0.3697759633146107, 'b7_fall': 0.9746338052166394, 'a0_winter': 37.273874671761455, 'a1_winter': -0.5048564943565955, 'a7_winter': -1.0951932577007821, 'b1_winter': 0.0006739657208599953, 'b7_winter': 0.3305176817293133, 'ERD_choice': 1}"
23,"{'B_PSH': 514963.34053470567, 'N_pv1_sub': 61.28879842216473, 'a0_spring': 37.68004361937889, 'a1_spring': 0.11214065018143937, 'a7_spring': -1.0048882723875017, 'b1_spring': -0.8955539582627693, 'b7_spring': -0.016801870102866212, 'a0_summer': 37.28370228231265, 'a1_summer': -0.5309612080665018, 'a7_summer': -0.19214660862934219, 'b1_summer': 0.5052884666480313, 'b7_summer': -0.16182630578851087, 'a0_fall': 37.57986933113224, 'a1_fall': -0.5064583939418692, 'a7_fall': 0.5467200677642676, 'b1_fall': 0.22612898928669067, 'b7_fall': 0.9717539540372593, 'a0_winter': 37.273874671761455, 'a1_winter': -0.33328179324829843, 'a7_winter': 1.0973772384107898, 'b1_winter': 0.09879137014367684, 'b7_winter': 0.5893737451010896, 'ERD_choice': 1}"
24,"{'B_PSH': 593288.2710664502, 'N_pv1_sub': 548.9087501354003, 'a0_spring': 37.725990289716286, 'a1_spring': -0.015152416421098547, 'a7_spring': -1.1026686867559468, 'b1_spring': -0.3857368723559163, 'b7_spring': 0.23187018040328466, 'a0_summer': 37.64732736188536, 'a1_summer': 1.0360492107589838, 'a7_summer': -0.08165861883829395, 'b1_summer': -0.521786416375406, 'b7_summer': -0.473249163819379, 'a0_fall': 37.59752106789424, 'a1_fall': -0.32988849686554467, 'a7_fall': -0.037817437741327065, 'b1_fall': -0.17671395488153907, 'b7_fall': -0.26329375393189647, 'a0_winter': 37.60648087592072, 'a1_winter': -0.015449016681217342, 'a7_winter': 1.1767749140694592, 'b1_winter': -0.805428687775578, 'b7_winter': 0.1758624894148908, 'ERD_choice': 1}"
25,"{'B_PSH': 1347847.8399632787, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.792914298918326, 'a1_spring': -0.3350502784424584, 'a7_spring': 0.4020641784003345, 'b1_spring': 1.0377216515115564, 'b7_spring': -0.36726208419622275, 'a0_summer': 37.468857934528735, 'a1_summer': 1.3998513048814785, 'a7_summer': -0.09850447525764428, 'b1_summer': -0.6738254459829939, 'b7_summer': -0.5894875410378856, 'a0_fall': 37.52815603526206, 'a1_fall': -0.29824800898826687, 'a7_fall': 0.0747755435627771, 'b1_fall': 0.9087585827522666, 'b7_fall': 1.0608390782281836, 'a0_winter': 37.26173654499215, 'a1_winter': 0.05621671509048448, 'a7_winter': -1.2716007490917098, 'b1_winter': 0.9207453400580414, 'b7_winter': -0.3537138399323943, 'ERD_choice': 0}"
26,"{'B_PSH': 529236.1222754462, 'N_pv1_sub': 838.1802743373092, 'a0_spring': 37.472124953241305, 'a1_spring': 0.910269844347362, 'a7_spring': 0.9944663972913587, 'b1_spring': 0.7022115202208721, 'b7_spring': 0.4257611129309958, 'a0_summer': 37.33861093883788, 'a1_summer': -0.08905984255049071, 'a7_summer': 0.23682165055133322, 'b1_summer': 0.5155868785771254, 'b7_summer': -1.3496556416082957, 'a0_fall': 37.6144327703956, 'a1_fall': 1.409523435376416, 'a7_fall': 0.05657082690525128, 'b1_fall': 0.22513842443932738, 'b7_fall': -0.33653399126711353, 'a0_winter': 37.26645120663896, 'a1_winter': -1.497182852625738, 'a7_winter': -0.8970815718663782, 'b1_winter': -0.18885734036735152, 'b7_winter': 0.554869162610158, 'ERD_choice': 1}"
27,"{'B_PSH': 529236.1222754462, 'N_pv1_sub': 838.1802743373092, 'a0_spring': 37.472124953241305, 'a1_spring': 0.910269844347362, 'a7_spring': 0.9944663972913587, 'b1_spring': 0.7022115202208721, 'b7_spring': 0.4257611129309958, 'a0_summer': 37.33861093883788, 'a1_summer': -0.08905984255049071, 'a7_summer': 0.23682165055133322, 'b1_summer': 0.5155868785771254, 'b7_summer': -1.720264191781313, 'a0_fall': 37.6144327703956, 'a1_fall': 1.409523435376416, 'a7_fall': 0.05657082690525128, 'b1_fall': 0.22513842443932738, 'b7_fall': -0.33653399126711353, 'a0_winter': 37.26645120663896, 'a1_winter': -1.497182852625738, 'a7_winter': -0.8970815718663782, 'b1_winter': -0.18885734036735152, 'b7_winter': 0.554869162610158, 'ERD_choice': 1}"
28,"{'B_PSH': 522739.3824023219, 'N_pv1_sub': 110.79853745102403, 'a0_spring': 37.557942427141114, 'a1_spring': 0.86829749723159, 'a7_spring': 0.4864996768360612, 'b1_spring': 0.8653953161743804, 'b7_spring': -0.9135721220776987, 'a0_summer': 37.44875975289579, 'a1_summer': 0.01294577562645216, 'a7_summer': -0.07906045337972123, 'b1_summer': -0.7154024681265923, 'b7_summer': -0.011611873183418053, 'a0_fall': 37.27903777718151, 'a1_fall': 0.8666135425634276, 'a7_fall': -0.254994457256529, 'b1_fall': -0.3907021217303132, 'b7_fall': -0.44038699132386916, 'a0_winter': 37.287236773354586, 'a1_winter': 1.2308511163712843, 'a7_winter': -0.32593372496876494, 'b1_winter': -0.638050606982115, 'b7_winter': -1.0645991157717796, 'ERD_choice': 0}"
29,"{'B_PSH': 593288.2710664502, 'N_pv1_sub': 539.9641605059853, 'a0_spring': 37.72498744148501, 'a1_spring': -0.025988024357868955, 'a7_spring': -1.0350059370269251, 'b1_spring': -0.3857368723559163, 'b7_spring': -0.37094448034466626, 'a0_summer': 37.648909173113516, 'a1_summer': 1.0360492107589838, 'a7_summer': -0.08174512453972153, 'b1_summer': -0.5268947185085057, 'b7_summer': -0.4767752850887461, 'a0_fall': 37.59752106789424, 'a1_fall': -0.2958050028816756, 'a7_fall': 0.12857088159640734, 'b1_fall': 0.9066396396045838, 'b7_fall': -0.275788141077673, 'a0_winter': 37.60648087592072, 'a1_winter': -0.015449016681217342, 'a7_winter': 1.020635259783808, 'b1_winter': -0.805428687775578, 'b7_winter': 0.1758624894148908, 'ERD_choice': 1}"
30,"{'B_PSH': 521052.9489787398, 'N_pv1_sub': 110.79853745102403, 'a0_spring': 37.557942427141114, 'a1_spring': 1.1455107713687023, 'a7_spring': 0.4864996768360612, 'b1_spring': 0.8653953161743804, 'b7_spring': -0.9135721220776987, 'a0_summer': 37.44875975289579, 'a1_summer': 0.01294577562645216, 'a7_summer': -0.3283934996104821, 'b1_summer': -0.7144190860345468, 'b7_summer': -0.39615905495093173, 'a0_fall': 37.46601496338444, 'a1_fall': 0.8666135425634276, 'a7_fall': -0.11140873145411234, 'b1_fall': -0.3907021217303132, 'b7_fall': -0.45099542073979715, 'a0_winter': 37.287236773354586, 'a1_winter': 1.2478778549582126, 'a7_winter': -1.1445007775924023, 'b1_winter': -0.638050606982115, 'b7_winter': -1.0645991157717796, 'ERD_choice': 0}"
31,"{'B_PSH': 1214998.413099252, 'N_pv1_sub': 722.5788336434869, 'a0_spring': 37.48836580211403, 'a1_spring': -0.02044665014437952, 'a7_spring': -0.1395468185480346, 'b1_spring': 1.2247158308077208, 'b7_spring': 1.2960296339607542, 'a0_summer': 37.54425390636309, 'a1_summer': 0.12060729246780458, 'a7_summer': -0.1951371491861614, 'b1_summer': -0.04288704652208056, 'b7_summer': 0.08646394663948812, 'a0_fall': 37.44394350892132, 'a1_fall': 0.3612246836929537, 'a7_fall': -0.4571070526282673, 'b1_fall': -0.23320282171042606, 'b7_fall': 0.3340009157352798, 'a0_winter': 37.40770983663943, 'a1_winter': 1.090984083320791, 'a7_winter': 0.49091040770023336, 'b1_winter': 0.20667073730890534, 'b7_winter': -0.09987321849127839, 'ERD_choice': 0}"
32,"{'B_PSH': 916589.912864262, 'N_pv1_sub': 868.3683893562827, 'a0_spring': 37.26946988714665, 'a1_spring': -1.3164625082622523, 'a7_spring': 1.428441017472945, 'b1_spring': 0.7157113018556418, 'b7_spring': -0.7176335692047532, 'a0_summer': 37.404924237575095, 'a1_summer': 0.9941281367059693, 'a7_summer': 0.7387651542996311, 'b1_summer': 1.0404517804323505, 'b7_summer': -0.7432167000704357, 'a0_fall': 37.81227269493639, 'a1_fall': -0.5262456270770839, 'a7_fall': -0.11279034261379695, 'b1_fall': 0.48871174621160507, 'b7_fall': 1.0224458907673828, 'a0_winter': 37.52583240291536, 'a1_winter': 0.09604623673761337, 'a7_winter': 0.713630375571048, 'b1_winter': -1.3234218171629242, 'b7_winter': 0.6788132514799929, 'ERD_choice': 0}"
33,"{'B_PSH': 916589.912864262, 'N_pv1_sub': 868.3683893562827, 'a0_spring': 37.26946988714665, 'a1_spring': -1.3164625082622523, 'a7_spring': 1.428441017472945, 'b1_spring': 0.7157113018556418, 'b7_spring': -0.6180984401383134, 'a0_summer': 37.39999057903108, 'a1_summer': 0.7707655487685432, 'a7_summer': 0.7121926728866217, 'b1_summer': 1.0404517804323505, 'b7_summer': -0.7432167000704357, 'a0_fall': 37.81227269493639, 'a1_fall': -0.5262456270770839, 'a7_fall': -0.8233317300241619, 'b1_fall': 0.5146343726976631, 'b7_fall': 0.4962843452066396, 'a0_winter': 37.55468457088052, 'a1_winter': -0.0929297486425063, 'a7_winter': 0.713630375571048, 'b1_winter': -1.3234218171629242, 'b7_winter': 0.6788132514799929, 'ERD_choice': 0}"
