,0
0,-941248172.5899739
1,-930382882.5213454
2,-917242478.3746804
3,-912951611.5276495
4,-910406016.6283153
5,-892003336.2072343
6,-890709111.6112827
7,-870675077.7642455
8,-854016412.0653815
9,-846924987.9170109
10,-840533719.0900357
11,-777618121.4763644
12,-766107885.3104578
13,-764622117.5705951
14,-763607229.809599
15,-752807913.5196823
16,-748724964.8179091
17,-744799532.5933541
18,-742748458.9117925
19,-735401099.739424
20,-732518984.6459485
21,-725340960.1618007
22,-679763272.8568115
23,-672635905.4716104
24,-665533283.0224029
25,-662830006.152279
26,-658729959.4011853
27,-655819810.0999132
28,-653369917.9693072
29,-653308288.4191327
30,-653113594.5230147
31,-651538418.9025784
32,-648210982.1157179
33,-646394819.3483347
34,-643709183.5727551
35,-643403233.0436938
36,-641767101.9796333
37,-639416152.074805
38,-636210332.3895448
39,-633381678.5932466
40,-632815048.4238713
41,-631204972.9448197
42,-630897103.7500128
43,-625439988.6870238
44,-624691664.3335841
45,-608229329.92487
46,-603428438.9249418
47,-601819231.6831748
48,-598812163.6332935
49,-598747730.5433041
50,-596694356.019233
51,-589620561.4596229
52,-587821130.291818
53,-586308723.7003837
54,-585745830.5261567
55,-584347621.2361115
56,-583679408.760422
57,-583483541.1163723
58,-580900339.4570607
59,-580421889.0932572
60,-578641128.0509204
61,-578519414.9762049
62,-577564452.9353948
63,-577196042.1755972
64,-576308921.6582849
65,-575759157.0215231
66,-571244647.5612673
67,-568150240.4341291
68,-565469348.730819
69,-564945282.4446006
70,-564651898.1309663
71,-564037745.8456452
72,-563969239.0717322
73,-562586059.723624
74,-562030150.8569422
75,-561988164.2860385
76,-561543077.716444
77,-560726227.3330371
78,-559497494.6239756
79,-559174432.8937446
80,-558238005.350172
81,-556672775.9278686
82,-556213077.0831426
83,-553921811.7412642
84,-553349678.4455578
85,-553214955.1006985
86,-552824537.5546662
87,-552667331.8475002
88,-552541168.2322277
89,-552501049.5567284
90,-550583685.802156
91,-548789099.1380082
92,-548584698.7336302
93,-548495842.0284302
94,-547789949.8883127
95,-545161972.8077503
96,-543936164.7796718
97,-543537212.6571711
98,-543239009.7699615
99,-542041110.5862613
