,0
0,"{'B_PSH': 1363022.3118668278, 'N_pv1_sub': 817.5741217737992, 'a0_spring': 37.48623425614394, 'a1_spring': 0.06856461302513778, 'a7_spring': -0.859112207045873, 'b1_spring': -0.6765718839859822, 'b7_spring': -0.3997814044627953, 'a0_summer': 37.22949562693928, 'a1_summer': -0.007211937662981227, 'a7_summer': -0.5536441702629454, 'b1_summer': -0.9357193301693492, 'b7_summer': 0.4894515763931869, 'a0_fall': 37.44932360116919, 'a1_fall': -0.30266794740797964, 'a7_fall': -0.8807111239615657, 'b1_fall': -0.17972055410016471, 'b7_fall': 0.6574380275126496, 'a0_winter': 37.20213042764698, 'a1_winter': -0.32072721476993354, 'a7_winter': -0.5123626102394294, 'b1_winter': -0.8116532833656642, 'b7_winter': 1.5027975293574738, 'ERD_choice': 1}"
1,"{'B_PSH': 1338411.1645361453, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.202304109266755, 'a1_spring': 0.5797699192722875, 'a7_spring': -0.808863738849969, 'b1_spring': 0.8948106499119939, 'b7_spring': -0.32494564389629577, 'a0_summer': 37.22763273368449, 'a1_summer': 0.060517594596968094, 'a7_summer': -0.08919735901746742, 'b1_summer': -0.035038808106746255, 'b7_summer': -0.44824209197439163, 'a0_fall': 37.49312645263587, 'a1_fall': -0.3122387771603539, 'a7_fall': 0.3932612668883231, 'b1_fall': 0.9327347192555, 'b7_fall': -0.470478206127907, 'a0_winter': 37.222194460079756, 'a1_winter': 0.8042078094748129, 'a7_winter': 0.8484403088383741, 'b1_winter': -0.8045729990767014, 'b7_winter': 1.0723770549121732, 'ERD_choice': 1}"
2,"{'B_PSH': 1372257.0322517548, 'N_pv1_sub': 817.5741217737992, 'a0_spring': 37.48623425614394, 'a1_spring': 0.08094025350515173, 'a7_spring': -0.859112207045873, 'b1_spring': -0.7384338185893953, 'b7_spring': -0.3997814044627953, 'a0_summer': 37.22949562693928, 'a1_summer': -1.306624805565308, 'a7_summer': -0.20294432538461102, 'b1_summer': -0.9413894325891706, 'b7_summer': 0.4894515763931869, 'a0_fall': 37.435548208084406, 'a1_fall': 1.2144536524561742, 'a7_fall': -0.8807111239615657, 'b1_fall': -0.17972055410016471, 'b7_fall': 0.6574380275126496, 'a0_winter': 37.20213042764698, 'a1_winter': -0.01573434676873519, 'a7_winter': -0.5123626102394294, 'b1_winter': -0.8116532833656642, 'b7_winter': 1.5027975293574738, 'ERD_choice': 1}"
3,"{'B_PSH': 1335349.2182680967, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.20524750267029, 'a1_spring': -0.8479037878133182, 'a7_spring': -0.7519310350852947, 'b1_spring': 0.9174437642099207, 'b7_spring': -0.36726208419622275, 'a0_summer': 37.46816876045355, 'a1_summer': -1.241587938762852, 'a7_summer': -0.09266513536138625, 'b1_summer': -0.03241606656944168, 'b7_summer': -0.5894875410378856, 'a0_fall': 37.42457165400797, 'a1_fall': -0.3122387771603539, 'a7_fall': 0.3932612668883231, 'b1_fall': -0.3040361100761958, 'b7_fall': -0.470478206127907, 'a0_winter': 37.24573665878953, 'a1_winter': 0.8704232004973262, 'a7_winter': -1.5020964598344793, 'b1_winter': -0.8047165734083485, 'b7_winter': -1.0134241835430782, 'ERD_choice': 1}"
4,"{'B_PSH': 1358197.4252770238, 'N_pv1_sub': 799.7338847208407, 'a0_spring': 37.51750434053842, 'a1_spring': -0.32163510828490366, 'a7_spring': -0.9385281409951336, 'b1_spring': -0.7005947227814128, 'b7_spring': 0.09742473729747336, 'a0_summer': 37.440303148014834, 'a1_summer': -1.26388086945349, 'a7_summer': -0.20282597017932563, 'b1_summer': -0.5383755167818889, 'b7_summer': -0.07433370244557314, 'a0_fall': 37.43556979358537, 'a1_fall': -0.38351580681785746, 'a7_fall': 0.5169631324114938, 'b1_fall': 0.8479954667398308, 'b7_fall': -0.19946367616756286, 'a0_winter': 37.19754310154854, 'a1_winter': 1.6792354314103493, 'a7_winter': -1.4329961800023225, 'b1_winter': 0.23119045664484372, 'b7_winter': -0.008035515953240285, 'ERD_choice': 1}"
5,"{'B_PSH': 1347847.8399632787, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.52045796291059, 'a1_spring': -0.3052120449753286, 'a7_spring': -1.0016348446561958, 'b1_spring': 0.9203742953445118, 'b7_spring': -0.5467515110143586, 'a0_summer': 37.23365622476598, 'a1_summer': 0.017859221710343154, 'a7_summer': -0.09850447525764428, 'b1_summer': -0.5517000698797889, 'b7_summer': -0.5780718695397329, 'a0_fall': 37.3962995275502, 'a1_fall': -0.5705510789221068, 'a7_fall': -0.8831860057441627, 'b1_fall': -0.15821499246382564, 'b7_fall': -0.8159155800454988, 'a0_winter': 37.22959174985959, 'a1_winter': 0.8908920130997213, 'a7_winter': -1.6062545564621455, 'b1_winter': 0.3979063076534675, 'b7_winter': 0.7666566185341503, 'ERD_choice': 1}"
6,"{'B_PSH': 1364431.4423338925, 'N_pv1_sub': 837.3985033170163, 'a0_spring': 37.47897717277772, 'a1_spring': -0.00610971421582765, 'a7_spring': -0.9881289109338673, 'b1_spring': 1.1959051986458316, 'b7_spring': 0.4290135282556737, 'a0_summer': 37.169520147097096, 'a1_summer': -0.01828728754518829, 'a7_summer': -0.5504950672603467, 'b1_summer': -0.8285088661891465, 'b7_summer': 0.793714764714842, 'a0_fall': 37.44409620497437, 'a1_fall': 1.4121857512913143, 'a7_fall': -0.9421106251926211, 'b1_fall': -0.28553857750456146, 'b7_fall': 0.6256085822129721, 'a0_winter': 37.27133619344569, 'a1_winter': -0.3261833911485438, 'a7_winter': 0.009858613849027253, 'b1_winter': -0.8017581548014753, 'b7_winter': 1.0803515954281528, 'ERD_choice': 1}"
7,"{'B_PSH': 1364431.4423338925, 'N_pv1_sub': 837.3985033170163, 'a0_spring': 37.162582436142706, 'a1_spring': -0.005837661834575697, 'a7_spring': -0.9881289109338673, 'b1_spring': 1.1962960240182459, 'b7_spring': 0.3823773235763706, 'a0_summer': 37.228217474034984, 'a1_summer': -0.01862756012436223, 'a7_summer': -0.41933923000305073, 'b1_summer': -0.9514160171085352, 'b7_summer': 0.7902773154197684, 'a0_fall': 37.44413340746046, 'a1_fall': 1.4121857512913143, 'a7_fall': -0.14510348209808377, 'b1_fall': 0.18498819548007622, 'b7_fall': 0.642962740358971, 'a0_winter': 37.41217073916054, 'a1_winter': -0.3165298145227572, 'a7_winter': 0.016529150975117063, 'b1_winter': -0.8017581548014753, 'b7_winter': 1.0803515954281528, 'ERD_choice': 1}"
8,"{'B_PSH': 1336732.4326934554, 'N_pv1_sub': 794.2612444451039, 'a0_spring': 37.31557041517265, 'a1_spring': 0.05536394186979959, 'a7_spring': -0.15802793095885218, 'b1_spring': 0.9173315637557403, 'b7_spring': 1.6201392012134856, 'a0_summer': 37.48135321225841, 'a1_summer': -0.2619010190790615, 'a7_summer': -0.08677346919436871, 'b1_summer': 0.6861207979758128, 'b7_summer': -0.9032522072945004, 'a0_fall': 37.87722871693251, 'a1_fall': 0.2611760884060996, 'a7_fall': -0.07818604483387825, 'b1_fall': -0.18595672818136202, 'b7_fall': -0.458040109354073, 'a0_winter': 37.391147112654345, 'a1_winter': 1.0786861960056504, 'a7_winter': 0.5580742182760806, 'b1_winter': 0.20667073730890534, 'b7_winter': -0.07317479420905529, 'ERD_choice': 1}"
9,"{'B_PSH': 1338411.1645361453, 'N_pv1_sub': 810.9595908157288, 'a0_spring': 37.227774653560004, 'a1_spring': -0.015713278600069464, 'a7_spring': -0.8222152074332901, 'b1_spring': 0.918008161575648, 'b7_spring': -0.36726208419622275, 'a0_summer': 37.355854766785185, 'a1_summer': -1.2860271128951528, 'a7_summer': -0.09409322795719233, 'b1_summer': 0.256614108959341, 'b7_summer': -0.5830996621737754, 'a0_fall': 37.52516604047608, 'a1_fall': -0.2957000407277558, 'a7_fall': -0.029783618549227092, 'b1_fall': 0.9664380938031365, 'b7_fall': -0.4635150599117392, 'a0_winter': 37.26216952744728, 'a1_winter': -0.2694052044076395, 'a7_winter': -1.6020240261029182, 'b1_winter': -0.655899288643744, 'b7_winter': 0.7742427592032279, 'ERD_choice': 1}"
