,0
12,"{'B_PSH': 1364431.4423338925, 'N_pv1_sub': 882.4145320545459, 'a0_spring': 37.47897717277772, 'a1_spring': -0.00610971421582765, 'a7_spring': -0.9881289109338673, 'b1_spring': 1.1959051986458316, 'b7_spring': 0.4290135282556737, 'a0_summer': 37.228217474034984, 'a1_summer': -0.10683210372204538, 'a7_summer': -1.561845215295116, 'b1_summer': -0.8285088661891465, 'b7_summer': 0.7902773154197684, 'a0_fall': 37.44409620497437, 'a1_fall': -0.49440086306346476, 'a7_fall': -0.9403270832042195, 'b1_fall': 0.18732687290530708, 'b7_fall': 0.6259293300366386, 'a0_winter': 37.269743184512016, 'a1_winter': -0.3261833911485438, 'a7_winter': 0.0027687515850289973, 'b1_winter': -0.7806061253394437, 'b7_winter': -0.4642348746034857, 'ERD_choice': 1}"
13,"{'B_PSH': 1364431.4423338925, 'N_pv1_sub': 863.4526981574356, 'a0_spring': 37.47897717277772, 'a1_spring': -0.1763583541708639, 'a7_spring': -0.9881289109338673, 'b1_spring': 1.1959051986458316, 'b7_spring': 0.4290135282556737, 'a0_summer': 37.228217474034984, 'a1_summer': -0.017898987370215946, 'a7_summer': -1.561845215295116, 'b1_summer': -0.8285088661891465, 'b7_summer': 0.7902773154197684, 'a0_fall': 37.44409620497437, 'a1_fall': -0.49440086306346476, 'a7_fall': -0.9403270832042195, 'b1_fall': 0.18732687290530708, 'b7_fall': 0.6259293300366386, 'a0_winter': 37.269743184512016, 'a1_winter': -0.3261833911485438, 'a7_winter': 0.0027687515850289973, 'b1_winter': -0.7806061253394437, 'b7_winter': -0.4642348746034857, 'ERD_choice': 1}"
14,"{'B_PSH': 1370401.5650238942, 'N_pv1_sub': 705.3781118863947, 'a0_spring': 37.171188404517814, 'a1_spring': -0.8327227123681754, 'a7_spring': -0.14045116580664, 'b1_spring': 1.177478506578856, 'b7_spring': -0.6929276984136263, 'a0_summer': 37.37445300273418, 'a1_summer': -0.2904666754903684, 'a7_summer': -0.1951371491861614, 'b1_summer': 0.6185585452304245, 'b7_summer': 0.09710291757451678, 'a0_fall': 37.450385073067075, 'a1_fall': 0.3612246836929537, 'a7_fall': -0.12374398813519014, 'b1_fall': -0.18595672818136202, 'b7_fall': 0.9223236829468544, 'a0_winter': 37.411583097583176, 'a1_winter': 1.1604030123363593, 'a7_winter': 0.49091040770023336, 'b1_winter': 0.20667073730890534, 'b7_winter': -0.08968386350839566, 'ERD_choice': 1}"
15,"{'B_PSH': 1328108.4611904696, 'N_pv1_sub': 747.9667777131561, 'a0_spring': 37.55071171915005, 'a1_spring': -0.30912222374405884, 'a7_spring': -0.8900040225222026, 'b1_spring': 0.6963726479163653, 'b7_spring': -0.47091726292934616, 'a0_summer': 37.455564030232814, 'a1_summer': 0.052891860781685986, 'a7_summer': -0.10614731310842133, 'b1_summer': -0.553425011759468, 'b7_summer': -0.3004570468687718, 'a0_fall': 37.447400851873255, 'a1_fall': -0.331554999381281, 'a7_fall': -0.03395101790532751, 'b1_fall': 0.8344040397523411, 'b7_fall': 1.0370481449433702, 'a0_winter': 37.255724104103635, 'a1_winter': 1.4281999846779438, 'a7_winter': -1.1729628742759288, 'b1_winter': -0.6150766967813881, 'b7_winter': 0.8488678730966726, 'ERD_choice': 1}"
16,"{'B_PSH': 1347847.8399632787, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.524359884546485, 'a1_spring': -0.3350502784424584, 'a7_spring': 0.4024231878789372, 'b1_spring': 0.9203742953445118, 'b7_spring': -0.36726208419622275, 'a0_summer': 37.33772339809372, 'a1_summer': -1.2860271128951528, 'a7_summer': -0.09850447525764428, 'b1_summer': -0.5389666012811761, 'b7_summer': -0.5894875410378856, 'a0_fall': 37.5279063761434, 'a1_fall': -0.30304425227742504, 'a7_fall': 0.07589325948878003, 'b1_fall': 0.9900295050074983, 'b7_fall': -0.4635150599117392, 'a0_winter': 37.26173654499215, 'a1_winter': 0.8908920130997213, 'a7_winter': -1.6062545564621455, 'b1_winter': 0.3979063076534675, 'b7_winter': 0.7928741842933026, 'ERD_choice': 1}"
17,"{'B_PSH': 1325378.757231303, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.78658620897653, 'a1_spring': -0.3314123566637259, 'a7_spring': 0.3993705656053972, 'b1_spring': 1.1295134192251284, 'b7_spring': -0.36726208419622275, 'a0_summer': 37.466034388119645, 'a1_summer': 0.32433079745056453, 'a7_summer': -0.09850447525764428, 'b1_summer': -0.5554525990584176, 'b7_summer': -0.5993308619359079, 'a0_fall': 37.44733472758092, 'a1_fall': -0.30363660832805406, 'a7_fall': 0.06863703249990816, 'b1_fall': 0.8444484869820676, 'b7_fall': 1.0616130085037134, 'a0_winter': 37.479675482325064, 'a1_winter': 0.8387356013162373, 'a7_winter': -1.2858694308315508, 'b1_winter': 0.9443169855009799, 'b7_winter': 0.8394966267704318, 'ERD_choice': 1}"
18,"{'B_PSH': 1347830.2975232075, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.5493154210267, 'a1_spring': -0.3350502784424584, 'a7_spring': -0.8820148779369836, 'b1_spring': 1.1855884457621246, 'b7_spring': -0.9032701007562207, 'a0_summer': 37.34060667855585, 'a1_summer': -1.2860271128951528, 'a7_summer': -0.0856962841786931, 'b1_summer': -0.5387053592912427, 'b7_summer': -0.5892700938020816, 'a0_fall': 37.52550218577615, 'a1_fall': -0.2470739847577343, 'a7_fall': 0.07746509685169276, 'b1_fall': 0.9972307732505227, 'b7_fall': -0.4502285315367224, 'a0_winter': 37.26087573686789, 'a1_winter': 0.8908920130997213, 'a7_winter': -1.3878553638537579, 'b1_winter': 0.3979063076534675, 'b7_winter': 0.7724408659530698, 'ERD_choice': 1}"
19,"{'B_PSH': 1214998.413099252, 'N_pv1_sub': 710.9080036043362, 'a0_spring': 37.171188404517814, 'a1_spring': -0.011930641001851094, 'a7_spring': -0.14045116580664, 'b1_spring': 1.2247158308077208, 'b7_spring': 1.2960296339607542, 'a0_summer': 37.54089330292358, 'a1_summer': -0.28291527811941514, 'a7_summer': -0.1951371491861614, 'b1_summer': 0.6185585452304245, 'b7_summer': 0.09710291757451678, 'a0_fall': 37.450385073067075, 'a1_fall': 0.3612246836929537, 'a7_fall': -0.13863779848958535, 'b1_fall': -0.18595672818136202, 'b7_fall': 0.3001165220403029, 'a0_winter': 37.40770983663943, 'a1_winter': 1.1604030123363593, 'a7_winter': 0.49091040770023336, 'b1_winter': 0.20667073730890534, 'b7_winter': -0.09987321849127839, 'ERD_choice': 1}"
20,"{'B_PSH': 1227777.5500839397, 'N_pv1_sub': 742.0855393836971, 'a0_spring': 37.21427859241323, 'a1_spring': 0.07951976207636799, 'a7_spring': -1.1117723472923526, 'b1_spring': -0.32785744971575775, 'b7_spring': 1.249611027383323, 'a0_summer': 37.36053240358203, 'a1_summer': 0.11284473652246643, 'a7_summer': 0.22507101863414591, 'b1_summer': -0.017711949679875938, 'b7_summer': -0.21133188679984444, 'a0_fall': 37.537061313690444, 'a1_fall': -0.1402388421253059, 'a7_fall': 0.3328312172147868, 'b1_fall': -0.17562433190941146, 'b7_fall': 0.3173164201067163, 'a0_winter': 37.48654902415741, 'a1_winter': 0.01954336593568455, 'a7_winter': -0.5236565424475649, 'b1_winter': -0.8144615896568863, 'b7_winter': 0.6054169294620427, 'ERD_choice': 1}"
21,"{'B_PSH': 1204826.7466423973, 'N_pv1_sub': 721.1530360999851, 'a0_spring': 37.31557041517265, 'a1_spring': 0.06328721283535416, 'a7_spring': -0.15802793095885218, 'b1_spring': 1.2247158308077208, 'b7_spring': 1.2960296339607542, 'a0_summer': 37.53083497934748, 'a1_summer': -0.28291527811941514, 'a7_summer': -0.18673872608082134, 'b1_summer': 0.6190502261381429, 'b7_summer': -0.8946404308578305, 'a0_fall': 37.86845183433591, 'a1_fall': 0.2611760884060996, 'a7_fall': -0.130527964196463, 'b1_fall': -0.18595672818136202, 'b7_fall': 0.2683049759303998, 'a0_winter': 37.39425964310505, 'a1_winter': 1.1295712869714927, 'a7_winter': 0.49091040770023336, 'b1_winter': 0.20667073730890534, 'b7_winter': -0.10047743822949333, 'ERD_choice': 1}"
22,"{'B_PSH': 1214998.413099252, 'N_pv1_sub': 702.8952147477039, 'a0_spring': 37.171188404517814, 'a1_spring': -0.011930641001851094, 'a7_spring': 0.39104016535759234, 'b1_spring': 1.131681384819038, 'b7_spring': -0.5067945029376721, 'a0_summer': 37.54089330292358, 'a1_summer': -0.28291527811941514, 'a7_summer': -0.1951371491861614, 'b1_summer': -0.8770572641873084, 'b7_summer': 0.09478203075182395, 'a0_fall': 37.45051155921449, 'a1_fall': 0.3209797631059571, 'a7_fall': 0.06687771378683222, 'b1_fall': 0.8669309840296899, 'b7_fall': 0.2919532808804185, 'a0_winter': 37.40770983663943, 'a1_winter': 0.856785746304997, 'a7_winter': 0.49091040770023336, 'b1_winter': 0.19930480773422987, 'b7_winter': -0.12454240998968591, 'ERD_choice': 1}"
23,"{'B_PSH': 1218451.115042736, 'N_pv1_sub': 667.6762090387078, 'a0_spring': 37.23675980455211, 'a1_spring': 0.13122011612336498, 'a7_spring': -0.756644580134332, 'b1_spring': -0.3066003984654036, 'b7_spring': 0.4404266760605824, 'a0_summer': 37.47332312010077, 'a1_summer': -1.0537390469268115, 'a7_summer': -0.08508585478631375, 'b1_summer': -0.46762257384102557, 'b7_summer': 1.0991057364543304, 'a0_fall': 37.4407191437536, 'a1_fall': -1.2271725556773256, 'a7_fall': 0.04782844336409153, 'b1_fall': -0.43532536615959544, 'b7_fall': 0.3121057888943974, 'a0_winter': 37.547409805183776, 'a1_winter': -0.9831576121561115, 'a7_winter': 1.1814072728201008, 'b1_winter': -0.7874383140753175, 'b7_winter': -0.577258831273329, 'ERD_choice': 1}"
24,"{'B_PSH': 1355057.1624026517, 'N_pv1_sub': 660.57521274543, 'a0_spring': 37.524145561223996, 'a1_spring': -0.06907605387935088, 'a7_spring': 0.31354701658117623, 'b1_spring': 0.9146408852120199, 'b7_spring': -0.3696210377236917, 'a0_summer': 37.23763387039723, 'a1_summer': -0.02501636468434143, 'a7_summer': -0.5654874391995239, 'b1_summer': -0.7134142202007236, 'b7_summer': 0.11330504406863218, 'a0_fall': 37.45166882660881, 'a1_fall': -0.30177084275694194, 'a7_fall': 0.14837021866160963, 'b1_fall': -0.37697724060380255, 'b7_fall': 0.961347269323817, 'a0_winter': 37.27183571622086, 'a1_winter': -0.3268657187977173, 'a7_winter': -1.602819455613325, 'b1_winter': -0.8119590181873774, 'b7_winter': 1.07748889998088, 'ERD_choice': 1}"
25,"{'B_PSH': 1192705.7274049884, 'N_pv1_sub': 656.5600251221986, 'a0_spring': 37.31557041517265, 'a1_spring': 0.6759311934228158, 'a7_spring': -0.9303864264318525, 'b1_spring': 0.8918412452486336, 'b7_spring': 0.08016888334776706, 'a0_summer': 37.53083497934748, 'a1_summer': -0.28291527811941514, 'a7_summer': -0.18673872608082134, 'b1_summer': 0.6827511022916044, 'b7_summer': -0.8946404308578305, 'a0_fall': 37.448346035844864, 'a1_fall': -0.2945101611948743, 'a7_fall': 0.22514125956092093, 'b1_fall': -0.35968716735198514, 'b7_fall': 0.28893511654945603, 'a0_winter': 37.318554709157254, 'a1_winter': 0.8885171171576758, 'a7_winter': 0.49091040770023336, 'b1_winter': 0.20667073730890534, 'b7_winter': -0.06968522706086341, 'ERD_choice': 1}"
26,"{'B_PSH': 1045616.0305187723, 'N_pv1_sub': 629.1144801876037, 'a0_spring': 37.54899393059238, 'a1_spring': 0.07656981221819342, 'a7_spring': -0.9797595623831754, 'b1_spring': -0.36684390819963064, 'b7_spring': -0.9082651128894634, 'a0_summer': 37.23751343217517, 'a1_summer': -0.21479316865225584, 'a7_summer': -0.1811612118873923, 'b1_summer': -0.40445754739719403, 'b7_summer': 0.3714622818001406, 'a0_fall': 37.43839068195632, 'a1_fall': -0.3051061821192626, 'a7_fall': 0.5580238420309855, 'b1_fall': -0.3682614341931789, 'b7_fall': 0.32221680005898257, 'a0_winter': 37.46617173513033, 'a1_winter': 0.6735584218351618, 'a7_winter': 1.3622315556381355, 'b1_winter': 0.3703346292848353, 'b7_winter': -0.1751418614920538, 'ERD_choice': 1}"
27,"{'B_PSH': 1051674.1108613103, 'N_pv1_sub': 669.7971509966817, 'a0_spring': 37.19189882506286, 'a1_spring': -0.8738744316357121, 'a7_spring': -0.7541834235138528, 'b1_spring': -0.37613737812221204, 'b7_spring': -0.692328157200565, 'a0_summer': 37.47324658587663, 'a1_summer': -1.053892287887102, 'a7_summer': 0.2519623649683463, 'b1_summer': 0.5959829656680924, 'b7_summer': 0.7675444444993351, 'a0_fall': 37.43715321134544, 'a1_fall': -0.37413404846552867, 'a7_fall': -0.15025191644191538, 'b1_fall': -0.3323080412244891, 'b7_fall': -0.8725188137202908, 'a0_winter': 37.24528883044697, 'a1_winter': -0.005125673760661753, 'a7_winter': -0.17517736988017696, 'b1_winter': 1.3980804433980096, 'b7_winter': -0.9152435029088369, 'ERD_choice': 1}"
28,"{'B_PSH': 1051674.1108613103, 'N_pv1_sub': 669.7971509966817, 'a0_spring': 37.1735209335413, 'a1_spring': -0.9300241779643075, 'a7_spring': -0.7541834235138528, 'b1_spring': -0.35619624589583043, 'b7_spring': -0.7136006134543104, 'a0_summer': 37.47324658587663, 'a1_summer': -1.0495211535683433, 'a7_summer': 0.2196017119902986, 'b1_summer': 0.6020452913305304, 'b7_summer': 0.7678418041149784, 'a0_fall': 37.41841210308373, 'a1_fall': -0.37413404846552867, 'a7_fall': -0.1497920869055655, 'b1_fall': -0.33309590309661813, 'b7_fall': -0.8774855495811177, 'a0_winter': 37.26738998908021, 'a1_winter': -0.9099800448428406, 'a7_winter': -0.17517736988017696, 'b1_winter': 1.3980804433980096, 'b7_winter': -1.0397622383432759, 'ERD_choice': 1}"
29,"{'B_PSH': 1032087.1374728632, 'N_pv1_sub': 603.6718982009261, 'a0_spring': 37.208361621811626, 'a1_spring': -0.7966298459356052, 'a7_spring': -0.7970867991684922, 'b1_spring': -1.1930289754949237, 'b7_spring': -1.0142963537822194, 'a0_summer': 37.17053592617243, 'a1_summer': 0.21821950703155113, 'a7_summer': -0.0383037443441467, 'b1_summer': 0.6126458480198247, 'b7_summer': 0.4856002030303989, 'a0_fall': 37.52218237443566, 'a1_fall': 0.2834480026687217, 'a7_fall': -0.04718689327902542, 'b1_fall': -0.14121256805662422, 'b7_fall': -0.8850946935169264, 'a0_winter': 37.44911732065899, 'a1_winter': 0.8391699288249164, 'a7_winter': -0.18815685198548582, 'b1_winter': 0.12343852167404812, 'b7_winter': -0.515840137625861, 'ERD_choice': 1}"
30,"{'B_PSH': 1355039.6199625805, 'N_pv1_sub': 660.57521274543, 'a0_spring': 37.54910109770421, 'a1_spring': -0.06907605387935088, 'a7_spring': -0.9708914430207176, 'b1_spring': 1.1798550356296327, 'b7_spring': -0.9056290542845422, 'a0_summer': 37.23735552831627, 'a1_summer': -0.02501636468434143, 'a7_summer': -0.5526792481205931, 'b1_summer': -0.7131529782107904, 'b7_summer': 0.11352249130378977, 'a0_fall': 37.44926463624155, 'a1_fall': -0.24580057523725118, 'a7_fall': 0.14994205602452235, 'b1_fall': -0.3697759633146107, 'b7_fall': 0.9746338052166394, 'a0_winter': 37.27097490809661, 'a1_winter': -0.3268657187977173, 'a7_winter': -1.384572416388658, 'b1_winter': -0.8119590181873774, 'b7_winter': 1.0570555816406475, 'ERD_choice': 1}"
31,"{'B_PSH': 1051674.1108613103, 'N_pv1_sub': 669.7971509966817, 'a0_spring': 37.173988705941724, 'a1_spring': -0.8738744316357121, 'a7_spring': -0.7541834235138528, 'b1_spring': -0.35619624589583043, 'b7_spring': -0.7136006134543104, 'a0_summer': 37.47324658587663, 'a1_summer': -1.053892287887102, 'a7_summer': 0.2606801240126152, 'b1_summer': 0.6020452913305304, 'b7_summer': 0.7675444444993351, 'a0_fall': 37.41841210308373, 'a1_fall': -0.37413404846552867, 'a7_fall': -0.1497920869055655, 'b1_fall': -0.33152581732451303, 'b7_fall': -0.8725188137202908, 'a0_winter': 37.24512681199411, 'a1_winter': -0.8948890313807651, 'a7_winter': -0.17517736988017696, 'b1_winter': 1.3980804433980096, 'b7_winter': -1.0397622383432759, 'ERD_choice': 1}"
32,"{'B_PSH': 1051376.9714407416, 'N_pv1_sub': 669.7971509966817, 'a0_spring': 37.19189882506286, 'a1_spring': -0.8093614343355316, 'a7_spring': -0.8729360321443802, 'b1_spring': -0.37613737812221204, 'b7_spring': -0.6769348259225426, 'a0_summer': 37.47189354383693, 'a1_summer': -1.053892287887102, 'a7_summer': 0.2505953847833895, 'b1_summer': 0.660867320126029, 'b7_summer': 1.2495583136203492, 'a0_fall': 37.43715321134544, 'a1_fall': -0.23673421686906837, 'a7_fall': -0.9546354459255273, 'b1_fall': -0.32301530976469467, 'b7_fall': -0.8851171909026627, 'a0_winter': 37.24528883044697, 'a1_winter': -1.27729888925812, 'a7_winter': -0.5215765663691986, 'b1_winter': -0.5224204107510165, 'b7_winter': -0.9021082042855326, 'ERD_choice': 1}"
33,"{'B_PSH': 1354956.7042307695, 'N_pv1_sub': 660.57521274543, 'a0_spring': 37.51987796219291, 'a1_spring': -0.06805821736327539, 'a7_spring': 0.31354701658117623, 'b1_spring': 0.9146408852120199, 'b7_spring': 0.4551613282979772, 'a0_summer': 37.23759260021803, 'a1_summer': -0.02501636468434143, 'a7_summer': -0.5654874391995239, 'b1_summer': -0.8306389426093108, 'b7_summer': 0.11330504406863218, 'a0_fall': 37.45148773452725, 'a1_fall': -0.30177084275694194, 'a7_fall': 0.15013188045800868, 'b1_fall': -0.37697724060380255, 'b7_fall': 0.961347269323817, 'a0_winter': 37.269670959226715, 'a1_winter': -0.3268657187977173, 'a7_winter': 0.022167007314785603, 'b1_winter': -0.8119590181873774, 'b7_winter': -0.3763521380473359, 'ERD_choice': 1}"
