,0
10,"{'B_PSH': 1444151.7143053082, 'N_pv1_sub': 864.3552016647903, 'a0_spring': 37.44097501864524, 'a1_spring': -0.3217902297203196, 'a7_spring': -0.9866628049155854, 'b1_spring': 0.9078051130761552, 'b7_spring': -1.1154578103243835, 'a0_summer': 37.33378527920227, 'a1_summer': -1.199782690827916, 'a7_summer': -0.8042476693221605, 'b1_summer': -0.5104020956051355, 'b7_summer': -0.07731997967652715, 'a0_fall': 37.40044206439204, 'a1_fall': -0.2652564156793522, 'a7_fall': -0.9649957907352082, 'b1_fall': 1.0025529712511076, 'b7_fall': 0.6471375087742967, 'a0_winter': 37.24341677684256, 'a1_winter': 0.9201600465027567, 'a7_winter': -0.18662463254462264, 'b1_winter': 0.07433480063015196, 'b7_winter': -0.012231007808752713, 'ERD_choice': 1}"
11,"{'B_PSH': 1436604.0980947025, 'N_pv1_sub': 869.9282945634781, 'a0_spring': 37.50423922269501, 'a1_spring': 0.003199649799747205, 'a7_spring': -0.8589930346033613, 'b1_spring': -0.6765718839859822, 'b7_spring': -0.40065165172176037, 'a0_summer': 37.22945820717901, 'a1_summer': -0.007063559377466476, 'a7_summer': -0.5380026557469483, 'b1_summer': -0.8344265267992013, 'b7_summer': 0.4894515763931869, 'a0_fall': 37.44350103497677, 'a1_fall': -0.30266794740797964, 'a7_fall': -0.8807111239615657, 'b1_fall': -0.17972055410016471, 'b7_fall': 1.0122211780125858, 'a0_winter': 37.20346283151719, 'a1_winter': 0.03870972530692113, 'a7_winter': -0.5112540992994425, 'b1_winter': -0.8115020995036625, 'b7_winter': 1.4796541608151546, 'ERD_choice': 1}"
12,"{'B_PSH': 1453451.6578934062, 'N_pv1_sub': 870.307348180349, 'a0_spring': 37.49228205563174, 'a1_spring': 0.008678876844921107, 'a7_spring': -0.8535943322372309, 'b1_spring': 1.1459289383072482, 'b7_spring': -0.421306836956081, 'a0_summer': 37.22949936025838, 'a1_summer': -1.30442758880118, 'a7_summer': -0.6626505149134173, 'b1_summer': -0.8299992861346569, 'b7_summer': 0.406610658739581, 'a0_fall': 37.400043761168355, 'a1_fall': 1.4211933377340225, 'a7_fall': -0.8812940454593226, 'b1_fall': -0.149776322206844, 'b7_fall': -0.816718759123283, 'a0_winter': 37.20442883004653, 'a1_winter': -0.05804707653907326, 'a7_winter': -0.5082598412018201, 'b1_winter': 0.16363641333295975, 'b7_winter': -0.8319402397206221, 'ERD_choice': 1}"
13,"{'B_PSH': 1447269.9579652862, 'N_pv1_sub': 862.9850217601444, 'a0_spring': 37.487675205175336, 'a1_spring': -0.2786897792194097, 'a7_spring': -0.8656202650670134, 'b1_spring': -0.6514649451755621, 'b7_spring': -0.40507468520898904, 'a0_summer': 37.22944001548398, 'a1_summer': -1.30438959256422, 'a7_summer': -0.4879508385188212, 'b1_summer': -0.4943964927223614, 'b7_summer': 0.8512230737324048, 'a0_fall': 37.436349492713745, 'a1_fall': 0.47098219740474223, 'a7_fall': -0.9305829655537486, 'b1_fall': -0.17972055410016471, 'b7_fall': 0.6253985319277782, 'a0_winter': 37.201865037028554, 'a1_winter': -0.014115085703950037, 'a7_winter': -0.5208621696573646, 'b1_winter': -0.8366776976258874, 'b7_winter': -0.21620239074985714, 'ERD_choice': 1}"
14,"{'B_PSH': 1436604.0980947025, 'N_pv1_sub': 869.7506754646579, 'a0_spring': 37.479258937057295, 'a1_spring': 0.003199649799747205, 'a7_spring': -1.0221710210668158, 'b1_spring': -0.5157228557111646, 'b7_spring': -0.33347596303182364, 'a0_summer': 37.24782942906665, 'a1_summer': -0.056225829652869486, 'a7_summer': -0.708004652243944, 'b1_summer': -1.086322467413384, 'b7_summer': -0.6715791949003764, 'a0_fall': 37.52521867283156, 'a1_fall': 1.4435315079016482, 'a7_fall': 0.44672934682471915, 'b1_fall': 0.23292996777130076, 'b7_fall': 1.0122211780125858, 'a0_winter': 37.200184519674266, 'a1_winter': 0.0393706555140656, 'a7_winter': -0.5112540992994425, 'b1_winter': -0.8115020995036625, 'b7_winter': 1.5067274730863522, 'ERD_choice': 1}"
15,"{'B_PSH': 1465366.5120987734, 'N_pv1_sub': 869.9282945634781, 'a0_spring': 37.50423922269501, 'a1_spring': 0.08367454363327273, 'a7_spring': -0.8747542058532162, 'b1_spring': -0.6765718839859822, 'b7_spring': -0.8145341026739547, 'a0_summer': 37.22945820717901, 'a1_summer': 0.022774815861761888, 'a7_summer': -0.5380026557469483, 'b1_summer': -0.9055144984579009, 'b7_summer': 0.4792140647177277, 'a0_fall': 37.44350103497677, 'a1_fall': 1.356411325683777, 'a7_fall': -0.8621527695445461, 'b1_fall': -0.18303775504011588, 'b7_fall': 0.61004238906001, 'a0_winter': 37.20346283151719, 'a1_winter': 0.03319122158998383, 'a7_winter': -0.5112540992994425, 'b1_winter': -0.8526115659049796, 'b7_winter': 1.4796541608151546, 'ERD_choice': 1}"
16,"{'B_PSH': 1439373.7514382338, 'N_pv1_sub': 863.5639139442203, 'a0_spring': 37.49228205563174, 'a1_spring': 0.10136992305070627, 'a7_spring': -0.848163161352244, 'b1_spring': -0.6631128870866098, 'b7_spring': -0.4222170121179187, 'a0_summer': 37.22896459526836, 'a1_summer': -1.2498494166525262, 'a7_summer': -0.6815067194353318, 'b1_summer': -0.5022980549724818, 'b7_summer': 0.7715454347727685, 'a0_fall': 37.442379477599545, 'a1_fall': 1.2144536524561742, 'a7_fall': -0.8807056950772049, 'b1_fall': -0.18921834943458335, 'b7_fall': -0.8048659880685424, 'a0_winter': 37.20388700911745, 'a1_winter': -0.04746214630361362, 'a7_winter': -0.177847832328865, 'b1_winter': -0.8114242106539686, 'b7_winter': -0.7396462632037117, 'ERD_choice': 1}"
17,"{'B_PSH': 1469643.4423582926, 'N_pv1_sub': 873.5808389177422, 'a0_spring': 37.48424651756516, 'a1_spring': -0.007806225904529562, 'a7_spring': -0.8580984034423081, 'b1_spring': -0.8016511621647147, 'b7_spring': -0.3763946965124664, 'a0_summer': 37.24975913514716, 'a1_summer': 0.08765029963231229, 'a7_summer': -1.5340701311697793, 'b1_summer': -0.8313122523715621, 'b7_summer': 0.4072674144695523, 'a0_fall': 37.433075466184356, 'a1_fall': 1.5772144400471022, 'a7_fall': -0.963645947154655, 'b1_fall': 0.2192754829270548, 'b7_fall': 0.9757474680116496, 'a0_winter': 37.26668641351578, 'a1_winter': 0.863320574512935, 'a7_winter': 0.08500294687130389, 'b1_winter': 0.22804093926367486, 'b7_winter': 1.4857211933717553, 'ERD_choice': 1}"
18,"{'B_PSH': 1475404.5644156672, 'N_pv1_sub': 868.4513605326105, 'a0_spring': 37.47897717277772, 'a1_spring': -0.3086781365506328, 'a7_spring': -0.8235018422718852, 'b1_spring': 1.1494154559333065, 'b7_spring': 0.481656772081538, 'a0_summer': 37.22106880648928, 'a1_summer': -0.25688720364595485, 'a7_summer': -0.39698388956228964, 'b1_summer': -1.0838187280937859, 'b7_summer': -0.6211139272375363, 'a0_fall': 37.43607324190601, 'a1_fall': 1.0928552995274794, 'a7_fall': -0.829408475754719, 'b1_fall': -0.7241345926344204, 'b7_fall': -0.41127993788257045, 'a0_winter': 37.28930012133765, 'a1_winter': 0.8791553182741452, 'a7_winter': -0.5864631995707398, 'b1_winter': -0.8468213763982677, 'b7_winter': 1.421686578747566, 'ERD_choice': 1}"
19,"{'B_PSH': 1453291.0798309105, 'N_pv1_sub': 863.8071201896353, 'a0_spring': 37.44237504428463, 'a1_spring': -0.31014395027948494, 'a7_spring': -0.8535271758114251, 'b1_spring': -0.5434481620472138, 'b7_spring': -0.4016734517336372, 'a0_summer': 37.441983392376294, 'a1_summer': 0.14780933114930636, 'a7_summer': -0.09160571827033172, 'b1_summer': -0.519077032883551, 'b7_summer': 0.483447478694268, 'a0_fall': 37.53988238379692, 'a1_fall': 0.1941737849360573, 'a7_fall': 0.034319974263144426, 'b1_fall': 0.9966742609108239, 'b7_fall': 0.8642208052945106, 'a0_winter': 37.24374226974617, 'a1_winter': 0.31134040029743826, 'a7_winter': 0.5705645427940444, 'b1_winter': -0.8831503769736571, 'b7_winter': -0.20415577328491197, 'ERD_choice': 1}"
20,"{'B_PSH': 1430504.9048209393, 'N_pv1_sub': 858.4549341788936, 'a0_spring': 37.44097501864524, 'a1_spring': -0.2827409743976822, 'a7_spring': -0.8592143440121285, 'b1_spring': 0.8629386969895887, 'b7_spring': 0.5286069960141098, 'a0_summer': 37.23644666279993, 'a1_summer': 0.1316419010627879, 'a7_summer': -0.1212262613317533, 'b1_summer': -0.5387053592912427, 'b7_summer': 0.49324397194097624, 'a0_fall': 37.40036398377688, 'a1_fall': -0.2989210834381405, 'a7_fall': -0.9790249099210335, 'b1_fall': 1.0025529712511076, 'b7_fall': 0.9157535504157674, 'a0_winter': 37.20388252977028, 'a1_winter': 0.9200121183696646, 'a7_winter': -0.5508057394020687, 'b1_winter': 0.16835654974475533, 'b7_winter': 1.7440099607495028, 'ERD_choice': 1}"
21,"{'B_PSH': 1491624.6329419075, 'N_pv1_sub': 863.4624862720378, 'a0_spring': 37.43939043141181, 'a1_spring': 0.08933796904122328, 'a7_spring': -0.980927036549928, 'b1_spring': -0.6297780372693942, 'b7_spring': -0.4653573567496786, 'a0_summer': 37.22371699183502, 'a1_summer': 0.1459508865896053, 'a7_summer': -0.2639216276380611, 'b1_summer': -0.5387053592912427, 'b7_summer': 0.48938558643051033, 'a0_fall': 37.54179767973811, 'a1_fall': -0.33257147684845334, 'a7_fall': 0.07381593694517956, 'b1_fall': -0.2119112447256637, 'b7_fall': 0.910171431677262, 'a0_winter': 37.24481843955604, 'a1_winter': -0.05570462712490612, 'a7_winter': 0.5922746629926334, 'b1_winter': -0.8578899175321867, 'b7_winter': 1.659437003654003, 'ERD_choice': 1}"
22,"{'B_PSH': 1493370.4399456577, 'N_pv1_sub': 869.9348033352977, 'a0_spring': 37.478747534190234, 'a1_spring': 0.18708262391248437, 'a7_spring': -0.8216213615775003, 'b1_spring': 0.8800632349110874, 'b7_spring': -0.42599244056215146, 'a0_summer': 37.22519954905069, 'a1_summer': -1.3115329575689232, 'a7_summer': -0.21444899567755257, 'b1_summer': -0.8327031479475178, 'b7_summer': 0.49323364462276453, 'a0_fall': 37.43268589958656, 'a1_fall': -0.6107885624376403, 'a7_fall': -0.9403270832042195, 'b1_fall': -0.1791797815214642, 'b7_fall': 0.9247845102243105, 'a0_winter': 37.269743184512016, 'a1_winter': -0.3261833911485438, 'a7_winter': 1.2165085426913373, 'b1_winter': -0.849308526011287, 'b7_winter': 1.4594102276316667, 'ERD_choice': 1}"
23,"{'B_PSH': 1404084.5194228727, 'N_pv1_sub': 836.070237123244, 'a0_spring': 37.486386362272526, 'a1_spring': -0.11948827935916456, 'a7_spring': -0.6605372081396086, 'b1_spring': -0.638662201633425, 'b7_spring': -0.4206698892195254, 'a0_summer': 37.159610880063404, 'a1_summer': -1.0053993732649689, 'a7_summer': -0.2082729995276615, 'b1_summer': 0.24189057802936498, 'b7_summer': 0.48403790955115283, 'a0_fall': 37.52955167977783, 'a1_fall': 1.2144536524561742, 'a7_fall': -0.8779162401456793, 'b1_fall': 0.7968554929392375, 'b7_fall': 0.6280641197818752, 'a0_winter': 37.20149147800059, 'a1_winter': -0.014172497227643632, 'a7_winter': -0.43980323049430803, 'b1_winter': -0.8016454222385895, 'b7_winter': 1.4359786183578604, 'ERD_choice': 1}"
24,"{'B_PSH': 1493370.4399456577, 'N_pv1_sub': 869.9348033352977, 'a0_spring': 37.478747534190234, 'a1_spring': 0.18708262391248437, 'a7_spring': -1.0590659094779238, 'b1_spring': 0.8800632349110874, 'b7_spring': -0.42599244056215146, 'a0_summer': 37.22519954905069, 'a1_summer': -1.3115329575689232, 'a7_summer': -0.21444899567755257, 'b1_summer': -0.8327031479475178, 'b7_summer': 0.49323364462276453, 'a0_fall': 37.43268589958656, 'a1_fall': -0.6107885624376403, 'a7_fall': -0.9403270832042195, 'b1_fall': -0.1791797815214642, 'b7_fall': 0.9247845102243105, 'a0_winter': 37.269743184512016, 'a1_winter': -0.3261833911485438, 'a7_winter': 1.2165085426913373, 'b1_winter': -0.849308526011287, 'b7_winter': 1.4594102276316667, 'ERD_choice': 1}"
25,"{'B_PSH': 1436512.1804612526, 'N_pv1_sub': 866.4874702751532, 'a0_spring': 37.176153051941625, 'a1_spring': 0.042547958307373596, 'a7_spring': -1.2192955911140173, 'b1_spring': -0.7222425107002501, 'b7_spring': -0.41917217732506834, 'a0_summer': 37.39361481914925, 'a1_summer': 0.2212127500851503, 'a7_summer': -0.22668200260459762, 'b1_summer': -0.8344453498885316, 'b7_summer': 0.4892991803720289, 'a0_fall': 37.54729688450775, 'a1_fall': 0.9954666952499684, 'a7_fall': -0.8807111239615657, 'b1_fall': -0.1593401974601794, 'b7_fall': 0.6261906079565435, 'a0_winter': 37.24376177684002, 'a1_winter': -0.3086548917991333, 'a7_winter': -0.44774030842197904, 'b1_winter': -0.9020213441502991, 'b7_winter': 1.465738293911219, 'ERD_choice': 1}"
26,"{'B_PSH': 1439373.7514382338, 'N_pv1_sub': 863.5639139442203, 'a0_spring': 37.49228205563174, 'a1_spring': 0.10136992305070627, 'a7_spring': -0.848163161352244, 'b1_spring': -0.6631128870866098, 'b7_spring': -0.4222170121179187, 'a0_summer': 37.22896459526836, 'a1_summer': -1.2498494166525262, 'a7_summer': -0.6815067194353318, 'b1_summer': -0.5022980549724818, 'b7_summer': 0.7715454347727685, 'a0_fall': 37.442379477599545, 'a1_fall': 1.2144536524561742, 'a7_fall': -0.8807056950772049, 'b1_fall': -0.18921834943458335, 'b7_fall': -0.8048659880685424, 'a0_winter': 37.20213042764698, 'a1_winter': -0.04746214630361362, 'a7_winter': -0.177847832328865, 'b1_winter': -0.8114242106539686, 'b7_winter': -0.7396462632037117, 'ERD_choice': 1}"
27,"{'B_PSH': 1440684.6849654804, 'N_pv1_sub': 850.6218763494414, 'a0_spring': 37.49232904244086, 'a1_spring': 0.18663775103459385, 'a7_spring': -0.8478549151733226, 'b1_spring': -0.6631128870866098, 'b7_spring': -0.4222170121179187, 'a0_summer': 37.22463130734154, 'a1_summer': -1.250289193255417, 'a7_summer': -1.5444397563894197, 'b1_summer': -0.5049629828007369, 'b7_summer': 0.5163472378394447, 'a0_fall': 37.43432188507487, 'a1_fall': 1.2310504905330726, 'a7_fall': -0.8903877013281531, 'b1_fall': -0.25381075156080746, 'b7_fall': 0.707550629384594, 'a0_winter': 37.202094367896194, 'a1_winter': -0.04770320175471721, 'a7_winter': -0.025036306041365836, 'b1_winter': -0.8114242106539686, 'b7_winter': -0.7396462632037117, 'ERD_choice': 1}"
28,"{'B_PSH': 1464288.4401108674, 'N_pv1_sub': 861.9322832146826, 'a0_spring': 37.20001809626366, 'a1_spring': -0.004265260156934396, 'a7_spring': -0.809134553736144, 'b1_spring': -1.1039800266560178, 'b7_spring': -0.41774887620881695, 'a0_summer': 37.22567523131859, 'a1_summer': -0.05189539581556424, 'a7_summer': -0.6610564216789432, 'b1_summer': -0.0341706560019126, 'b7_summer': -0.4650229726154642, 'a0_fall': 37.525597297369394, 'a1_fall': -0.29553241571095157, 'a7_fall': -0.8481010107930252, 'b1_fall': -0.2586423611623704, 'b7_fall': -0.5989601921249517, 'a0_winter': 37.26369130354508, 'a1_winter': 0.8160089200083269, 'a7_winter': -1.5143054088666488, 'b1_winter': -0.6768916794302233, 'b7_winter': 0.8495032538925688, 'ERD_choice': 1}"
29,"{'B_PSH': 1437631.4920410707, 'N_pv1_sub': 863.5144685326306, 'a0_spring': 37.48817021810907, 'a1_spring': 0.08094015625323042, 'a7_spring': -0.859112207045873, 'b1_spring': -0.7059446979833218, 'b7_spring': -0.7770809773579052, 'a0_summer': 37.33193284831802, 'a1_summer': -1.306624805565308, 'a7_summer': -0.17911781880019528, 'b1_summer': -0.5257545287394426, 'b7_summer': 0.4893766291808969, 'a0_fall': 37.435548208084406, 'a1_fall': 1.1316413265568277, 'a7_fall': -0.8996141251740026, 'b1_fall': 0.8771276402885858, 'b7_fall': 0.6286405252629201, 'a0_winter': 37.20223757538622, 'a1_winter': 0.2633345354240675, 'a7_winter': -0.5619434894658469, 'b1_winter': -0.40883202987990036, 'b7_winter': 1.4825282893279779, 'ERD_choice': 1}"
30,"{'B_PSH': 1464288.4401108674, 'N_pv1_sub': 861.9322832146826, 'a0_spring': 37.20001809626366, 'a1_spring': -0.004265260156934396, 'a7_spring': -0.809134553736144, 'b1_spring': -1.1039800266560178, 'b7_spring': -0.36820217900573077, 'a0_summer': 37.229091670547305, 'a1_summer': -0.05189539581556424, 'a7_summer': -0.6610564216789432, 'b1_summer': -0.0341706560019126, 'b7_summer': -0.47401781230428897, 'a0_fall': 37.52646268318328, 'a1_fall': -0.29553241571095157, 'a7_fall': -0.8481010107930252, 'b1_fall': -0.2522489339837283, 'b7_fall': -0.5989601921249517, 'a0_winter': 37.263701422111296, 'a1_winter': 0.8160089200083269, 'a7_winter': -1.5143054088666488, 'b1_winter': -0.6768916794302233, 'b7_winter': 0.763801700729517, 'ERD_choice': 1}"
31,"{'B_PSH': 1469461.043089739, 'N_pv1_sub': 864.3552016647903, 'a0_spring': 37.439186057838846, 'a1_spring': -0.3210813131051065, 'a7_spring': -0.9879000293038396, 'b1_spring': 0.9078051130761552, 'b7_spring': -1.1204097304175276, 'a0_summer': 37.33378527920227, 'a1_summer': -1.1462732367778836, 'a7_summer': -0.9138471685381409, 'b1_summer': -0.5025691485089562, 'b7_summer': -0.07731997967652715, 'a0_fall': 37.40145267566331, 'a1_fall': -0.2778571055465059, 'a7_fall': -0.9649957907352082, 'b1_fall': 0.9410197143309753, 'b7_fall': -0.4460896502832264, 'a0_winter': 37.24341677684256, 'a1_winter': 0.9201600465027567, 'a7_winter': -0.18662463254462264, 'b1_winter': 0.5834635373068852, 'b7_winter': -0.012231007808752713, 'ERD_choice': 1}"
32,"{'B_PSH': 1404737.7415764735, 'N_pv1_sub': 841.1182103152819, 'a0_spring': 37.47649275830983, 'a1_spring': -0.22068731741591147, 'a7_spring': -0.8120132183672086, 'b1_spring': -0.7897502341591109, 'b7_spring': -0.3338612285968721, 'a0_summer': 37.33875662652839, 'a1_summer': -1.2738153694204302, 'a7_summer': -0.21444899567755257, 'b1_summer': -0.8185664871142143, 'b7_summer': 0.7662393172723726, 'a0_fall': 37.43542913182823, 'a1_fall': 1.1448678296141976, 'a7_fall': -0.004184214428935962, 'b1_fall': -0.19560124576394267, 'b7_fall': 0.9113456939303723, 'a0_winter': 37.26133451757461, 'a1_winter': 0.7783065680910763, 'a7_winter': 1.1324036591431401, 'b1_winter': -0.7825696541629601, 'b7_winter': 0.9330910362244017, 'ERD_choice': 1}"
33,"{'B_PSH': 1453291.0798309105, 'N_pv1_sub': 863.3989436739765, 'a0_spring': 37.44237504428463, 'a1_spring': -0.3221007696898146, 'a7_spring': -0.8588859422916092, 'b1_spring': -0.5673795768942194, 'b7_spring': -0.42943470872634365, 'a0_summer': 37.441983392376294, 'a1_summer': -1.2683957376554296, 'a7_summer': -0.09044535098224615, 'b1_summer': -0.859188454643799, 'b7_summer': 0.483447478694268, 'a0_fall': 37.53988238379692, 'a1_fall': 1.1451394373716948, 'a7_fall': -0.09184887436239031, 'b1_fall': -0.20342366336525763, 'b7_fall': 0.6095429515023907, 'a0_winter': 37.20236764062295, 'a1_winter': 0.31134040029743826, 'a7_winter': 1.231277973335235, 'b1_winter': -0.8821740830993622, 'b7_winter': -0.20415577328491197, 'ERD_choice': 1}"
