,0
0,-1013298819.2935923
1,-996959589.4313945
2,-994729396.8612957
3,-994665231.9652206
4,-992587902.9109056
5,-989125273.3285766
6,-988511110.9654136
7,-987804528.8226739
8,-984942032.5020994
9,-983468624.680001
10,-982067188.1280591
11,-980624144.5558835
12,-979394463.4784358
13,-979030034.4605864
14,-978132379.2814815
15,-978082013.2779286
16,-974921288.667421
17,-974664337.9495304
18,-974115263.5299703
19,-973478891.6553264
20,-972196358.0956507
21,-970666214.5110458
22,-970168502.6506876
23,-970136084.8126142
24,-969235210.1530093
25,-968203472.0290041
26,-967878309.4841455
27,-967700572.0451268
28,-967516342.8020129
29,-967305499.2782755
30,-967264907.4002296
31,-966735935.8537416
32,-966658829.6551491
33,-966565593.5913787
34,-966360169.3057632
35,-965960332.1655405
36,-965921181.6375409
37,-965584545.9355563
38,-964995107.1974006
39,-964814417.8290405
40,-964215827.2901012
41,-963766170.4294906
42,-963619551.9728829
43,-963218737.9610176
44,-962727819.1095475
45,-962645368.7800517
46,-962522138.7326063
47,-962231540.4653157
48,-962230760.6295544
49,-962223308.4969887
50,-961619337.8738029
51,-961230653.0456681
52,-960908797.1576902
53,-960702650.8896748
54,-960469603.772499
55,-960432635.8717943
56,-960337210.1194957
57,-960314882.6093967
58,-960249217.2347602
59,-960149134.6707695
60,-960098061.6843138
61,-959941816.6017421
62,-959852600.9803607
63,-959622695.0538504
64,-959533337.6964674
65,-959174085.2109517
66,-958914074.9725293
67,-958663979.2580204
68,-958595538.0285401
69,-958588728.2441671
70,-958554762.5920942
71,-958498715.422308
72,-958475677.5452018
73,-958380689.9011945
74,-957971427.947249
75,-957895597.2861823
76,-957684478.2247138
77,-957417907.4171861
78,-957197658.5897169
79,-957132033.5842162
80,-957102326.8279927
81,-956966401.8599709
82,-956739094.820118
83,-956534946.946563
84,-956402450.2787523
85,-956402450.2787523
86,-956250732.1500655
87,-956150523.5324239
88,-955927397.8244908
89,-955761358.0319391
90,-955724213.1285232
91,-955612289.902783
92,-955382427.7867783
93,-955382427.7867783
94,-955373912.6208918
95,-955092098.7362088
96,-955022564.3917339
97,-954607815.7629459
98,-954448377.526543
99,-954160263.5102473
