,0
0,-1057016478.2652512
1,-1054960266.9313955
2,-1054861981.3277246
3,-1048349279.2131829
4,-1047812437.5578063
5,-1047161237.5695779
6,-1046906227.4884754
7,-1044682856.6004945
8,-1044005918.0925945
9,-1042096263.7584552
10,-1039292279.4476025
11,-1038111222.3576106
12,-1037559885.702086
13,-1036253623.1319969
14,-1036118002.0089887
15,-1035623724.6482893
16,-1035559413.6601863
17,-1035317345.5174463
18,-1034999972.1976933
19,-1034678580.749225
20,-1034307808.4782743
21,-1034285401.7665576
22,-1034231403.1773608
23,-1034134362.2211345
24,-1033957146.2179087
25,-1033850717.311707
26,-1033551904.0403885
27,-1033524974.9467528
28,-1033452445.0833378
29,-1033240034.014248
30,-1032705551.0021737
31,-1032658721.0744151
32,-1032472622.536222
33,-1032380295.9471885
34,-1032195798.0551829
35,-1031945443.364675
36,-1031781477.9083232
37,-1031538023.1666468
38,-1031455642.5732076
39,-1031387433.2434375
40,-1031057936.5875547
41,-1030951141.9425962
42,-1030876705.2240844
43,-1030542478.0853001
44,-1030339208.8487378
45,-1029889371.2554096
46,-1029763088.5367112
47,-1029734627.8437989
48,-1029570934.864573
49,-1029457437.0588759
50,-1029391522.5083393
51,-1029272308.548745
52,-1029201816.6974978
53,-1028677793.6337888
54,-1028665272.6164262
55,-1028403462.6937581
56,-1028102656.0929899
57,-1028091687.3630093
58,-1027892469.3684618
59,-1027551673.4159445
60,-1027550346.3113431
61,-1027441716.2821808
62,-1026939328.3796291
63,-1026719263.1272733
64,-1026499752.1616458
65,-1026472604.8378732
66,-1026241022.0475087
67,-1026157634.6454935
68,-1026070193.4473052
69,-1025902594.6285789
70,-1025868775.1811695
71,-1025763590.8772328
72,-1025733752.6617022
73,-1025610633.2440208
74,-1025443293.8382294
75,-1025295897.4689044
76,-1025114661.713193
77,-1024944870.8255694
78,-1024803608.025546
79,-1024750677.4505109
80,-1024665172.2742288
81,-1024526206.2668606
82,-1024419008.7039297
83,-1024396861.4298937
84,-1024088938.5572436
85,-1023975809.4556563
86,-1023939522.1288021
87,-1023690331.599611
88,-1023564734.6054454
89,-1023530879.759667
90,-1023409349.2658652
91,-1023222054.7436879
92,-1023217908.2144496
93,-1023176293.08451
94,-1023012208.8427237
95,-1022948831.8145287
96,-1022699018.9471637
97,-1022695697.9446267
98,-1022658624.0626541
99,-1022484313.1387045
