,0,1,2,3,4,5,6,7,8,9,10
0,-1211.125757782691,-0.07142857142857142,-0.08333333333333334,-0.01785714285714285,-0.125,-0.05,-0.05,-0.0380952380952381,-0.05,0.0,0.0
1,-209.78012416948332,-0.053571428571428575,-0.06547619047619047,-0.053571428571428575,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
2,-209.78012416948332,-0.047619047619047616,-0.08928571428571427,-0.04166666666666666,-0.005952380952380959,-0.05,-0.05,-0.05,-0.026190476190476195,0.0,0.0
3,-300.811545407254,-0.029761904761904767,-0.04166666666666666,-0.059523809523809534,0.0,-0.05,-0.05,-0.05,-0.026190476190476195,0.0,0.0
4,-1666.2828639703803,-0.029761904761904767,-0.07738095238095238,-0.04166666666666666,-0.011904761904761918,-0.05,-0.05,-0.05,-0.05,0.0,0.0
5,-300.8115454072249,-0.07142857142857142,-0.07142857142857142,-0.053571428571428575,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
6,-391.8429666447628,-0.053571428571428575,-0.06547619047619047,-0.04166666666666666,0.0,-0.05,-0.05,-0.05,-0.05,0.0,0.0
7,-209.78012416948332,-0.047619047619047616,-0.06547619047619047,-0.04166666666666666,-0.023809523809523808,-0.05,-0.05,-0.05,-0.0380952380952381,0.0,0.0
8,-127.32135322544491,-0.059523809523809534,-0.07142857142857142,-0.035714285714285726,-0.005952380952380959,-0.05,-0.05,-0.05,-0.020238095238095243,0.0,0.0
9,-209.78012416948332,-0.06547619047619047,-0.06547619047619047,-0.035714285714285726,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
10,-1538.5757479459571,-0.04166666666666666,-0.07142857142857142,-0.053571428571428575,-0.06547619047619047,-0.05,-0.05,-0.05,-0.05,0.0,0.0
11,-2460.429502710962,-0.06547619047619047,-0.07142857142857142,-0.035714285714285726,0.0,-0.05,-0.05,-0.05,-0.03214285714285715,0.0,0.0
12,-209.78012416948332,-0.053571428571428575,-0.07738095238095238,-0.04166666666666666,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
13,-1038.5841944591666,-0.011904761904761918,-0.053571428571428575,-0.13690476190476192,-0.023809523809523808,-0.05,-0.05,-0.05,-0.05,0.0,0.0
14,-209.78012416948332,-0.13690476190476192,-0.01785714285714285,-0.035714285714285726,0.0,-0.05,-0.020238095238095243,-0.05,-0.0023809523809523864,0.0,0.0
15,-1484.2200214953918,-0.023809523809523808,-0.06547619047619047,-0.053571428571428575,-0.005952380952380959,-0.05,-0.05,-0.05,-0.020238095238095243,0.0,0.0
16,-209.78012416948332,-0.023809523809523808,-0.06547619047619047,-0.035714285714285726,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
17,-9768.079354112211,-0.07738095238095238,-0.06547619047619047,-0.07142857142857142,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
18,-145.40651042948593,-0.07142857142857142,-0.07142857142857142,-0.035714285714285726,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
19,-1666.2828639703803,-0.11904761904761904,-0.053571428571428575,-0.035714285714285726,-0.07738095238095238,-0.05,-0.05,-0.05,-0.05,0.0,0.0
20,-209.78012416948332,-0.029761904761904767,-0.06547619047619047,-0.07142857142857142,-0.011904761904761918,-0.05,-0.05,-0.05,-0.020238095238095243,0.0,0.0
21,-1575.2514427329297,-0.06547619047619047,-0.023809523809523808,-0.059523809523809534,-0.029761904761904767,-0.05,-0.03214285714285715,-0.05,-0.05,0.0,0.0
22,-1575.2514427329297,-0.005952380952380959,-0.053571428571428575,-0.059523809523809534,-0.07142857142857142,-0.05,-0.05,-0.05,-0.05,0.0,0.0
23,-344.3692817881529,-0.10714285714285715,-0.06547619047619047,-0.07738095238095238,-0.023809523809523808,-0.05,-0.05,-0.05,-0.0380952380952381,0.0,0.0
24,-194.78263139683986,-0.11309523809523808,-0.059523809523809534,-0.059523809523809534,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
25,-2463.992817714403,-0.11309523809523808,-0.06547619047619047,-0.047619047619047616,0.0,-0.05,-0.05,-0.05,-0.03214285714285715,0.0,0.0
26,-300.8115454072249,-0.07142857142857142,-0.059523809523809534,-0.053571428571428575,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
27,-300.811545407254,-0.029761904761904767,-0.07142857142857142,-0.029761904761904767,-0.053571428571428575,-0.05,-0.05,-0.05,-0.05,0.0,0.0
28,-6946.105295748188,-0.11904761904761904,-0.047619047619047616,-0.011904761904761918,-0.005952380952380959,-0.05,-0.05,-0.05,-0.04404761904761905,0.0,0.0
29,-1563.9401031631278,-0.047619047619047616,-0.059523809523809534,-0.04166666666666666,-0.005952380952380959,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
30,-209.78012416948332,-0.06547619047619047,-0.07738095238095238,-0.029761904761904767,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
31,-1575.2514427329297,-0.07142857142857142,-0.059523809523809534,-0.053571428571428575,-0.06547619047619047,-0.05,-0.05,-0.05,-0.05,0.0,0.0
32,-1087.4212825846334,-0.14285714285714285,-0.047619047619047616,-0.06547619047619047,-0.023809523809523808,-0.05,-0.05,-0.05,-0.05,0.0,0.0
33,-74.77042880357476,-0.047619047619047616,-0.06547619047619047,-0.047619047619047616,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
34,-300.8115454072249,-0.04166666666666666,-0.08333333333333334,-0.059523809523809534,-0.035714285714285726,-0.05,-0.05,-0.05,-0.05,0.0,0.0
35,-111.92931478421087,-0.09523809523809523,-0.053571428571428575,-0.035714285714285726,-0.011904761904761918,-0.05,-0.05,-0.05,-0.020238095238095243,0.0,0.0
36,-300.811545407254,-0.10714285714285715,-0.023809523809523808,-0.053571428571428575,0.0,-0.05,-0.03214285714285715,-0.05,-0.0023809523809523864,0.0,0.0
37,-1666.2828639703803,-0.01785714285714285,-0.06547619047619047,-0.08928571428571427,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
38,-2485.5656551082793,-0.09523809523809523,-0.08928571428571427,-0.047619047619047616,0.0,-0.05,-0.05,-0.05,-0.05,0.0,0.0
39,-1666.2828639703803,-0.10119047619047619,-0.047619047619047616,-0.04166666666666666,-0.035714285714285726,-0.05,-0.05,-0.05,-0.05,0.0,0.0
40,-191.2759581815917,-0.053571428571428575,-0.07142857142857142,-0.04166666666666666,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
41,-1327.4933027313673,-0.07142857142857142,-0.07142857142857142,-0.047619047619047616,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
42,-1117.0424052174203,-0.023809523809523808,-0.11309523809523808,-0.08333333333333334,-0.07738095238095238,-0.05,-0.05,-0.05,-0.05,0.0,0.0
43,-1029.0629153074115,-0.07142857142857142,-0.047619047619047616,-0.01785714285714285,-0.023809523809523808,-0.05,-0.05,-0.05,-0.05,0.0,0.0
44,-1575.2514427329297,-0.01785714285714285,-0.059523809523809534,-0.04166666666666666,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
45,-1484.2200214953918,-0.047619047619047616,-0.06547619047619047,-0.029761904761904767,-0.09523809523809523,-0.05,-0.05,-0.05,-0.05,0.0,0.0
46,-300.811545407254,-0.029761904761904767,-0.07142857142857142,-0.029761904761904767,-0.059523809523809534,-0.05,-0.05,-0.05,-0.05,0.0,0.0
47,-1666.2828639703803,-0.11904761904761904,-0.053571428571428575,-0.029761904761904767,-0.07738095238095238,-0.05,-0.05,-0.05,-0.05,0.0,0.0
48,-1120.094336545124,0.0,-0.08928571428571427,-0.1607142857142857,-0.029761904761904767,-0.05,-0.05,-0.05,-0.05,0.0,0.0
49,-1575.2514427329297,-0.01785714285714285,-0.07738095238095238,-0.07142857142857142,-0.01785714285714285,-0.05,-0.05,-0.05,-0.05,0.0,0.0
50,-209.78012416948332,-0.053571428571428575,-0.07142857142857142,-0.04166666666666666,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
51,-300.811545407254,-0.047619047619047616,-0.07142857142857142,-0.029761904761904767,-0.07142857142857142,-0.05,-0.05,-0.05,-0.05,0.0,0.0
52,-1936.8344905620033,-0.04166666666666666,-0.053571428571428575,-0.08928571428571427,-0.047619047619047616,-0.05,-0.05,-0.05,-0.05,0.0,0.0
53,-300.811545407254,-0.11904761904761904,-0.01785714285714285,-0.023809523809523808,-0.005952380952380959,-0.05,-0.020238095238095243,-0.03214285714285715,-0.05,0.0,0.0
54,-209.78012416948332,-0.06547619047619047,-0.06547619047619047,-0.035714285714285726,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
55,-7037.1367169856385,-0.04166666666666666,-0.06547619047619047,-0.023809523809523808,-0.11309523809523808,-0.05,-0.05,-0.05,-0.05,0.0,0.0
56,-1105.4865561820916,-0.07142857142857142,-0.07738095238095238,-0.01785714285714285,-0.08333333333333334,-0.05,-0.05,-0.0380952380952381,-0.05,0.0,0.0
57,-209.78012416948332,-0.07738095238095238,-0.053571428571428575,-0.04166666666666666,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
58,-1549.8561618208187,-0.10119047619047619,-0.053571428571428575,-0.1488095238095238,-0.023809523809523808,-0.05,-0.05,-0.05,-0.0380952380952381,0.0,0.0
59,-2485.5656551082793,-0.06547619047619047,-0.07142857142857142,-0.07738095238095238,-0.01785714285714285,-0.05,-0.05,-0.05,-0.05,0.0,0.0
60,-209.78012416948332,-0.047619047619047616,-0.053571428571428575,-0.04166666666666666,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
61,-203.064724712749,-0.053571428571428575,-0.10119047619047619,-0.25,-0.005952380952380959,-0.05,-0.05,-0.05,-0.008333333333333338,0.0,0.0
62,-2485.5656551082793,-0.11904761904761904,-0.08928571428571427,-0.047619047619047616,0.0,-0.05,-0.05,-0.05,-0.05,0.0,0.0
63,-64.60112778912298,-0.023809523809523808,-0.06547619047619047,-0.08928571428571427,-0.005952380952380959,-0.05,-0.05,-0.05,-0.01428571428571429,0.0,0.0
64,-482.87438788221334,-0.11904761904761904,-0.035714285714285726,-0.07738095238095238,0.0,-0.05,-0.026190476190476195,-0.05,-0.026190476190476195,0.0,0.0
65,-1575.2514427329297,-0.023809523809523808,-0.053571428571428575,-0.09523809523809523,-0.035714285714285726,-0.05,-0.05,-0.05,-0.05,0.0,0.0
66,-1666.2828639703803,-0.09523809523809523,-0.053571428571428575,-0.04166666666666666,-0.029761904761904767,-0.05,-0.05,-0.05,-0.05,0.0,0.0
67,-6217.85392584771,-0.035714285714285726,-0.06547619047619047,-0.053571428571428575,-0.07142857142857142,-0.05,-0.05,-0.05,-0.05,0.0,0.0
68,-185.68462682596873,-0.029761904761904767,-0.053571428571428575,-0.047619047619047616,-0.011904761904761918,-0.05,-0.05,-0.05,-0.008333333333333338,0.0,0.0
69,-300.811545407254,-0.07142857142857142,-0.06547619047619047,-0.035714285714285726,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
70,-209.78012416948332,-0.10119047619047619,-0.059523809523809534,-0.07142857142857142,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
71,-1100.3773939353996,-0.04166666666666666,-0.08333333333333334,-0.01785714285714285,-0.125,-0.05,-0.05,-0.0380952380952381,-0.05,0.0,0.0
72,-391.8429666447628,-0.04166666666666666,-0.047619047619047616,-0.04166666666666666,-0.011904761904761918,-0.05,-0.05,-0.05,-0.008333333333333338,0.0,0.0
73,-1484.220021495421,-0.06547619047619047,-0.07738095238095238,-0.07142857142857142,-0.01785714285714285,-0.05,-0.05,-0.05,-0.05,0.0,0.0
74,-1575.2514427329297,-0.01785714285714285,-0.07142857142857142,-0.04166666666666666,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
75,-157.33537920954404,-0.01785714285714285,-0.047619047619047616,-0.04166666666666666,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
76,-161.90224216511706,-0.023809523809523808,-0.06547619047619047,-0.029761904761904767,-0.053571428571428575,-0.05,-0.05,-0.05,-0.05,0.0,0.0
77,-1575.2514427329297,-0.01785714285714285,-0.06547619047619047,-0.023809523809523808,0.0,-0.05,-0.05,-0.0380952380952381,-0.0023809523809523864,0.0,0.0
78,-2394.534233870858,-0.053571428571428575,-0.07142857142857142,-0.047619047619047616,-0.011904761904761918,-0.05,-0.05,-0.05,-0.008333333333333338,0.0,0.0
