,0
11,"{'B_PSH': 612709.4159863393, 'N_pv1_sub': 551.4013242164652, 'a0_spring': 37.25232711057581, 'a1_spring': 0.04426284962617544, 'a7_spring': 0.26712777446534397, 'b1_spring': 1.8195319414338245, 'b7_spring': 0.16267191885776655, 'a0_summer': 37.53364739292284, 'a1_summer': 0.11954548040792123, 'a7_summer': -0.1881334250277531, 'b1_summer': -0.031031216004285045, 'b7_summer': 0.20454157246588622, 'a0_fall': 37.445547766173114, 'a1_fall': -0.6842678752539296, 'a7_fall': -0.4682982585448756, 'b1_fall': -0.17671395488153907, 'b7_fall': 0.3396904159721761, 'a0_winter': 37.30854425759565, 'a1_winter': 1.4126911074357202, 'a7_winter': -0.20174599717201253, 'b1_winter': -0.611693028180746, 'b7_winter': 1.1398659199131362, 'ERD_choice': 0}"
12,"{'B_PSH': 595630.688148887, 'N_pv1_sub': 689.1596008963392, 'a0_spring': 37.471990638710345, 'a1_spring': 0.09890635651393276, 'a7_spring': -0.7780091804326245, 'b1_spring': 1.1242137534387189, 'b7_spring': 1.2446553893818448, 'a0_summer': 37.64681530641957, 'a1_summer': -0.9658023931203485, 'a7_summer': -0.5353002686894528, 'b1_summer': 0.8299008960738619, 'b7_summer': 0.06804455203064841, 'a0_fall': 37.44842507821725, 'a1_fall': 0.363944856918953, 'a7_fall': -0.07820306168281041, 'b1_fall': -0.18057369554865654, 'b7_fall': 0.6357640342200028, 'a0_winter': 37.21148421225054, 'a1_winter': 1.6792354314103493, 'a7_winter': -0.20021809794239523, 'b1_winter': -0.7937102758084515, 'b7_winter': 0.5468101771106583, 'ERD_choice': 0}"
13,"{'B_PSH': 58582.17484932354, 'N_pv1_sub': 846.8467196313206, 'a0_spring': 37.53359933045644, 'a1_spring': 0.8560956450754558, 'a7_spring': -0.9923420434868349, 'b1_spring': 0.41714506526733586, 'b7_spring': -1.022766743088156, 'a0_summer': 37.46432645432052, 'a1_summer': -1.3541701628454987, 'a7_summer': 0.23719416234005153, 'b1_summer': 0.2906175836617588, 'b7_summer': 1.2367451076369227, 'a0_fall': 37.42954292413745, 'a1_fall': 1.3960788916504738, 'a7_fall': 0.12944969152116603, 'b1_fall': 0.8049102911202277, 'b7_fall': 1.186227211764734, 'a0_winter': 37.48086629648545, 'a1_winter': -1.15217078863065, 'a7_winter': -0.5281626516495828, 'b1_winter': -0.10138817835343769, 'b7_winter': 1.503074070431449, 'ERD_choice': 1}"
14,"{'B_PSH': 60472.153697328, 'N_pv1_sub': 78.69284698757917, 'a0_spring': 37.27095133850265, 'a1_spring': 0.007491224563115073, 'a7_spring': -1.0048882723875017, 'b1_spring': 1.0331027828395114, 'b7_spring': -0.016801870102866212, 'a0_summer': 37.23944391971412, 'a1_summer': -0.5233237429900232, 'a7_summer': -0.19214660862934219, 'b1_summer': 0.5401090005889564, 'b7_summer': -0.16182630578851087, 'a0_fall': 37.43073061115504, 'a1_fall': 1.3022347153135212, 'a7_fall': 0.5239979982324607, 'b1_fall': 0.7691021525629771, 'b7_fall': 0.9717539540372593, 'a0_winter': 37.273874671761455, 'a1_winter': -0.33328179324829843, 'a7_winter': 1.0973772384107898, 'b1_winter': 0.0006739657208599953, 'b7_winter': 0.5900435949037008, 'ERD_choice': 1}"
15,"{'B_PSH': 270969.4040916179, 'N_pv1_sub': 550.9482191178968, 'a0_spring': 37.72754876949907, 'a1_spring': 0.02133578815160314, 'a7_spring': 0.39928853638368605, 'b1_spring': 1.128302838615016, 'b7_spring': 0.16300332900727543, 'a0_summer': 37.62540182347154, 'a1_summer': 0.11959220414261948, 'a7_summer': -0.08165861883829395, 'b1_summer': -0.5633090579561721, 'b7_summer': 0.21863974944149694, 'a0_fall': 37.44724234338803, 'a1_fall': 0.8432310836344286, 'a7_fall': -0.12573643612412488, 'b1_fall': -0.17671395488153907, 'b7_fall': -0.298428640575127, 'a0_winter': 37.618975931183854, 'a1_winter': 0.8394431501613797, 'a7_winter': -0.2370852589611812, 'b1_winter': -0.6118285249699865, 'b7_winter': -1.0713341832674446, 'ERD_choice': 0}"
16,"{'B_PSH': 152973.75218113654, 'N_pv1_sub': 550.9482191178968, 'a0_spring': 37.67292998513386, 'a1_spring': 0.33674993991214897, 'a7_spring': 0.4358945860999406, 'b1_spring': 1.1122455081585256, 'b7_spring': 0.11929329804300204, 'a0_summer': 37.35579385323608, 'a1_summer': 0.44325355401090016, 'a7_summer': 1.596196745286806, 'b1_summer': 0.9617212713193064, 'b7_summer': 0.3077222387462539, 'a0_fall': 37.4450832336152, 'a1_fall': -0.30121568884371863, 'a7_fall': 0.3179833353786294, 'b1_fall': -0.15967422657710081, 'b7_fall': 0.696660460389616, 'a0_winter': 37.991306629027605, 'a1_winter': -0.23966846860860821, 'a7_winter': -0.1659730021299588, 'b1_winter': -0.5952628706839764, 'b7_winter': -0.2951619248576355, 'ERD_choice': 0}"
17,"{'B_PSH': 35534.98521969706, 'N_pv1_sub': 883.2963011655941, 'a0_spring': 37.72771163211417, 'a1_spring': 0.048445501721448195, 'a7_spring': -0.9690213596093675, 'b1_spring': 1.128302838615016, 'b7_spring': 0.22686836412274303, 'a0_summer': 37.62538797487227, 'a1_summer': 0.11954548040792123, 'a7_summer': -0.0860510250854235, 'b1_summer': -0.5844706010922203, 'b7_summer': 0.09595267175121291, 'a0_fall': 37.44724234338803, 'a1_fall': -0.2904003282827382, 'a7_fall': 1.1162465074660868, 'b1_fall': -0.17671395488153907, 'b7_fall': -0.2727813349494155, 'a0_winter': 37.23261249572243, 'a1_winter': 0.8245707466266055, 'a7_winter': -0.522950842674025, 'b1_winter': -0.6359175841957195, 'b7_winter': 0.5530306988783615, 'ERD_choice': 0}"
18,"{'B_PSH': 612709.4159863393, 'N_pv1_sub': 685.9579184125846, 'a0_spring': 37.25336208699059, 'a1_spring': 0.04426284962617544, 'a7_spring': 0.26345610249429646, 'b1_spring': 1.8195319414338245, 'b7_spring': 1.2960296339607542, 'a0_summer': 37.53364739292284, 'a1_summer': 0.1195087948968592, 'a7_summer': -0.1951371491861614, 'b1_summer': -0.031031216004285045, 'b7_summer': 0.20454157246588622, 'a0_fall': 37.445547766173114, 'a1_fall': 0.35809378938284847, 'a7_fall': -0.45935332824552333, 'b1_fall': -0.23320282171042606, 'b7_fall': 0.3386073070403235, 'a0_winter': 37.21648254901149, 'a1_winter': 0.8005357203670369, 'a7_winter': -0.20174599717201253, 'b1_winter': -0.7144296429805925, 'b7_winter': -0.10257477276435834, 'ERD_choice': 0}"
19,"{'B_PSH': 127566.31705466687, 'N_pv1_sub': 552.8219786857659, 'a0_spring': 37.509968623344726, 'a1_spring': 1.4281215928421485, 'a7_spring': 0.8361525126429707, 'b1_spring': -0.6339804251376526, 'b7_spring': -0.6526765348947078, 'a0_summer': 37.603106028729364, 'a1_summer': -0.5233574742728537, 'a7_summer': -0.8574121935413151, 'b1_summer': 0.5870502854395167, 'b7_summer': -0.1448206872545352, 'a0_fall': 37.29496048273426, 'a1_fall': -1.0961566797315854, 'a7_fall': 0.517382356760943, 'b1_fall': 0.4063955810339194, 'b7_fall': 1.4124890614221433, 'a0_winter': 37.6168332363272, 'a1_winter': 0.7547128062434636, 'a7_winter': -0.8983546814995357, 'b1_winter': -0.641706349278393, 'b7_winter': -0.10502497486524143, 'ERD_choice': 1}"
20,"{'B_PSH': 523121.9205510082, 'N_pv1_sub': 897.1878778198796, 'a0_spring': 37.95022505286548, 'a1_spring': 0.10901374296767918, 'a7_spring': 0.46329836808473385, 'b1_spring': -0.6798384206025015, 'b7_spring': -0.8062220847770837, 'a0_summer': 37.480890641847026, 'a1_summer': 0.559785993534145, 'a7_summer': 1.0438886200611477, 'b1_summer': 0.4932588962909791, 'b7_summer': 0.08900534919736186, 'a0_fall': 37.44664048579936, 'a1_fall': -0.738265139414185, 'a7_fall': -1.10118083441404, 'b1_fall': 0.6087607627321036, 'b7_fall': 0.2805088153278983, 'a0_winter': 37.264604661311566, 'a1_winter': -0.11202944884850019, 'a7_winter': 0.9264771052201015, 'b1_winter': -0.17641684371749056, 'b7_winter': -0.008082899479435357, 'ERD_choice': 1}"
21,"{'B_PSH': 599496.050275638, 'N_pv1_sub': 684.105459809837, 'a0_spring': 37.21427859241323, 'a1_spring': 0.0850568585159362, 'a7_spring': -0.8531631601367982, 'b1_spring': -0.36279913338967107, 'b7_spring': -0.36842741157468056, 'a0_summer': 37.35579385323608, 'a1_summer': -0.37910682018218167, 'a7_summer': 1.6957776954262584, 'b1_summer': 1.1638461632260637, 'b7_summer': -0.4119598279846156, 'a0_fall': 37.447302915439124, 'a1_fall': -0.23619066310570336, 'a7_fall': 0.3859517507619835, 'b1_fall': -0.17671395488153907, 'b7_fall': -0.3124724604115283, 'a0_winter': 37.943908404328745, 'a1_winter': 0.020560203396301845, 'a7_winter': 0.47989960076531796, 'b1_winter': -0.8035964968229636, 'b7_winter': -0.12803896875639945, 'ERD_choice': 1}"
22,"{'B_PSH': 1211086.9330642857, 'N_pv1_sub': 380.1411726235504, 'ERD_choice': 0, 'a0_spring': 37.26946988714665, 'a1_spring': -1.3164625082622523, 'a7_spring': 1.4443284137223857, 'b1_spring': 0.7230970146238025, 'b7_spring': 1.1667466691181012, 'a0_summer': 37.40770918763029, 'a1_summer': 0.9941281367059693, 'a7_summer': 1.2606585966896628, 'b1_summer': 0.4960500131805048, 'b7_summer': 1.2187922941978986, 'a0_fall': 37.341688368829686, 'a1_fall': -0.5214813008530954, 'a7_fall': -0.14782715221559317, 'b1_fall': 0.48189828055933526, 'b7_fall': 1.7951745265206775, 'a0_winter': 37.160920900792256, 'a1_winter': 0.09604623673761337, 'a7_winter': 1.721623479990578, 'b1_winter': 1.12470570763242, 'b7_winter': 0.31915457554159543}"
23,"{'B_PSH': 595151.2113460049, 'N_pv1_sub': 65.54960554251574, 'a0_spring': 37.51174152361842, 'a1_spring': 1.170288512290404, 'a7_spring': -0.5706707816338972, 'b1_spring': 0.2517731927427488, 'b7_spring': 0.8657346646166182, 'a0_summer': 37.595983675266936, 'a1_summer': -1.02250974037903, 'a7_summer': -0.5004879989635788, 'b1_summer': -0.7357276608133552, 'b7_summer': 0.8022591355810957, 'a0_fall': 37.44357722125029, 'a1_fall': 0.26561120654318926, 'a7_fall': -0.9891226894438014, 'b1_fall': -0.3541674483573034, 'b7_fall': 0.6640990606084782, 'a0_winter': 37.83596609093048, 'a1_winter': 0.3277082525264323, 'a7_winter': 0.13190363594556725, 'b1_winter': -0.8017581548014753, 'b7_winter': 1.0287058231773254, 'ERD_choice': 0}"
24,"{'B_PSH': 663687.318603789, 'N_pv1_sub': 465.32502377481967, 'a0_spring': 37.53359933045644, 'a1_spring': 0.513487373690272, 'a7_spring': -0.9923420434868349, 'b1_spring': 0.41714506526733586, 'b7_spring': -0.4079355575200444, 'a0_summer': 37.53253761780868, 'a1_summer': -1.5136312767880242, 'a7_summer': -0.2430336984706833, 'b1_summer': 0.2906175836617588, 'b7_summer': 1.2372657629613026, 'a0_fall': 37.42954292413745, 'a1_fall': 1.4501747116093768, 'a7_fall': 0.12944969152116603, 'b1_fall': 0.8049102911202277, 'b7_fall': 1.186227211764734, 'a0_winter': 37.48086629648545, 'a1_winter': -1.1636237442264572, 'a7_winter': 0.343659607067284, 'b1_winter': -0.10138817835343769, 'b7_winter': 1.503074070431449, 'ERD_choice': 1}"
25,"{'B_PSH': 596515.2554783004, 'N_pv1_sub': 550.9482191178968, 'ERD_choice': 0, 'a0_spring': 37.725990289716286, 'a1_spring': 0.05504334797951138, 'a7_spring': 0.4010230535850212, 'b1_spring': 1.128302838615016, 'b7_spring': 0.16300332900727543, 'a0_summer': 37.62538797487227, 'a1_summer': 0.11954548040792123, 'a7_summer': -0.08165861883829395, 'b1_summer': -0.5633090579561721, 'b7_summer': 0.09595267175121291, 'a0_fall': 37.44724234338803, 'a1_fall': -0.3039422988908471, 'a7_fall': -0.03395101790532751, 'b1_fall': -0.17671395488153907, 'b7_fall': -0.2727813349494155, 'a0_winter': 37.954867231966915, 'a1_winter': 0.8394431501613797, 'a7_winter': -0.21109636537213539, 'b1_winter': -0.611693028180746, 'b7_winter': 0.5530306988783615}"
26,"{'B_PSH': 596515.2554783004, 'N_pv1_sub': 550.9482191178968, 'a0_spring': 37.725990289716286, 'a1_spring': 0.05504334797951138, 'a7_spring': 0.4010230535850212, 'b1_spring': 1.128302838615016, 'b7_spring': 0.16300332900727543, 'a0_summer': 37.62538797487227, 'a1_summer': 0.11954548040792123, 'a7_summer': -0.08165861883829395, 'b1_summer': -0.5844706010922203, 'b7_summer': 0.09595267175121291, 'a0_fall': 37.44724234338803, 'a1_fall': -0.3039422988908471, 'a7_fall': -0.03395101790532751, 'b1_fall': -0.17671395488153907, 'b7_fall': -0.2727813349494155, 'a0_winter': 37.954867231966915, 'a1_winter': 0.8394431501613797, 'a7_winter': -0.21109636537213539, 'b1_winter': -0.611693028180746, 'b7_winter': 0.5530306988783615, 'ERD_choice': 0}"
27,"{'B_PSH': 526714.9127631633, 'N_pv1_sub': 897.1878778198796, 'a0_spring': 37.95022505286548, 'a1_spring': 0.175614063708586, 'a7_spring': 0.49894319520581054, 'b1_spring': -0.646130795089941, 'b7_spring': -0.8062220847770837, 'a0_summer': 37.66226479260868, 'a1_summer': 0.47027184552058404, 'a7_summer': 1.0438886200611477, 'b1_summer': 0.4932588962909791, 'b7_summer': 0.10858943779235519, 'a0_fall': 37.17724764183524, 'a1_fall': -0.7344775728496433, 'a7_fall': -1.10118083441404, 'b1_fall': 1.3818314109389989, 'b7_fall': 0.2805088153278983, 'a0_winter': 37.47875335723425, 'a1_winter': 1.432422055638372, 'a7_winter': 0.9264771052201015, 'b1_winter': -0.17641684371749056, 'b7_winter': -0.07670326923648618, 'ERD_choice': 1}"
28,"{'B_PSH': 132966.24712516746, 'N_pv1_sub': 117.41461135916202, 'a0_spring': 37.22919456186202, 'a1_spring': 1.4282967565074425, 'a7_spring': 0.8140210522052577, 'b1_spring': -0.8288254975671773, 'b7_spring': -0.6923667246435729, 'a0_summer': 37.578194886284436, 'a1_summer': -0.2705627041472394, 'a7_summer': -0.6194317894830109, 'b1_summer': 0.5563837812842328, 'b7_summer': -0.578932418941504, 'a0_fall': 37.27568114864633, 'a1_fall': -1.0646667888326666, 'a7_fall': 0.7827047751878715, 'b1_fall': 0.5343416788794381, 'b7_fall': 1.9863943916082647, 'a0_winter': 37.283537223089, 'a1_winter': 0.9506747779017999, 'a7_winter': -1.1877981700812774, 'b1_winter': -1.0886642560170834, 'b7_winter': 0.2996490904027038, 'ERD_choice': 1}"
29,"{'B_PSH': 132966.24712516746, 'N_pv1_sub': 117.41461135916202, 'a0_spring': 37.22919456186202, 'a1_spring': 1.4282967565074425, 'a7_spring': 0.8140210522052577, 'b1_spring': -0.8288254975671773, 'b7_spring': -0.6923667246435729, 'a0_summer': 37.578194886284436, 'a1_summer': -0.2705627041472394, 'a7_summer': -0.6194317894830109, 'b1_summer': 0.5563837812842328, 'b7_summer': -0.578932418941504, 'a0_fall': 37.27568114864633, 'a1_fall': -1.0646667888326666, 'a7_fall': 0.7827047751878715, 'b1_fall': 0.5343416788794381, 'b7_fall': 1.9863943916082647, 'a0_winter': 37.283537223089, 'a1_winter': 0.9506747779017999, 'a7_winter': -1.2775757015075269, 'b1_winter': -1.0886642560170834, 'b7_winter': 0.2996490904027038, 'ERD_choice': 1}"
30,"{'B_PSH': 1228406.3447064268, 'N_pv1_sub': 550.9482191178968, 'a0_spring': 37.197255901606084, 'a1_spring': -1.0732478907791814, 'a7_spring': 0.40227625435438985, 'b1_spring': -0.7134877238718254, 'b7_spring': 0.23852452476134306, 'a0_summer': 37.49115245162795, 'a1_summer': 0.12496011715981317, 'a7_summer': -0.06841090889290907, 'b1_summer': -1.218452917358159, 'b7_summer': -0.35563162180795205, 'a0_fall': 37.462421619268696, 'a1_fall': -0.30336579280476433, 'a7_fall': 0.45599294554658676, 'b1_fall': -0.17671395488153907, 'b7_fall': -0.021800608401734783, 'a0_winter': 37.954867231966915, 'a1_winter': 0.6979852475530882, 'a7_winter': -0.1659730021299588, 'b1_winter': -0.6901607342507194, 'b7_winter': -0.5936512133112707, 'ERD_choice': 0}"
31,"{'B_PSH': 683721.1934912212, 'N_pv1_sub': 971.8388662515437, 'a0_spring': 37.4998404237962, 'a1_spring': 0.09179674919311476, 'a7_spring': -0.8564728671722464, 'b1_spring': -0.9278406359196226, 'b7_spring': -0.9032945592461747, 'a0_summer': 37.480417125594784, 'a1_summer': 1.6409743926397071, 'a7_summer': -0.19775559014260158, 'b1_summer': -0.5341332538782777, 'b7_summer': 0.5790164070417471, 'a0_fall': 37.82659807353271, 'a1_fall': 0.3383015506623915, 'a7_fall': 0.5169631324114938, 'b1_fall': 0.8995809296038828, 'b7_fall': 0.28439397522430077, 'a0_winter': 37.19468895449165, 'a1_winter': 1.6792354314103493, 'a7_winter': 1.3452112218139471, 'b1_winter': -0.8023257860615335, 'b7_winter': -0.07138028550792863, 'ERD_choice': 0}"
32,"{'B_PSH': 1211086.9330642857, 'N_pv1_sub': 380.1411726235504, 'a0_spring': 37.24920930522886, 'a1_spring': -0.4288256738248599, 'a7_spring': 1.4443284137223857, 'b1_spring': 1.204483275295483, 'b7_spring': -1.229603537324961, 'a0_summer': 37.40687339692071, 'a1_summer': -0.4664830464227019, 'a7_summer': 1.2606585966896628, 'b1_summer': 0.0726224006426292, 'b7_summer': 0.7979307841232788, 'a0_fall': 37.341688368829686, 'a1_fall': -0.430874017959551, 'a7_fall': 0.6741295417221347, 'b1_fall': 0.4802111571090089, 'b7_fall': 1.7951745265206775, 'a0_winter': 37.218717618741906, 'a1_winter': 0.0017036656509437503, 'a7_winter': 1.721623479990578, 'b1_winter': -1.054997365870395, 'b7_winter': 0.10601230136016102, 'ERD_choice': 0}"
33,"{'B_PSH': 529236.1222754462, 'N_pv1_sub': 838.1802743373092, 'a0_spring': 37.824206022651126, 'a1_spring': 0.910269844347362, 'a7_spring': 0.9947447445487846, 'b1_spring': 0.8621022353646008, 'b7_spring': 0.43711121603903974, 'a0_summer': 37.33861093883788, 'a1_summer': -0.458617336648727, 'a7_summer': 0.23719416234005153, 'b1_summer': 0.49362393206733624, 'b7_summer': 1.5300833155349323, 'a0_fall': 37.59197431543653, 'a1_fall': 1.409523435376416, 'a7_fall': 0.05657082690525128, 'b1_fall': 0.22583512535874406, 'b7_fall': -0.33653399126711353, 'a0_winter': 37.26645120663896, 'a1_winter': -1.4819303288156422, 'a7_winter': -0.8970815718663782, 'b1_winter': -0.16587038095640247, 'b7_winter': 0.554869162610158, 'ERD_choice': 1}"
