,0
0,-1047812437.5578063
1,-1046906227.4884754
2,-1036253623.1319969
3,-1035623724.6482893
4,-1034999972.1976933
5,-1034231403.1773608
6,-1033957146.2179087
7,-1033524974.9467528
8,-1033240034.014248
9,-1032658721.0744151
10,-1032195798.0551829
11,-1031455642.5732076
12,-1031387433.2434375
13,-1030951141.9425962
14,-1030339208.8487378
15,-1029272308.548745
16,-1028102656.0929899
17,-1028091687.3630093
18,-1027550346.3113431
19,-1027441716.2821808
20,-1026939328.3796291
21,-1026157634.6454935
22,-1026070193.4473052
23,-1025733752.6617022
24,-1025443293.8382294
25,-1025295897.4689044
26,-1025114661.713193
27,-1024803608.025546
28,-1023690331.599611
29,-1023530879.759667
30,-1023222054.7436879
31,-1023217908.2144496
32,-1023176293.08451
33,-1023012208.8427237
34,-1022948831.8145287
35,-1022699018.9471637
36,-1022695697.9446267
37,-1022316337.0944409
38,-1022276453.6839495
39,-1022087911.8159198
40,-1021899702.6051906
41,-1021442932.9610729
42,-1021296993.4117688
43,-1020727429.5008633
44,-1020380126.3835062
45,-1020226455.8555816
46,-1020144120.3965763
47,-1019994818.3966882
48,-1019924554.11864
49,-1019770165.0726845
50,-1019609209.73098
51,-1019459737.6169662
52,-1019392049.5212681
53,-1019278357.9502352
54,-1019273954.2360467
55,-1019219054.7720866
56,-1019204457.5754465
57,-1019169335.8097279
58,-1018796934.6943045
59,-1018716286.9270422
60,-1018539632.2934992
61,-1018380525.4481419
62,-1018379485.2053089
63,-1018084602.3762637
64,-1017663139.0094948
65,-1017491258.6906512
66,-1017334848.2366606
67,-1017281806.4915245
68,-1017235168.0694476
69,-1016926818.0928046
70,-1016882127.7656296
71,-1016759901.6147287
72,-1016296963.7388196
73,-1016290438.3874238
74,-1016190334.5270147
75,-1016127730.8574221
76,-1015768065.5778458
77,-1015613960.9780375
78,-1015343961.870264
79,-1015208571.7442582
80,-1015072716.3804243
81,-1014987988.9300774
82,-1014825551.3714477
83,-1014770086.1582551
84,-1014769800.3286061
85,-1014550027.4209275
86,-1014314191.7513978
87,-1014260324.0228769
88,-1013994576.9391292
89,-1013994191.8372427
90,-1013855695.6521542
91,-1013799910.9016709
92,-1013759725.1233283
93,-1013619910.521874
94,-1013590010.6399332
95,-1013489898.715512
96,-1013298819.2935923
97,-1013238593.323669
98,-1013230956.3421832
99,-1013182194.5269619
