,0
0,"{'B_PSH': 599402.0631830383, 'N_pv1_sub': 550.9482191178968, 'a0_spring': 37.197255901606084, 'a1_spring': 0.07585041606782983, 'a7_spring': 0.3839126580413624, 'b1_spring': -0.7134877238718254, 'b7_spring': 0.14089831319133916, 'a0_summer': 37.49115245162795, 'a1_summer': 0.11318678966473494, 'a7_summer': -0.07473867765414488, 'b1_summer': -1.218452917358159, 'b7_summer': -0.35563162180795205, 'a0_fall': 37.462421619268696, 'a1_fall': -0.30336579280476433, 'a7_fall': 0.3179833353786294, 'b1_fall': -0.17671395488153907, 'b7_fall': -0.3124724604115283, 'a0_winter': 37.954867231966915, 'a1_winter': -0.053285060149929175, 'a7_winter': -0.1659730021299588, 'b1_winter': -0.6901607342507194, 'b7_winter': -0.5773357878825137, 'ERD_choice': 0}"
1,"{'B_PSH': 599402.0631830383, 'N_pv1_sub': 550.9482191178968, 'a0_spring': 37.197255901606084, 'a1_spring': 0.1703593374739703, 'a7_spring': 0.3839126580413624, 'b1_spring': -0.7134877238718254, 'b7_spring': 0.14089831319133916, 'a0_summer': 37.49115245162795, 'a1_summer': 0.11318678966473494, 'a7_summer': -0.07473867765414488, 'b1_summer': -1.218452917358159, 'b7_summer': -0.35356972587686486, 'a0_fall': 37.462421619268696, 'a1_fall': -0.30336579280476433, 'a7_fall': 0.3179833353786294, 'b1_fall': -0.17671395488153907, 'b7_fall': -0.3124724604115283, 'a0_winter': 37.954867231966915, 'a1_winter': -0.053285060149929175, 'a7_winter': -0.1659730021299588, 'b1_winter': -0.6901607342507194, 'b7_winter': -0.5773357878825137, 'ERD_choice': 0}"
2,"{'B_PSH': 599420.6659145448, 'N_pv1_sub': 550.9482191178968, 'a0_spring': 37.725990289716286, 'a1_spring': 0.07585041606782983, 'a7_spring': 0.4010230535850212, 'b1_spring': 1.128302838615016, 'b7_spring': 0.11929329804300204, 'a0_summer': 37.35579385323608, 'a1_summer': 0.11318678966473494, 'a7_summer': 1.596196745286806, 'b1_summer': 1.0827640690672742, 'b7_summer': 0.09595267175121291, 'a0_fall': 37.44724234338803, 'a1_fall': -0.30121568884371863, 'a7_fall': 0.3179833353786294, 'b1_fall': -0.17671395488153907, 'b7_fall': -0.3124724604115283, 'a0_winter': 37.954867231966915, 'a1_winter': 0.016220789592060858, 'a7_winter': -0.1659730021299588, 'b1_winter': -0.611693028180746, 'b7_winter': 0.49187141323774725, 'ERD_choice': 0}"
3,"{'B_PSH': 1211086.9330642857, 'N_pv1_sub': 380.1411726235504, 'ERD_choice': 0, 'a0_spring': 37.26946988714665, 'a1_spring': -1.3164625082622523, 'a7_spring': 1.4443284137223857, 'b1_spring': 0.7230970146238025, 'b7_spring': 1.1667466691181012, 'a0_summer': 37.40770918763029, 'a1_summer': 0.9941281367059693, 'a7_summer': 1.2606585966896628, 'b1_summer': 0.4960500131805048, 'b7_summer': 1.2187922941978986, 'a0_fall': 37.341688368829686, 'a1_fall': -0.5214813008530954, 'a7_fall': -0.14782715221559317, 'b1_fall': 0.48189828055933526, 'b7_fall': 1.7951745265206775, 'a0_winter': 37.160920900792256, 'a1_winter': 0.09604623673761337, 'a7_winter': 1.721623479990578, 'b1_winter': 1.12470570763242, 'b7_winter': 0.31915457554159543}"
4,"{'B_PSH': 596515.2554783004, 'N_pv1_sub': 550.9482191178968, 'a0_spring': 37.725990289716286, 'a1_spring': 0.05504334797951138, 'a7_spring': 0.4010230535850212, 'b1_spring': 1.128302838615016, 'b7_spring': 0.16300332900727543, 'a0_summer': 37.62538797487227, 'a1_summer': 0.11954548040792123, 'a7_summer': -0.08165861883829395, 'b1_summer': -0.5844706010922203, 'b7_summer': 0.09595267175121291, 'a0_fall': 37.44724234338803, 'a1_fall': -0.3039422988908471, 'a7_fall': -0.03395101790532751, 'b1_fall': -0.17671395488153907, 'b7_fall': -0.2727813349494155, 'a0_winter': 37.954867231966915, 'a1_winter': 0.8394431501613797, 'a7_winter': -0.21109636537213539, 'b1_winter': -0.611693028180746, 'b7_winter': 0.5530306988783615, 'ERD_choice': 0}"
5,"{'B_PSH': 596515.2554783004, 'N_pv1_sub': 550.9482191178968, 'ERD_choice': 0, 'a0_spring': 37.725990289716286, 'a1_spring': 0.05504334797951138, 'a7_spring': 0.4010230535850212, 'b1_spring': 1.128302838615016, 'b7_spring': 0.16300332900727543, 'a0_summer': 37.62538797487227, 'a1_summer': 0.11954548040792123, 'a7_summer': -0.08165861883829395, 'b1_summer': -0.5633090579561721, 'b7_summer': 0.09595267175121291, 'a0_fall': 37.44724234338803, 'a1_fall': -0.3039422988908471, 'a7_fall': -0.03395101790532751, 'b1_fall': -0.17671395488153907, 'b7_fall': -0.2727813349494155, 'a0_winter': 37.954867231966915, 'a1_winter': 0.8394431501613797, 'a7_winter': -0.21109636537213539, 'b1_winter': -0.611693028180746, 'b7_winter': 0.5530306988783615}"
6,"{'B_PSH': 132966.24712516746, 'N_pv1_sub': 117.41461135916202, 'a0_spring': 37.22919456186202, 'a1_spring': 1.4282967565074425, 'a7_spring': 0.8140210522052577, 'b1_spring': -0.8288254975671773, 'b7_spring': -0.6923667246435729, 'a0_summer': 37.578194886284436, 'a1_summer': -0.2705627041472394, 'a7_summer': -0.6194317894830109, 'b1_summer': 0.5563837812842328, 'b7_summer': -0.578932418941504, 'a0_fall': 37.27568114864633, 'a1_fall': -1.0646667888326666, 'a7_fall': 0.7827047751878715, 'b1_fall': 0.5343416788794381, 'b7_fall': 1.9863943916082647, 'a0_winter': 37.283537223089, 'a1_winter': 0.9506747779017999, 'a7_winter': -1.1877981700812774, 'b1_winter': -1.0886642560170834, 'b7_winter': 0.2996490904027038, 'ERD_choice': 1}"
7,"{'B_PSH': 1040019.8288635332, 'N_pv1_sub': 260.8609878616985, 'a0_spring': 37.63190871793333, 'a1_spring': 0.05504334797951138, 'a7_spring': 0.11666893692906496, 'b1_spring': 0.7794415128724416, 'b7_spring': 0.09386403237803265, 'a0_summer': 37.62538797487227, 'a1_summer': 0.11954548040792123, 'a7_summer': -0.04660523532629901, 'b1_summer': -0.5633090579561721, 'b7_summer': -1.5500729016626842, 'a0_fall': 37.44724234338803, 'a1_fall': -1.2905063700828439, 'a7_fall': -0.03395101790532751, 'b1_fall': 0.640031886123038, 'b7_fall': -0.2727813349494155, 'a0_winter': 37.25580532294837, 'a1_winter': 0.8394431501613797, 'a7_winter': -0.21109636537213539, 'b1_winter': -0.6200546281304185, 'b7_winter': 0.5683097163297715, 'ERD_choice': 0}"
8,"{'B_PSH': 267929.04224632226, 'N_pv1_sub': 107.64169055761042, 'a0_spring': 37.50832600131924, 'a1_spring': 0.86829749723159, 'a7_spring': 0.4864996768360612, 'b1_spring': 0.8666256960483966, 'b7_spring': 1.8068469898460204, 'a0_summer': 37.61344165867332, 'a1_summer': 0.11241923639624396, 'a7_summer': -0.08099965781549878, 'b1_summer': -0.7217020959627634, 'b7_summer': -0.028814106908538806, 'a0_fall': 37.25582509781015, 'a1_fall': 0.8481054891769488, 'a7_fall': -0.254994457256529, 'b1_fall': -0.44899532335690845, 'b7_fall': -0.29880264862363126, 'a0_winter': 37.616473102103264, 'a1_winter': 1.2308511163712843, 'a7_winter': -0.23761560882204585, 'b1_winter': -0.638050606982115, 'b7_winter': -1.0645991157717796, 'ERD_choice': 1}"
9,"{'B_PSH': 523347.5129667638, 'N_pv1_sub': 61.28879842216473, 'a0_spring': 37.506003642214054, 'a1_spring': 0.11214065018143937, 'a7_spring': 0.9891677143530591, 'b1_spring': -0.9477102360381642, 'b7_spring': -0.6366884605708427, 'a0_summer': 37.453603932728676, 'a1_summer': -0.5309612080665018, 'a7_summer': -0.19214660862934219, 'b1_summer': 0.5052884666480313, 'b7_summer': 1.9613033945592184, 'a0_fall': 37.58592736317228, 'a1_fall': -0.5064583939418692, 'a7_fall': -0.12679200032678428, 'b1_fall': 0.22612898928669067, 'b7_fall': 0.2805088153278983, 'a0_winter': 37.273874671761455, 'a1_winter': -0.05273018040996791, 'a7_winter': 1.0973772384107898, 'b1_winter': 0.09978174322711283, 'b7_winter': 0.5893737451010896, 'ERD_choice': 1}"
10,"{'B_PSH': 523347.5129667638, 'N_pv1_sub': 44.01161927887125, 'a0_spring': 37.52547713400204, 'a1_spring': 0.10901374296767918, 'a7_spring': 0.9870893028228749, 'b1_spring': -0.9522687121138214, 'b7_spring': -0.8062220847770837, 'a0_summer': 37.453826043730736, 'a1_summer': -0.5309612080665018, 'a7_summer': -0.19214660862934219, 'b1_summer': 0.5052884666480313, 'b7_summer': 1.9562313456016311, 'a0_fall': 37.58592736317228, 'a1_fall': -0.5064583939418692, 'a7_fall': 1.030489969578377, 'b1_fall': 0.22612898928669067, 'b7_fall': 0.2805088153278983, 'a0_winter': 37.273614472221496, 'a1_winter': -0.05273018040996791, 'a7_winter': 1.0865105970533662, 'b1_winter': -0.18217409792209427, 'b7_winter': 0.5893737451010896, 'ERD_choice': 1}"
11,"{'B_PSH': 455638.7061695382, 'N_pv1_sub': 828.9808995501787, 'a0_spring': 37.279313104720664, 'a1_spring': -0.6019533024477078, 'a7_spring': -0.5357425735922936, 'b1_spring': -0.14368791007818524, 'b7_spring': 0.6308569562836568, 'a0_summer': 37.535360005142934, 'a1_summer': -0.694127477220319, 'a7_summer': 0.1977889670619124, 'b1_summer': -0.023926191329355584, 'b7_summer': -0.35172919284601023, 'a0_fall': 37.52586459014509, 'a1_fall': -0.6885253275120187, 'a7_fall': -1.0249652792792268, 'b1_fall': -1.0189839421741556, 'b7_fall': 0.18506524936615687, 'a0_winter': 37.55989773071142, 'a1_winter': 1.4170235491260372, 'a7_winter': -0.9339422750193146, 'b1_winter': 0.929900977259874, 'b7_winter': 1.1184903474932604, 'ERD_choice': 1}"
12,"{'B_PSH': 628791.7716049422, 'N_pv1_sub': 172.84169438437243, 'a0_spring': 37.67148636573196, 'a1_spring': -0.49913081163134976, 'a7_spring': -1.2226514583619839, 'b1_spring': -1.5335702667805204, 'b7_spring': 0.25190987606986054, 'a0_summer': 37.36607552822582, 'a1_summer': 0.42427266189151425, 'a7_summer': 1.3242042967718821, 'b1_summer': 1.3496523952302752, 'b7_summer': -0.4424250577849437, 'a0_fall': 37.28736647016978, 'a1_fall': 1.4182090186389567, 'a7_fall': 0.16285060990452427, 'b1_fall': 0.12539673077270574, 'b7_fall': 0.7233591436515363, 'a0_winter': 37.54032020324617, 'a1_winter': -0.2130182012284244, 'a7_winter': 0.7568858235136382, 'b1_winter': -1.1745575625750078, 'b7_winter': -0.25490399934543045, 'ERD_choice': 1}"
13,"{'B_PSH': 523347.5129667638, 'N_pv1_sub': 66.53648135411494, 'ERD_choice': 1, 'a0_spring': 37.72984506227573, 'a1_spring': 0.10901374296767918, 'a7_spring': 0.9870893028228749, 'b1_spring': -0.07818969774012263, 'b7_spring': -0.8062220847770837, 'a0_summer': 37.32183981922956, 'a1_summer': -0.5309612080665018, 'a7_summer': -0.19214660862934219, 'b1_summer': 0.5052884666480313, 'b7_summer': 1.9612343648381998, 'a0_fall': 37.58592736317228, 'a1_fall': 1.404874508492999, 'a7_fall': 1.030489969578377, 'b1_fall': 0.22612898928669067, 'b7_fall': 0.2805088153278983, 'a0_winter': 37.273374309237056, 'a1_winter': -0.049197574800689425, 'a7_winter': 1.102537697922887, 'b1_winter': -0.18217409792209427, 'b7_winter': 0.5882303065879331}"
14,"{'B_PSH': 593024.5676505162, 'N_pv1_sub': 548.9087501354003, 'a0_spring': 37.725990289716286, 'a1_spring': -0.696023428763785, 'a7_spring': -1.1026686867559468, 'b1_spring': 1.128302838615016, 'b7_spring': 0.20591468351252679, 'a0_summer': 37.64732736188536, 'a1_summer': 1.0360492107589838, 'a7_summer': -0.08165861883829395, 'b1_summer': -0.5261099113054796, 'b7_summer': 1.6988887470141134, 'a0_fall': 37.598794641670345, 'a1_fall': -0.32965077740504883, 'a7_fall': -0.037817437741327065, 'b1_fall': -0.17671395488153907, 'b7_fall': -0.26329375393189647, 'a0_winter': 37.5952303150356, 'a1_winter': 0.8909738711814144, 'a7_winter': 1.1700808581951625, 'b1_winter': -0.7527760920616685, 'b7_winter': 0.17656225323696811, 'ERD_choice': 1}"
15,"{'B_PSH': 58582.17484932354, 'N_pv1_sub': 820.7251628339288, 'a0_spring': 37.83790108619271, 'a1_spring': 0.910269844347362, 'a7_spring': 1.4083746341368757, 'b1_spring': 0.8621022353646008, 'b7_spring': -0.23260499560084114, 'a0_summer': 37.33861093883788, 'a1_summer': -1.3363716160811512, 'a7_summer': 0.23719416234005153, 'b1_summer': 0.33186177952487916, 'b7_summer': 1.5146047117210453, 'a0_fall': 37.4264261295195, 'a1_fall': 1.3960788916504738, 'a7_fall': 0.0617826737620264, 'b1_fall': 0.629464628766562, 'b7_fall': -0.9352617796674504, 'a0_winter': 37.57485077903389, 'a1_winter': -0.6391449486733313, 'a7_winter': -0.8329658320026987, 'b1_winter': -0.08284698622426978, 'b7_winter': 0.7803488403179075, 'ERD_choice': 1}"
16,"{'B_PSH': 518838.3688108972, 'N_pv1_sub': 84.07667583279562, 'a0_spring': 37.72984506227573, 'a1_spring': -0.3341368242380237, 'a7_spring': 0.9870893028228749, 'b1_spring': -1.1928770558349813, 'b7_spring': -0.8062220847770837, 'a0_summer': 37.32183981922956, 'a1_summer': -0.5385816658612007, 'a7_summer': -0.18189280769927818, 'b1_summer': 0.9354596256794663, 'b7_summer': 1.9612343648381998, 'a0_fall': 37.58592736317228, 'a1_fall': 1.332803644769361, 'a7_fall': 0.296000639226475, 'b1_fall': 0.22612898928669067, 'b7_fall': -1.4399639763721257, 'a0_winter': 37.273374309237056, 'a1_winter': -0.049197574800689425, 'a7_winter': 1.102537697922887, 'b1_winter': -0.7814113922434303, 'b7_winter': 0.5831495145376, 'ERD_choice': 1}"
17,"{'B_PSH': 21030.376597502152, 'N_pv1_sub': 279.1836790111395, 'a0_spring': 37.49798056189816, 'a1_spring': -1.0935424537310792, 'a7_spring': 0.15019475313106168, 'b1_spring': -0.339190840116341, 'b7_spring': 1.4223746020156207, 'a0_summer': 37.1677243246438, 'a1_summer': 0.7895965865631871, 'a7_summer': -1.3389529284604462, 'b1_summer': 0.33433484732451235, 'b7_summer': 1.375310273445526, 'a0_fall': 37.49105271010349, 'a1_fall': 0.1564500861902134, 'a7_fall': -0.8650860415762504, 'b1_fall': -1.3306812012278364, 'b7_fall': 0.4798186736799197, 'a0_winter': 37.54156520357711, 'a1_winter': 0.5600286813843904, 'a7_winter': 1.7234502936755762, 'b1_winter': -0.5353008488967439, 'b7_winter': 0.6748549539129742, 'ERD_choice': 0}"
