,0
0,-1057016478.2652512
1,-1054960266.9313955
2,-1054861981.3277246
3,-1048983498.0067331
4,-1048349279.2131829
5,-1047812437.5578063
6,-1047161237.5695779
7,-1046906227.4884754
8,-1044682856.6004945
9,-1044005918.0925945
10,-1042096263.7584552
11,-1040305514.5376937
12,-1039292279.4476025
13,-1038111222.3576106
14,-1037559885.702086
15,-1037480181.4058362
16,-1036253623.1319969
17,-1036118002.0089887
18,-1035623724.6482893
19,-1035559413.6601863
20,-1035317345.5174463
21,-1034999972.1976933
22,-1034678580.749225
23,-1034307808.4782743
24,-1034285401.7665576
25,-1034231403.1773608
26,-1034134362.2211345
27,-1033996463.6841153
28,-1033957146.2179087
29,-1033850717.311707
30,-1033551904.0403885
31,-1033524974.9467528
32,-1033452445.0833378
33,-1033240034.014248
34,-1032705551.0021737
35,-1032658721.0744151
36,-1032472622.536222
37,-1032380295.9471885
38,-1032195798.0551829
39,-1031945443.364675
40,-1031781477.9083232
41,-1031538023.1666468
42,-1031455642.5732076
43,-1031387433.2434375
44,-1031057936.5875547
45,-1030951141.9425962
46,-1030876705.2240844
47,-1030542478.0853001
48,-1030339208.8487378
49,-1029889371.2554096
50,-1029763088.5367112
51,-1029734627.8437989
52,-1029570934.864573
53,-1029457437.0588759
54,-1029391522.5083393
55,-1029272308.548745
56,-1029201816.6974978
57,-1028677793.6337888
58,-1028665272.6164262
59,-1028403462.6937581
60,-1028102656.0929899
61,-1028091687.3630093
62,-1027892469.3684618
63,-1027551673.4159445
64,-1027550346.3113431
65,-1027441716.2821808
66,-1026939328.3796291
67,-1026719263.1272733
68,-1026500226.5979112
69,-1026499752.1616458
70,-1026472604.8378732
71,-1026241022.0475087
72,-1026157634.6454935
73,-1026070193.4473052
74,-1025902594.6285789
75,-1025868775.1811695
76,-1025763590.8772328
77,-1025733752.6617022
78,-1025610633.2440208
79,-1025443293.8382294
80,-1025295897.4689044
81,-1025114661.713193
82,-1024965091.7924821
83,-1024944870.8255694
84,-1024803608.025546
85,-1024750677.4505109
86,-1024665172.2742288
87,-1024526206.2668606
88,-1024419008.7039297
89,-1024396861.4298937
90,-1024088938.5572436
91,-1024084464.1863523
92,-1023975809.4556563
93,-1023939522.1288021
94,-1023690331.599611
95,-1023564734.6054454
96,-1023530879.759667
97,-1023439367.0047374
98,-1023409349.2658652
99,-1023222054.7436879
