,0
0,"{'B_PSH': 1493892.9043544575, 'N_pv1_sub': 911.0226867638844, 'a0_spring': 37.48639717907215, 'a1_spring': 0.02655924827201706, 'a7_spring': -0.8586247191814779, 'b1_spring': -0.6847114607402149, 'b7_spring': -0.7970663916514188, 'a0_summer': 37.2457562240656, 'a1_summer': -1.2822603342620431, 'a7_summer': -0.9268674714161029, 'b1_summer': -0.493646334644962, 'b7_summer': 0.37882558767001845, 'a0_fall': 37.4006321559528, 'a1_fall': 1.4341671530544615, 'a7_fall': 0.4096368476857, 'b1_fall': -0.7924683206229135, 'b7_fall': 0.9450706587355351, 'a0_winter': 37.20055615597687, 'a1_winter': -0.01491296498254302, 'a7_winter': -0.22010599555399324, 'b1_winter': -0.8014320866743826, 'b7_winter': 1.1138755142454557, 'ERD_choice': 1}"
1,"{'B_PSH': 1492239.9631035903, 'N_pv1_sub': 914.6463234814437, 'a0_spring': 37.569960229683296, 'a1_spring': 0.10519338596268836, 'a7_spring': -0.8498976381278988, 'b1_spring': -0.6897457891018114, 'b7_spring': -1.093212866688422, 'a0_summer': 37.24533783938868, 'a1_summer': -1.34941960312761, 'a7_summer': -0.9349302373123816, 'b1_summer': -0.5206964462783803, 'b7_summer': 0.4482791016923483, 'a0_fall': 37.40633938138142, 'a1_fall': 1.4326817333424195, 'a7_fall': 0.4571823846724404, 'b1_fall': 0.14764963674154963, 'b7_fall': 0.9400524066036591, 'a0_winter': 37.276584479648335, 'a1_winter': 0.9406015428147882, 'a7_winter': 1.088099322040494, 'b1_winter': -1.0387545143467052, 'b7_winter': 1.454357606957599, 'ERD_choice': 1}"
2,"{'B_PSH': 1492219.7415249, 'N_pv1_sub': 914.7407408082136, 'a0_spring': 37.5847605375495, 'a1_spring': 0.02386691217707166, 'a7_spring': -0.8470376424300048, 'b1_spring': -0.689603563041373, 'b7_spring': -0.8098376227412472, 'a0_summer': 37.22948129396335, 'a1_summer': -1.312148690122985, 'a7_summer': -0.9349341542695997, 'b1_summer': -0.48650028415809743, 'b7_summer': 0.5053560538863816, 'a0_fall': 37.42786639546605, 'a1_fall': 1.2233683189103817, 'a7_fall': 0.45608563607438884, 'b1_fall': -0.15867999861198542, 'b7_fall': 0.8767247257497426, 'a0_winter': 37.276584479648335, 'a1_winter': 0.9412226539556963, 'a7_winter': 1.1419503679430665, 'b1_winter': -1.052363355962521, 'b7_winter': 1.435048527817651, 'ERD_choice': 1}"
3,"{'B_PSH': 1492251.5507308932, 'N_pv1_sub': 914.8233951497157, 'a0_spring': 37.55030317931685, 'a1_spring': 0.035447364220355576, 'a7_spring': -0.8471487148978811, 'b1_spring': -0.6897457891018114, 'b7_spring': -1.0203135177924123, 'a0_summer': 37.229473017848086, 'a1_summer': -1.31040704369224, 'a7_summer': -0.9349341542695997, 'b1_summer': -0.5233933147851096, 'b7_summer': 0.27351262836276313, 'a0_fall': 37.37779890958346, 'a1_fall': 1.4327080238681789, 'a7_fall': 0.45574893293328333, 'b1_fall': 0.31795927507971955, 'b7_fall': 0.7172540637792135, 'a0_winter': 37.27533108653845, 'a1_winter': 0.03736554226776284, 'a7_winter': 1.1419503679430665, 'b1_winter': -1.0479725161540039, 'b7_winter': 1.4545699579376064, 'ERD_choice': 1}"
4,"{'B_PSH': 1492230.5034219855, 'N_pv1_sub': 914.7407408082136, 'a0_spring': 37.49708660500851, 'a1_spring': 0.02386691217707166, 'a7_spring': -0.8579509267576153, 'b1_spring': -0.886326622789898, 'b7_spring': -0.8098376227412472, 'a0_summer': 37.21317989430451, 'a1_summer': -1.342855958626281, 'a7_summer': -0.9362834173992369, 'b1_summer': -0.4907520973732391, 'b7_summer': 0.486703048687044, 'a0_fall': 37.42962087148555, 'a1_fall': 1.2581140961859438, 'a7_fall': 0.45257702628126095, 'b1_fall': -0.15867999861198542, 'b7_fall': 0.9574840819319397, 'a0_winter': 37.276584479648335, 'a1_winter': 0.987253635575517, 'a7_winter': 1.101179008997152, 'b1_winter': -1.049986078953772, 'b7_winter': 1.4545699579376064, 'ERD_choice': 1}"
5,"{'B_PSH': 1492240.0354652766, 'N_pv1_sub': 914.5289399243278, 'a0_spring': 37.54958737842546, 'a1_spring': 0.07172587773316869, 'a7_spring': -0.8694337788299817, 'b1_spring': -0.6897728326219391, 'b7_spring': -1.0746118921476742, 'a0_summer': 37.23062070584138, 'a1_summer': -1.3379590117749052, 'a7_summer': -0.934967316618523, 'b1_summer': -0.529658698095678, 'b7_summer': 0.835827393318896, 'a0_fall': 37.43761642835827, 'a1_fall': 1.241444581105615, 'a7_fall': 0.4584462533993108, 'b1_fall': 0.14764963674154963, 'b7_fall': 0.6929183191644879, 'a0_winter': 37.27248738362762, 'a1_winter': 0.9361132921939239, 'a7_winter': 1.1419503679430665, 'b1_winter': -0.7829465767810244, 'b7_winter': 1.4553861310814, 'ERD_choice': 1}"
6,"{'B_PSH': 1492239.5560596446, 'N_pv1_sub': 909.8395642875311, 'a0_spring': 37.5709804887012, 'a1_spring': 0.10691712055914723, 'a7_spring': -0.8502368408847686, 'b1_spring': -0.6897473316154326, 'b7_spring': -1.0484917502908246, 'a0_summer': 37.20641371346166, 'a1_summer': -1.4214098861779432, 'a7_summer': -0.9481237349980226, 'b1_summer': -0.4587480530221433, 'b7_summer': 0.5056905369952307, 'a0_fall': 37.40691953050674, 'a1_fall': 1.6030435803768524, 'a7_fall': 0.45554691249722223, 'b1_fall': 0.15133835182780825, 'b7_fall': 0.9400524066036591, 'a0_winter': 37.27684066298632, 'a1_winter': 0.9406741783417331, 'a7_winter': 1.0927502683534291, 'b1_winter': -1.0359178745869555, 'b7_winter': 1.4525541132855793, 'ERD_choice': 1}"
7,"{'B_PSH': 1493498.1227492173, 'N_pv1_sub': 909.4914601205235, 'a0_spring': 37.65123026696117, 'a1_spring': -0.15517846188203993, 'a7_spring': -0.9886559702849518, 'b1_spring': -0.848511841509326, 'b7_spring': -0.5044602894976137, 'a0_summer': 37.25243095148659, 'a1_summer': -1.1764660990871698, 'a7_summer': -0.9494527370153603, 'b1_summer': -0.513522495036441, 'b7_summer': 0.4740757763589901, 'a0_fall': 37.436735690996414, 'a1_fall': 1.229254403117277, 'a7_fall': -0.8738854923212886, 'b1_fall': -0.17528175777946858, 'b7_fall': -0.7693721322093203, 'a0_winter': 37.531189863262455, 'a1_winter': 1.0296466720032984, 'a7_winter': -0.6120572822784092, 'b1_winter': -0.8010077792640048, 'b7_winter': -0.737463452402237, 'ERD_choice': 1}"
8,"{'B_PSH': 1492220.0544008734, 'N_pv1_sub': 914.5246601814171, 'a0_spring': 37.48590739011586, 'a1_spring': 0.02818468608918933, 'a7_spring': -0.8468488377107003, 'b1_spring': -0.6897457891018114, 'b7_spring': -0.8098376227412472, 'a0_summer': 37.20888328360035, 'a1_summer': -1.326262084536638, 'a7_summer': -0.9487615720905975, 'b1_summer': -0.4832983576271342, 'b7_summer': 0.492891211628733, 'a0_fall': 37.406918968774534, 'a1_fall': 1.431127282559163, 'a7_fall': 0.45574893293328333, 'b1_fall': 0.14764963674154963, 'b7_fall': -0.6895106599738445, 'a0_winter': 37.26855083129478, 'a1_winter': 0.9394175683575046, 'a7_winter': 1.1419503679430665, 'b1_winter': -1.0467538582032252, 'b7_winter': 1.4545699579376064, 'ERD_choice': 1}"
9,"{'B_PSH': 1494125.469111658, 'N_pv1_sub': 914.3186928421266, 'a0_spring': 37.41559862078738, 'a1_spring': -0.41367838904067245, 'a7_spring': -0.8759767169004716, 'b1_spring': -0.6763291517541518, 'b7_spring': -1.0455905490083661, 'a0_summer': 37.23050964163028, 'a1_summer': -1.3127874558005872, 'a7_summer': -0.928603995879812, 'b1_summer': -0.7864921695089733, 'b7_summer': 0.2700189284527352, 'a0_fall': 37.448758478489005, 'a1_fall': 1.4424995510916405, 'a7_fall': 0.24549906353118703, 'b1_fall': -0.18692498043770112, 'b7_fall': 0.8658946040276202, 'a0_winter': 37.53946733634359, 'a1_winter': 0.6973565369377873, 'a7_winter': -0.21346583555956877, 'b1_winter': -0.49241635290116137, 'b7_winter': 1.4911566121216528, 'ERD_choice': 1}"
