,0
10,"{'B_PSH': 1453291.0798309105, 'N_pv1_sub': 842.6822530500478, 'a0_spring': 37.44237504428463, 'a1_spring': -0.31014395027948494, 'a7_spring': -0.8534640046038819, 'b1_spring': -0.787941473568633, 'b7_spring': -0.4016734517336372, 'a0_summer': 37.33681825641446, 'a1_summer': -1.2525947434715003, 'a7_summer': -0.09160571827033172, 'b1_summer': -1.0805816474289236, 'b7_summer': 0.483447478694268, 'a0_fall': 37.52458582930773, 'a1_fall': 0.1941737849360573, 'a7_fall': 0.007050616073176974, 'b1_fall': 0.9929782419698387, 'b7_fall': 1.0111336830240902, 'a0_winter': 37.24374144863083, 'a1_winter': 0.30801716592144246, 'a7_winter': 0.5705645427940444, 'b1_winter': -0.8184666007051138, 'b7_winter': 1.3720251017476068, 'ERD_choice': 1}"
11,"{'B_PSH': 1469643.4423582926, 'N_pv1_sub': 870.9360902461515, 'a0_spring': 37.49221405603939, 'a1_spring': -0.010144516442305282, 'a7_spring': -0.8688773757320007, 'b1_spring': -0.9639848406859115, 'b7_spring': -1.0324325393071676, 'a0_summer': 37.23031871660192, 'a1_summer': -0.09468785787008505, 'a7_summer': -0.7912800416015604, 'b1_summer': -1.0770569570918875, 'b7_summer': 0.45868326398223425, 'a0_fall': 37.44022594414475, 'a1_fall': -0.20837044751958422, 'a7_fall': -0.8619291657619753, 'b1_fall': 0.24455727333273414, 'b7_fall': 0.3927894406846417, 'a0_winter': 37.20384007928758, 'a1_winter': 0.9632123742735497, 'a7_winter': -0.5209634577449436, 'b1_winter': -0.9044731448327172, 'b7_winter': -0.5355168266987983, 'ERD_choice': 1}"
12,"{'B_PSH': 1493350.1592474573, 'N_pv1_sub': 863.4785323607833, 'a0_spring': 37.485317442220634, 'a1_spring': 0.08094025350515173, 'a7_spring': -0.857269332452655, 'b1_spring': 1.0993564213402678, 'b7_spring': -0.8072248215609125, 'a0_summer': 37.22942047500912, 'a1_summer': -1.306624805565308, 'a7_summer': -0.5067300541026631, 'b1_summer': -1.190852918637198, 'b7_summer': 0.4808475542011157, 'a0_fall': 37.50132551529854, 'a1_fall': 1.3571812288309104, 'a7_fall': -0.8644920729498385, 'b1_fall': -0.19433948705122372, 'b7_fall': -1.092507191226812, 'a0_winter': 37.20368666278671, 'a1_winter': -0.04566291937982686, 'a7_winter': 1.175901888991323, 'b1_winter': -0.8530363348148345, 'b7_winter': 1.4318723229847052, 'ERD_choice': 1}"
13,"{'B_PSH': 1440700.6670711427, 'N_pv1_sub': 838.2872508820456, 'a0_spring': 37.486404353536734, 'a1_spring': -0.16944598046102827, 'a7_spring': -0.8554117943017695, 'b1_spring': -0.7878550774536542, 'b7_spring': -0.4206698892195254, 'a0_summer': 37.338876906307675, 'a1_summer': -1.274683487860295, 'a7_summer': -0.20808372438710043, 'b1_summer': 0.3370925925580357, 'b7_summer': 0.48403790955115283, 'a0_fall': 37.4354808076365, 'a1_fall': 1.1472445294640932, 'a7_fall': -0.8791638302552673, 'b1_fall': -0.19264567726853155, 'b7_fall': 0.3541008794021927, 'a0_winter': 37.26094391784237, 'a1_winter': 0.9469129037445788, 'a7_winter': -0.5343189858494665, 'b1_winter': -0.801369646831326, 'b7_winter': -0.5458473362942886, 'ERD_choice': 1}"
14,"{'B_PSH': 1437269.5447705204, 'N_pv1_sub': 861.8400404306756, 'a0_spring': 37.503890013238355, 'a1_spring': 0.08666254426338613, 'a7_spring': -0.9866828808740236, 'b1_spring': -0.675540566583943, 'b7_spring': -0.3249444256338628, 'a0_summer': 37.36237483417376, 'a1_summer': -1.4544889111578017, 'a7_summer': -0.6411181304022462, 'b1_summer': -0.8311424903827983, 'b7_summer': 0.4838877662898415, 'a0_fall': 37.43677887396164, 'a1_fall': 1.2962223442874092, 'a7_fall': -0.8807111239615657, 'b1_fall': -0.6702808049619279, 'b7_fall': 0.6804144040088523, 'a0_winter': 37.201969924757634, 'a1_winter': -0.3169875495852941, 'a7_winter': -0.5124094126602594, 'b1_winter': -0.9227578921201679, 'b7_winter': 1.4455328457252277, 'ERD_choice': 1}"
15,"{'B_PSH': 1437228.6668399489, 'N_pv1_sub': 861.9529282106822, 'a0_spring': 37.504699247207384, 'a1_spring': 0.08706871883271688, 'a7_spring': -0.859112207045873, 'b1_spring': -0.6717512173542668, 'b7_spring': -0.3249444256338628, 'a0_summer': 37.247273115444976, 'a1_summer': -1.4235268546687385, 'a7_summer': -0.5289073125079693, 'b1_summer': -1.0949743469451167, 'b7_summer': 0.7444219964592149, 'a0_fall': 37.435554394262994, 'a1_fall': 1.2197685700115293, 'a7_fall': -0.881077747693238, 'b1_fall': -0.188394670371505, 'b7_fall': 0.9609185344232771, 'a0_winter': 37.20213042764698, 'a1_winter': 0.8914236516418916, 'a7_winter': -0.5127714120984199, 'b1_winter': -0.8499129371379716, 'b7_winter': 1.442653340426849, 'ERD_choice': 1}"
16,"{'B_PSH': 1436604.0980947025, 'N_pv1_sub': 870.9763761606492, 'a0_spring': 37.479258937057295, 'a1_spring': 0.003199649799747205, 'a7_spring': -1.0221710210668158, 'b1_spring': -0.7279263584980773, 'b7_spring': -0.33347596303182364, 'a0_summer': 37.22945094324418, 'a1_summer': -0.056225829652869486, 'a7_summer': -0.708004652243944, 'b1_summer': -0.8195291737337489, 'b7_summer': 0.5241226597849531, 'a0_fall': 37.43586920162956, 'a1_fall': 1.455651851720674, 'a7_fall': 0.44672934682471915, 'b1_fall': 0.2336092778034155, 'b7_fall': 1.0122211780125858, 'a0_winter': 37.202080790952984, 'a1_winter': 0.0393706555140656, 'a7_winter': -0.5112540992994425, 'b1_winter': -0.8115020995036625, 'b7_winter': 1.4790051432186748, 'ERD_choice': 1}"
17,"{'B_PSH': 1492805.7891983697, 'N_pv1_sub': 863.4785323607833, 'a0_spring': 37.48631579276535, 'a1_spring': 0.08094025350515173, 'a7_spring': -0.9872289948438819, 'b1_spring': -0.7059446979833218, 'b7_spring': -0.40507468520898904, 'a0_summer': 37.22949564232961, 'a1_summer': -1.306624805565308, 'a7_summer': -0.5744970216743863, 'b1_summer': -0.4943964927223614, 'b7_summer': 0.481080640200267, 'a0_fall': 37.435548208084406, 'a1_fall': 1.1831147321773003, 'a7_fall': -0.8796209286625024, 'b1_fall': -0.17972055410016471, 'b7_fall': 0.6253985319277782, 'a0_winter': 37.201368228509764, 'a1_winter': -0.015501051936915559, 'a7_winter': -0.5124358786803723, 'b1_winter': -0.850982132721188, 'b7_winter': 1.492541678310834, 'ERD_choice': 1}"
18,"{'B_PSH': 1492805.7891983697, 'N_pv1_sub': 863.4785323607833, 'a0_spring': 37.48631579276535, 'a1_spring': 0.061992906675108775, 'a7_spring': -0.9872289948438819, 'b1_spring': -0.7059446979833218, 'b7_spring': -0.40507468520898904, 'a0_summer': 37.22949564232961, 'a1_summer': -1.306624805565308, 'a7_summer': -0.9407855462818574, 'b1_summer': -0.4943964927223614, 'b7_summer': 0.481080640200267, 'a0_fall': 37.436662391847754, 'a1_fall': 1.290965522403395, 'a7_fall': -0.8768588265097752, 'b1_fall': -0.17972055410016471, 'b7_fall': 0.6756766148819446, 'a0_winter': 37.201368228509764, 'a1_winter': -0.015501051936915559, 'a7_winter': -0.5124358786803723, 'b1_winter': -0.8508315038397206, 'b7_winter': 1.4856203633508054, 'ERD_choice': 1}"
19,"{'B_PSH': 1494867.9142618899, 'N_pv1_sub': 861.9322832146826, 'a0_spring': 37.20001809626366, 'a1_spring': -0.00948911341688833, 'a7_spring': -0.809134553736144, 'b1_spring': 1.2874770850854123, 'b7_spring': -0.41774887620881695, 'a0_summer': 37.197110571358344, 'a1_summer': -1.2100884614930802, 'a7_summer': -0.6610564216789432, 'b1_summer': -1.1745664006685574, 'b7_summer': -0.4650229726154642, 'a0_fall': 37.525597297369394, 'a1_fall': -0.29553241571095157, 'a7_fall': -0.8481010107930252, 'b1_fall': -0.2586423611623704, 'b7_fall': -0.5409323042338716, 'a0_winter': 37.20271502410618, 'a1_winter': 0.809982165418995, 'a7_winter': -1.502740049027178, 'b1_winter': -0.4897784867158421, 'b7_winter': 0.8495032538925688, 'ERD_choice': 1}"
20,"{'B_PSH': 1459849.3736750702, 'N_pv1_sub': 863.629460137043, 'a0_spring': 37.49205534623078, 'a1_spring': -0.007263993862872971, 'a7_spring': -0.8567714640931625, 'b1_spring': -0.6716698275708513, 'b7_spring': -0.41922374872976376, 'a0_summer': 37.229499340265725, 'a1_summer': -1.2887226020850218, 'a7_summer': -0.6449816578397315, 'b1_summer': -0.9425464744516774, 'b7_summer': 0.458904259488801, 'a0_fall': 37.39966789733456, 'a1_fall': -0.15818157762016577, 'a7_fall': -0.8810697808351483, 'b1_fall': -0.1909479165122167, 'b7_fall': -0.8945393611881602, 'a0_winter': 37.26386216884517, 'a1_winter': 0.9631528373460156, 'a7_winter': -0.5217316218299469, 'b1_winter': -0.850656888603068, 'b7_winter': -0.779371483500108, 'ERD_choice': 1}"
21,"{'B_PSH': 1459849.3736750702, 'N_pv1_sub': 863.629460137043, 'a0_spring': 37.478818462969116, 'a1_spring': 0.09073645044183053, 'a7_spring': -1.0042608738220586, 'b1_spring': -0.6716698275708513, 'b7_spring': -0.41922374872976376, 'a0_summer': 37.229499340265725, 'a1_summer': -1.296496963317202, 'a7_summer': -1.0901139237472508, 'b1_summer': -0.9410765142584477, 'b7_summer': 0.5499196301553966, 'a0_fall': 37.4047939735222, 'a1_fall': 1.6182079238925482, 'a7_fall': -0.8806866093681313, 'b1_fall': -0.17327956373726536, 'b7_fall': -0.8945393611881602, 'a0_winter': 37.26386216884517, 'a1_winter': 0.9595653925712726, 'a7_winter': -0.5161424878570975, 'b1_winter': -0.850656888603068, 'b7_winter': 1.2196770269671608, 'ERD_choice': 1}"
22,"{'B_PSH': 1492805.7891983697, 'N_pv1_sub': 861.9401501675555, 'a0_spring': 37.49864096345587, 'a1_spring': 0.06064153354728184, 'a7_spring': -0.9872289948438819, 'b1_spring': -0.47926394725038435, 'b7_spring': -0.4042081714373406, 'a0_summer': 37.22949727403626, 'a1_summer': -1.306624805565308, 'a7_summer': -0.9407855462818574, 'b1_summer': -0.4943964927223614, 'b7_summer': 0.481080640200267, 'a0_fall': 37.43681261156684, 'a1_fall': 1.290965522403395, 'a7_fall': -0.8768588265097752, 'b1_fall': -0.6857234441356694, 'b7_fall': 0.6756766148819446, 'a0_winter': 37.26806683706176, 'a1_winter': -0.015501051936915559, 'a7_winter': -0.22128230198574828, 'b1_winter': -0.8508315038397206, 'b7_winter': -0.3840990194684425, 'ERD_choice': 1}"
23,"{'B_PSH': 1436604.0980947025, 'N_pv1_sub': 869.7917913300128, 'a0_spring': 37.51372405730552, 'a1_spring': 0.003199649799747205, 'a7_spring': -0.8589153867889112, 'b1_spring': -0.612341913565856, 'b7_spring': -0.36964914763100865, 'a0_summer': 37.24681586040086, 'a1_summer': -1.330733592472652, 'a7_summer': -0.1971564907619126, 'b1_summer': -1.086322467413384, 'b7_summer': 0.4894515763931869, 'a0_fall': 37.52521867283156, 'a1_fall': -0.30266794740797964, 'a7_fall': 0.44122703443464284, 'b1_fall': -0.5083142492247307, 'b7_fall': 1.0122211780125858, 'a0_winter': 37.200184519674266, 'a1_winter': 0.0393706555140656, 'a7_winter': -0.5112540992994425, 'b1_winter': -0.8115020995036625, 'b7_winter': 1.5067274730863522, 'ERD_choice': 1}"
24,"{'B_PSH': 1492805.7891983697, 'N_pv1_sub': 863.5217939071666, 'a0_spring': 37.486313390125495, 'a1_spring': -0.006551269047566151, 'a7_spring': -0.8578696528301364, 'b1_spring': -0.7796516660524245, 'b7_spring': -0.3763590629606197, 'a0_summer': 37.229499047921244, 'a1_summer': 0.010641165380846196, 'a7_summer': -0.5732994489782546, 'b1_summer': -0.5194227877952663, 'b7_summer': 0.4061824594183877, 'a0_fall': 37.435548208084406, 'a1_fall': 1.1831147321773003, 'a7_fall': -0.8796209286625024, 'b1_fall': 0.22101933493931541, 'b7_fall': 0.6253985319277782, 'a0_winter': 37.26636494475396, 'a1_winter': 0.9023587273322669, 'a7_winter': -0.494672815957223, 'b1_winter': -0.850982132721188, 'b7_winter': 1.7546213663882253, 'ERD_choice': 1}"
25,"{'B_PSH': 1492805.7891983697, 'N_pv1_sub': 863.4785323607833, 'a0_spring': 37.48631579276535, 'a1_spring': 0.06083753143829289, 'a7_spring': -0.988163893057706, 'b1_spring': -0.7061091563596563, 'b7_spring': -0.40586012373285396, 'a0_summer': 37.22949560579803, 'a1_summer': -1.1917699969513087, 'a7_summer': -0.9329411815599531, 'b1_summer': -0.5022136245298668, 'b7_summer': 0.481080640200267, 'a0_fall': 37.4362631982963, 'a1_fall': 1.2931407096473353, 'a7_fall': -0.8768652678856879, 'b1_fall': -0.17972055410016471, 'b7_fall': 0.6690478318772808, 'a0_winter': 37.201368228509764, 'a1_winter': 0.012484296745085277, 'a7_winter': -0.5126250139249345, 'b1_winter': -0.8508219522572322, 'b7_winter': 1.4253377382048658, 'ERD_choice': 1}"
26,"{'B_PSH': 1441009.0956278269, 'N_pv1_sub': 850.8139336861894, 'a0_spring': 37.504409974920755, 'a1_spring': 0.18999799254174735, 'a7_spring': -0.859112207045873, 'b1_spring': -0.675540566583943, 'b7_spring': -1.0546515705464363, 'a0_summer': 37.24815684449423, 'a1_summer': -0.22458095191604388, 'a7_summer': -0.5289073125079693, 'b1_summer': -1.0969471850889652, 'b7_summer': 0.4864255241720228, 'a0_fall': 37.43390960409462, 'a1_fall': 1.1316413265568277, 'a7_fall': -0.9584563493613794, 'b1_fall': -0.25334647413989236, 'b7_fall': 0.6569483637362659, 'a0_winter': 37.431545294060115, 'a1_winter': -0.3169875495852941, 'a7_winter': -0.03347988901808963, 'b1_winter': -0.8114089700660907, 'b7_winter': 1.1001321662415284, 'ERD_choice': 1}"
27,"{'B_PSH': 1459135.6756085034, 'N_pv1_sub': 890.4817698274952, 'a0_spring': 37.48631579276535, 'a1_spring': 0.061992906675108775, 'a7_spring': -0.9840200071609917, 'b1_spring': -0.6737316419653089, 'b7_spring': -0.40507468520898904, 'a0_summer': 37.22949564232961, 'a1_summer': -0.07303335071617356, 'a7_summer': -0.6364684123644955, 'b1_summer': -0.4943964927223614, 'b7_summer': 0.481080640200267, 'a0_fall': 37.436662391847754, 'a1_fall': -0.27352812075179844, 'a7_fall': -0.8810584964691881, 'b1_fall': -0.18940688895626784, 'b7_fall': 0.6756766148819446, 'a0_winter': 37.254789767328596, 'a1_winter': -0.3686978934048097, 'a7_winter': -0.5124358786803723, 'b1_winter': -0.8508331927582192, 'b7_winter': 1.4856203633508054, 'ERD_choice': 1}"
28,"{'B_PSH': 1487337.4491797125, 'N_pv1_sub': 863.6930583690056, 'a0_spring': 37.48623425614394, 'a1_spring': 0.08094015625323042, 'a7_spring': -0.9808830914439384, 'b1_spring': -0.7214256757454405, 'b7_spring': -0.3992209765844168, 'a0_summer': 37.229369538028415, 'a1_summer': -1.2920254219974183, 'a7_summer': -0.534980620007893, 'b1_summer': -0.8302578245235397, 'b7_summer': 0.4838877662898415, 'a0_fall': 37.435548208084406, 'a1_fall': 1.1316413265568277, 'a7_fall': -0.8808448100782074, 'b1_fall': -0.28313282564327147, 'b7_fall': 0.6570376257510772, 'a0_winter': 37.20304590351188, 'a1_winter': -0.3169875495852941, 'a7_winter': -0.5096890407958373, 'b1_winter': -0.8116532833656642, 'b7_winter': 1.4925282403501066, 'ERD_choice': 1}"
29,"{'B_PSH': 1492805.7891983697, 'N_pv1_sub': 861.9401501675555, 'a0_spring': 37.498489720210635, 'a1_spring': 0.025654131932717705, 'a7_spring': -0.9872365581148825, 'b1_spring': -0.7827907772142022, 'b7_spring': -0.4042081714373406, 'a0_summer': 37.33087161147775, 'a1_summer': -1.3104523705888578, 'a7_summer': -0.9407855462818574, 'b1_summer': -0.4943964927223614, 'b7_summer': 0.4812666763440679, 'a0_fall': 37.4006619015699, 'a1_fall': 1.290965522403395, 'a7_fall': -0.9357400419771639, 'b1_fall': -0.6857234441356694, 'b7_fall': 0.9571728483775263, 'a0_winter': 37.26806683706176, 'a1_winter': -0.016767979952848067, 'a7_winter': -0.22128230198574828, 'b1_winter': -0.5880404069319487, 'b7_winter': 0.2722209024867918, 'ERD_choice': 1}"
30,"{'B_PSH': 1437761.2778059887, 'N_pv1_sub': 862.888318268686, 'a0_spring': 37.48819666049035, 'a1_spring': 0.0838903639679193, 'a7_spring': -0.8552568012005337, 'b1_spring': -0.7079384884457212, 'b7_spring': -0.40128407983693626, 'a0_summer': 37.22949469749898, 'a1_summer': -1.3070459630354312, 'a7_summer': -0.20807892498932332, 'b1_summer': -0.495749882930583, 'b7_summer': 0.48403790955115283, 'a0_fall': 37.43547738525635, 'a1_fall': 1.2129747845401158, 'a7_fall': -0.8807111239615657, 'b1_fall': -0.6820505880842573, 'b7_fall': 0.6825433947610899, 'a0_winter': 37.20213278666479, 'a1_winter': -0.013990158923634838, 'a7_winter': -0.5123626102394294, 'b1_winter': -0.8517802722582318, 'b7_winter': 1.1945968821739845, 'ERD_choice': 1}"
31,"{'B_PSH': 1461335.5270996026, 'N_pv1_sub': 863.6874213703585, 'a0_spring': 37.53960742194882, 'a1_spring': 0.08616410676510566, 'a7_spring': -0.9669966226686234, 'b1_spring': -1.084576539909605, 'b7_spring': -0.8072248215609125, 'a0_summer': 37.22554580079915, 'a1_summer': -0.14905415477096312, 'a7_summer': -0.5067300541026631, 'b1_summer': -0.10646628674666034, 'b7_summer': -0.657526581370992, 'a0_fall': 37.525450964187705, 'a1_fall': 1.3571812288309104, 'a7_fall': 0.45277447006732596, 'b1_fall': -0.19433948705122372, 'b7_fall': 0.9507853639981858, 'a0_winter': 37.27592929937285, 'a1_winter': -0.03963616480448473, 'a7_winter': 1.176227166707505, 'b1_winter': -0.8530363348148345, 'b7_winter': 1.433571752733175, 'ERD_choice': 1}"
32,"{'B_PSH': 1453451.6578934062, 'N_pv1_sub': 863.4777063585478, 'a0_spring': 37.49228205563174, 'a1_spring': 0.09664145134413962, 'a7_spring': -0.8535943322372309, 'b1_spring': -0.6305501593324362, 'b7_spring': -0.421306836956081, 'a0_summer': 37.22949936025838, 'a1_summer': -1.30442758880118, 'a7_summer': -0.6626505149134173, 'b1_summer': -0.5113403846581349, 'b7_summer': 0.5046863333519943, 'a0_fall': 37.400043761168355, 'a1_fall': 1.2137172760200141, 'a7_fall': -0.8812940454593226, 'b1_fall': -0.149776322206844, 'b7_fall': -0.816718759123283, 'a0_winter': 37.20442883004653, 'a1_winter': -0.05804707653907326, 'a7_winter': -0.5216597040894976, 'b1_winter': -0.850477768064584, 'b7_winter': 1.5518651091381246, 'ERD_choice': 1}"
33,"{'B_PSH': 1444151.7143053082, 'N_pv1_sub': 864.3552016647903, 'a0_spring': 37.44097501864524, 'a1_spring': -0.3217902297203196, 'a7_spring': -0.9866628049155854, 'b1_spring': 0.9078051130761552, 'b7_spring': -1.1154578103243835, 'a0_summer': 37.33378527920227, 'a1_summer': -1.199782690827916, 'a7_summer': -0.8042476693221605, 'b1_summer': -0.5104020956051355, 'b7_summer': -0.07731997967652715, 'a0_fall': 37.40044206439204, 'a1_fall': -0.2652564156793522, 'a7_fall': -0.9649957907352082, 'b1_fall': 1.0025529712511076, 'b7_fall': 0.6471375087742967, 'a0_winter': 37.24341677684256, 'a1_winter': 0.9201600465027567, 'a7_winter': -0.18662463254462264, 'b1_winter': 0.07433480063015196, 'b7_winter': -0.012231007808752713, 'ERD_choice': 1}"
