,0,1,2,3,4,5,6,7,8,9,10
0,-55795.98414656223,-0.059523809523809534,-0.25,-0.25,-0.125,-0.05,-0.05,-0.05,-0.05,0.0,0.0
1,-26681.70998713147,-0.04166666666666666,-0.09523809523809523,-0.023809523809523808,-0.023809523809523808,-0.05,-0.05,-0.05,-0.020238095238095243,0.0,0.0
2,-26681.698872629437,-0.04166666666666666,-0.09523809523809523,-0.01785714285714285,-0.023809523809523808,-0.05,-0.05,-0.05,-0.020238095238095243,0.0,0.0
3,-28887.227274423407,-0.08333333333333334,-0.22023809523809523,-0.047619047619047616,-0.029761904761904767,-0.05,-0.05,-0.05,-0.020238095238095243,0.0,0.0
4,-26457.82929366018,-0.11309523809523808,-0.09523809523809523,-0.029761904761904767,-0.08333333333333334,-0.05,-0.05,-0.05,-0.05,0.0,0.0
5,-96515.76241305826,-0.08333333333333334,-0.07738095238095238,-0.005952380952380959,-0.029761904761904767,-0.05,-0.05,-0.05,-0.03214285714285715,0.0,0.0
6,-248773.99137126253,-0.029761904761904767,-0.023809523809523808,-0.011904761904761918,-0.07142857142857142,-0.026190476190476195,-0.05,-0.05,-0.05,0.0,0.0
7,-247402.45238769907,-0.035714285714285726,-0.005952380952380959,-0.07738095238095238,-0.13095238095238096,-0.026190476190476195,-0.05,-0.05,-0.05,0.0,0.0
8,-248598.8472814429,-0.059523809523809534,-0.053571428571428575,-0.01785714285714285,-0.10119047619047619,-0.05,-0.05,-0.05,-0.05,0.0,0.0
9,-104231.03565590267,-0.25,-0.10714285714285715,-0.011904761904761918,-0.25,-0.05,-0.05,-0.05,-0.05,0.0,0.0
10,-144222.7884279563,-0.04166666666666666,-0.023809523809523808,-0.011904761904761918,-0.18452380952380953,-0.05,-0.05,-0.05,-0.05,0.0,0.0
11,-63205.721992095525,-0.23809523809523808,-0.25,-0.10119047619047619,-0.005952380952380959,-0.05,-0.05,-0.05,-0.05,0.0,0.0
12,-144221.48852196985,-0.053571428571428575,-0.011904761904761918,-0.011904761904761918,-0.23809523809523808,-0.05,-0.05,-0.05,-0.05,0.0,0.0
13,-247705.24958963683,-0.08928571428571427,-0.04166666666666666,0.0,-0.06547619047619047,-0.05,-0.05,-0.04404761904761905,-0.05,0.0,0.0
14,-249953.46413072426,-0.035714285714285726,-0.005952380952380959,-0.07738095238095238,-0.11309523809523808,-0.020238095238095243,-0.05,-0.05,-0.05,0.0,0.0
15,-124607.54911286435,0.0,-0.035714285714285726,-0.19047619047619047,-0.029761904761904767,-0.05,-0.05,-0.05,-0.05,0.0,0.0
16,-69941.92488629461,-0.023809523809523808,-0.25,-0.25,-0.13095238095238096,-0.05,-0.05,-0.05,-0.05,0.0,0.0
17,-249916.23543530365,-0.25,-0.25,-0.053571428571428575,-0.10714285714285715,-0.05,-0.05,-0.05,-0.05,0.0,0.0
18,-124626.26763884812,-0.005952380952380959,-0.035714285714285726,-0.25,-0.11904761904761904,-0.05,-0.05,-0.05,-0.05,0.0,0.0
19,-245421.71656998037,-0.14285714285714285,-0.17261904761904762,-0.10714285714285715,-0.13690476190476192,-0.05,-0.05,-0.05,-0.05,0.0,0.0
20,-240570.66195014404,-0.13095238095238096,-0.08333333333333334,-0.011904761904761918,-0.06547619047619047,-0.05,-0.05,-0.05,-0.05,0.0,0.0
21,-245421.71656998037,-0.11309523809523808,-0.023809523809523808,-0.19642857142857142,-0.13690476190476192,-0.05,-0.05,-0.05,-0.05,0.0,0.0
22,-18487.531772685034,-0.13690476190476192,-0.011904761904761918,-0.053571428571428575,-0.053571428571428575,-0.05,-0.05,-0.05,-0.05,0.0,0.0
23,-69551.50571797715,-0.029761904761904767,-0.25,-0.14285714285714285,-0.053571428571428575,-0.05,-0.05,-0.05,-0.05,0.0,0.0
24,-248226.5603272369,-0.035714285714285726,-0.07738095238095238,-0.01785714285714285,-0.053571428571428575,-0.05,-0.05,-0.0380952380952381,-0.05,0.0,0.0
25,-241333.75198078432,-0.053571428571428575,-0.023809523809523808,-0.25,-0.18452380952380953,-0.05,-0.05,-0.05,-0.05,0.0,0.0
26,-244767.67607997757,-0.25,-0.023809523809523808,-0.1488095238095238,-0.035714285714285726,-0.05,-0.05,-0.05,-0.05,0.0,0.0
27,-244611.99244458234,-0.01785714285714285,-0.09523809523809523,-0.25,-0.20238095238095238,-0.05,-0.05,-0.05,-0.05,0.0,0.0
28,-248730.8399288432,-0.04166666666666666,-0.01785714285714285,-0.17857142857142858,-0.14285714285714285,-0.05,-0.05,-0.05,-0.05,0.0,0.0
29,-241707.73114841853,-0.059523809523809534,-0.25,-0.25,-0.14285714285714285,-0.05,-0.05,-0.05,-0.05,0.0,0.0
30,-243786.61534497337,-0.005952380952380959,-0.01785714285714285,-0.25,-0.18452380952380953,-0.026190476190476195,-0.05,-0.05,-0.05,0.0,0.0
31,-23034.433589423163,-0.035714285714285726,-0.07738095238095238,-0.01785714285714285,-0.125,-0.05,-0.05,-0.05,-0.05,0.0,0.0
32,-241707.73114841853,-0.059523809523809534,-0.25,-0.25,-0.18452380952380953,-0.05,-0.05,-0.05,-0.05,0.0,0.0
33,-23034.433589423163,-0.035714285714285726,-0.07142857142857142,-0.01785714285714285,-0.125,-0.05,-0.05,-0.05,-0.05,0.0,0.0
34,-41224.76380533073,-0.11904761904761904,-0.029761904761904767,-0.053571428571428575,-0.15476190476190477,-0.05,-0.05,-0.05,-0.05,0.0,0.0
35,-243383.44549570256,-0.25,-0.011904761904761918,-0.059523809523809534,-0.13690476190476192,-0.05,-0.05,-0.05,-0.05,0.0,0.0
36,-243383.44549570256,-0.25,-0.011904761904761918,-0.053571428571428575,-0.13690476190476192,-0.05,-0.05,-0.05,-0.05,0.0,0.0
37,-245978.45478786115,-0.14285714285714285,-0.17261904761904762,-0.10714285714285715,-0.11309523809523808,-0.05,-0.05,-0.05,-0.05,0.0,0.0
38,-58322.021315245045,0.0,-0.10714285714285715,-0.011904761904761918,-0.25,-0.026190476190476195,-0.05,-0.05,-0.05,0.0,0.0
39,-249946.6952770114,-0.053571428571428575,-0.029761904761904767,-0.04166666666666666,-0.005952380952380959,-0.05,-0.05,-0.05,-0.026190476190476195,0.0,0.0
40,-241917.9886668735,-0.04166666666666666,-0.011904761904761918,-0.23809523809523808,-0.13690476190476192,-0.05,-0.05,-0.05,-0.05,0.0,0.0
41,-244674.66185760347,-0.005952380952380959,-0.15476190476190477,-0.20833333333333334,0.0,-0.05,-0.05,-0.05,-0.05,0.0,0.0
42,-244674.66185760347,-0.09523809523809523,-0.023809523809523808,-0.10119047619047619,0.0,-0.05,-0.05,-0.05,-0.05,0.0,0.0
43,-248719.84054155985,-0.053571428571428575,-0.011904761904761918,-0.047619047619047616,-0.005952380952380959,-0.05,-0.05,-0.05,-0.008333333333333338,0.0,0.0
44,-150252.1101285261,-0.035714285714285726,-0.07142857142857142,-0.011904761904761918,-0.023809523809523808,-0.05,-0.05,-0.03214285714285715,-0.05,0.0,0.0
45,-249786.78110804566,-0.053571428571428575,-0.029761904761904767,-0.01785714285714285,-0.005952380952380959,-0.05,-0.05,-0.05,-0.026190476190476195,0.0,0.0
46,-248768.06862426383,-0.023809523809523808,-0.25,-0.023809523809523808,-0.15476190476190477,-0.05,-0.05,-0.05,-0.05,0.0,0.0
47,-248673.30467228408,-0.06547619047619047,-0.13690476190476192,-0.25,-0.11309523809523808,-0.05,-0.05,-0.05,-0.05,0.0,0.0
48,-237534.30978109792,-0.011904761904761918,0.0,-0.20238095238095238,-0.1607142857142857,-0.05,-0.05,-0.05,-0.05,0.0,0.0
49,-241917.9886668735,-0.005952380952380959,-0.07142857142857142,-0.25,-0.20238095238095238,-0.05,-0.05,-0.05,-0.05,0.0,0.0
50,-242353.31057128028,-0.04166666666666666,-0.035714285714285726,-0.1488095238095238,-0.18452380952380953,-0.05,-0.05,-0.05,-0.05,0.0,0.0
51,-54633.92506867641,0.0,-0.035714285714285726,-0.011904761904761918,-0.15476190476190477,-0.026190476190476195,-0.05,-0.05,-0.05,0.0,0.0
52,-241260.98356119543,-0.053571428571428575,-0.08333333333333334,-0.01785714285714285,-0.125,-0.05,-0.05,-0.05,-0.05,0.0,0.0
53,-241260.98356119543,-0.09523809523809523,-0.10119047619047619,-0.005952380952380959,-0.059523809523809534,-0.05,-0.05,-0.020238095238095243,-0.05,0.0,0.0
54,-241916.2964534453,-0.01785714285714285,-0.023809523809523808,-0.011904761904761918,-0.18452380952380953,-0.026190476190476195,-0.05,-0.05,-0.05,0.0,0.0
55,-248260.40459580108,-0.04166666666666666,-0.005952380952380959,-0.20238095238095238,-0.2261904761904762,-0.05,-0.0023809523809523864,-0.05,-0.05,0.0,0.0
56,-103882.81290841402,-0.01785714285714285,-0.04166666666666666,-0.125,-0.005952380952380959,-0.05,-0.05,-0.05,-0.05,0.0,0.0
57,-99313.53001387222,-0.023809523809523808,-0.19047619047619047,-0.25,-0.04166666666666666,-0.05,-0.05,-0.05,-0.05,0.0,0.0
58,-70865.66224635547,-0.11904761904761904,-0.25,-0.005952380952380959,-0.035714285714285726,-0.05,-0.05,-0.05,-0.03214285714285715,0.0,0.0
59,-98685.18210136023,-0.005952380952380959,-0.19047619047619047,-0.25,-0.047619047619047616,-0.05,-0.05,-0.05,-0.05,0.0,0.0
60,-100594.19696713056,-0.13690476190476192,-0.20238095238095238,-0.10119047619047619,-0.005952380952380959,-0.05,-0.05,-0.05,-0.05,0.0,0.0
61,-233747.98223548013,-0.005952380952380959,-0.19642857142857142,-0.08333333333333334,-0.04166666666666666,-0.05,-0.05,-0.05,-0.05,0.0,0.0
62,-104848.8204123046,-0.08333333333333334,-0.005952380952380959,-0.25,-0.005952380952380959,-0.05,-0.026190476190476195,-0.05,-0.05,0.0,0.0
63,-236619.24536979388,-0.17857142857142858,-0.023809523809523808,-0.25,-0.16666666666666669,-0.05,-0.05,-0.05,-0.05,0.0,0.0
64,-247380.45361313235,-0.17261904761904762,-0.08928571428571427,-0.04166666666666666,-0.011904761904761918,-0.05,-0.05,-0.05,-0.008333333333333338,0.0,0.0
65,-12281.624938168214,-0.023809523809523808,-0.08333333333333334,-0.11309523809523808,-0.011904761904761918,-0.05,-0.05,-0.05,-0.05,0.0,0.0
66,-234512.86270503062,-0.09523809523809523,-0.25,-0.11309523809523808,-0.11904761904761904,-0.05,-0.05,-0.05,-0.05,0.0,0.0
67,-239258.2922939694,-0.10714285714285715,-0.25,-0.005952380952380959,-0.15476190476190477,-0.05,-0.05,-0.05,-0.05,0.0,0.0
68,-239941.027953251,-0.17261904761904762,-0.2261904761904762,-0.07738095238095238,-0.07738095238095238,-0.05,-0.05,-0.05,-0.05,0.0,0.0
69,-233475.53587353847,-0.047619047619047616,-0.25,-0.09523809523809523,-0.035714285714285726,-0.05,-0.05,-0.05,-0.05,0.0,0.0
70,-18539.08475409646,-0.04166666666666666,-0.07738095238095238,-0.07738095238095238,-0.053571428571428575,-0.05,-0.05,-0.05,-0.05,0.0,0.0
71,-230700.72890463265,-0.005952380952380959,0.0,-0.06547619047619047,-0.04166666666666666,-0.05,-0.05,-0.05,-0.05,0.0,0.0
72,-30072.58989744581,-0.07142857142857142,-0.023809523809523808,-0.005952380952380959,-0.005952380952380959,-0.05,-0.026190476190476195,-0.026190476190476195,-0.020238095238095243,0.0,0.0
73,-232732.23112519764,-0.005952380952380959,-0.2142857142857143,-0.08333333333333334,-0.07738095238095238,-0.05,-0.05,-0.05,-0.05,0.0,0.0
74,-248845.06433524733,-0.13095238095238096,-0.25,-0.2261904761904762,-0.04166666666666666,-0.05,-0.05,-0.05,-0.05,0.0,0.0
75,-109531.55183726575,-0.1488095238095238,-0.14285714285714285,-0.19047619047619047,-0.01785714285714285,-0.05,-0.05,-0.05,-0.05,0.0,0.0
76,-231716.4800149151,-0.005952380952380959,-0.011904761904761918,-0.09523809523809523,-0.09523809523809523,-0.05,-0.05,-0.05,-0.05,0.0,0.0
77,-241579.59353552686,-0.023809523809523808,-0.23214285714285715,-0.08333333333333334,-0.1488095238095238,-0.05,-0.05,-0.05,-0.05,0.0,0.0
78,-241670.6249567644,-0.029761904761904767,-0.25,-0.07738095238095238,-0.15476190476190477,-0.05,-0.05,-0.05,-0.05,0.0,0.0
79,-108233.63262438859,-0.029761904761904767,-0.035714285714285726,-0.25,-0.04166666666666666,-0.05,-0.05,-0.05,-0.05,0.0,0.0
80,-231472.80128125302,-0.029761904761904767,-0.005952380952380959,-0.08333333333333334,-0.10119047619047619,-0.0380952380952381,-0.05,-0.05,-0.05,0.0,0.0
