,0,1,2,3,4,5,6,7,8,9,10
0,-21329.069851280627,-0.035714285714285726,-0.15476190476190477,-0.011904761904761918,-0.11904761904761904,-0.05,-0.05,-0.05,-0.05,0.0,0.0
1,-28574.23564633046,-0.13690476190476192,-0.10714285714285715,-0.125,-0.011904761904761918,-0.05,-0.05,-0.05,-0.05,0.0,0.0
2,-21292.515155815345,-0.035714285714285726,-0.14285714285714285,-0.01785714285714285,-0.11904761904761904,-0.05,-0.05,-0.05,-0.05,0.0,0.0
3,-14191.7619696529,-0.035714285714285726,-0.17261904761904762,-0.08928571428571427,-0.16666666666666669,-0.05,-0.05,-0.05,-0.05,0.0,0.0
4,-14222.22016712997,-0.035714285714285726,-0.035714285714285726,-0.10714285714285715,-0.22023809523809523,-0.05,-0.05,-0.05,-0.05,0.0,0.0
5,-31433.557608648465,-0.15476190476190477,-0.10714285714285715,-0.10119047619047619,0.0,-0.05,-0.05,-0.05,-0.05,0.0,0.0
6,-9039.827984211734,-0.035714285714285726,-0.035714285714285726,-0.10714285714285715,-0.22023809523809523,-0.05,-0.05,-0.05,-0.05,0.0,0.0
7,-14222.22016712997,-0.01785714285714285,-0.035714285714285726,-0.10714285714285715,-0.22023809523809523,-0.05,-0.05,-0.05,-0.05,0.0,0.0
8,-31433.557608648465,-0.11904761904761904,-0.07738095238095238,-0.11904761904761904,-0.01785714285714285,-0.05,-0.05,-0.05,-0.04404761904761905,0.0,0.0
9,-31320.423801301455,0.0,-0.19642857142857142,-0.08333333333333334,-0.005952380952380959,-0.05,-0.05,-0.05,-0.008333333333333338,0.0,0.0
10,-31433.557608647243,-0.005952380952380959,-0.07738095238095238,-0.11904761904761904,-0.047619047619047616,-0.05,-0.05,-0.05,-0.05,0.0,0.0
11,-55795.98414656223,-0.059523809523809534,-0.25,-0.25,-0.125,-0.05,-0.05,-0.05,-0.05,0.0,0.0
12,-47364.05632521928,-0.035714285714285726,-0.25,-0.25,-0.11309523809523808,-0.05,-0.05,-0.05,-0.05,0.0,0.0
13,-53064.63137708692,-0.04166666666666666,-0.10119047619047619,-0.25,-0.125,-0.05,-0.05,-0.05,-0.05,0.0,0.0
14,-58105.764031249855,-0.16666666666666669,-0.1607142857142857,-0.20238095238095238,-0.16666666666666669,-0.05,-0.05,-0.05,-0.05,0.0,0.0
15,-69666.75452841839,-0.125,-0.24404761904761904,-0.14285714285714285,0.0,-0.05,-0.05,-0.05,-0.04404761904761905,0.0,0.0
16,-78223.70812474791,-0.023809523809523808,-0.25,-0.23214285714285715,-0.047619047619047616,-0.05,-0.05,-0.05,-0.05,0.0,0.0
17,-67119.94582537192,-0.13095238095238096,-0.053571428571428575,-0.17857142857142858,-0.059523809523809534,-0.05,-0.05,-0.05,-0.05,0.0,0.0
18,-67117.87473376704,-0.125,-0.059523809523809534,-0.17857142857142858,-0.035714285714285726,-0.05,-0.05,-0.05,-0.05,0.0,0.0
19,-69666.75452841839,-0.005952380952380959,-0.25,-0.1607142857142857,-0.04166666666666666,-0.04404761904761905,-0.05,-0.05,-0.05,0.0,0.0
20,-67117.87473376704,-0.13095238095238096,-0.059523809523809534,-0.17857142857142858,-0.04166666666666666,-0.05,-0.05,-0.05,-0.05,0.0,0.0
21,-33221.8481024178,-0.22023809523809523,-0.08928571428571427,-0.25,-0.17261904761904762,-0.05,-0.05,-0.05,-0.05,0.0,0.0
22,-69029.5345797555,-0.011904761904761918,-0.2261904761904762,-0.1607142857142857,-0.08333333333333334,-0.05,-0.05,-0.05,-0.05,0.0,0.0
23,-69848.06106212022,-0.08928571428571427,-0.2142857142857143,-0.10714285714285715,-0.029761904761904767,-0.05,-0.05,-0.05,-0.05,0.0,0.0
24,-93713.58612034819,-0.19642857142857142,-0.25,-0.25,-0.07738095238095238,-0.05,-0.05,-0.05,-0.05,0.0,0.0
25,-88506.47754259512,-0.04166666666666666,-0.035714285714285726,-0.08333333333333334,-0.047619047619047616,-0.05,-0.05,-0.05,-0.05,0.0,0.0
26,-99707.12353680897,-0.17857142857142858,-0.2142857142857143,-0.25,-0.035714285714285726,-0.05,-0.05,-0.05,-0.05,0.0,0.0
27,-84479.99256460511,-0.047619047619047616,-0.25,-0.17857142857142858,-0.15476190476190477,-0.05,-0.05,-0.05,-0.05,0.0,0.0
28,-69939.84879213103,-0.029761904761904767,-0.25,-0.15476190476190477,-0.09523809523809523,-0.05,-0.05,-0.05,-0.05,0.0,0.0
29,-84443.5081904385,-0.04166666666666666,-0.16666666666666669,-0.19047619047619047,-0.15476190476190477,-0.05,-0.05,-0.05,-0.05,0.0,0.0
30,-89238.51009449107,-0.04166666666666666,-0.035714285714285726,-0.09523809523809523,-0.047619047619047616,-0.05,-0.05,-0.05,-0.05,0.0,0.0
31,-69939.84879213106,-0.04166666666666666,-0.2261904761904762,-0.1607142857142857,-0.09523809523809523,-0.05,-0.05,-0.05,-0.05,0.0,0.0
32,-102802.19185888572,-0.10714285714285715,-0.25,-0.25,-0.035714285714285726,-0.05,-0.05,-0.05,-0.05,0.0,0.0
33,-103439.41180754849,-0.04166666666666666,-0.2142857142857143,-0.029761904761904767,-0.029761904761904767,-0.05,-0.05,-0.05,-0.026190476190476195,0.0,0.0
34,-94245.23826255623,-0.035714285714285726,-0.25,-0.1607142857142857,-0.07142857142857142,-0.05,-0.05,-0.05,-0.05,0.0,0.0
35,-58848.59457741512,-0.15476190476190477,-0.16666666666666669,-0.17857142857142858,-0.16666666666666669,-0.05,-0.05,-0.05,-0.05,0.0,0.0
36,-104531.78886239909,-0.029761904761904767,-0.25,-0.13095238095238096,-0.035714285714285726,-0.05,-0.05,-0.05,-0.026190476190476195,0.0,0.0
37,-247306.98712172254,0.0,-0.13095238095238096,-0.09523809523809523,-0.047619047619047616,-0.05,-0.05,-0.05,-0.05,0.0,0.0
38,-99707.12353680897,-0.04166666666666666,-0.16666666666666669,-0.25,-0.047619047619047616,-0.05,-0.05,-0.05,-0.05,0.0,0.0
39,-99707.12353680897,-0.04166666666666666,-0.1607142857142857,-0.25,-0.029761904761904767,-0.05,-0.05,-0.05,-0.03214285714285715,0.0,0.0
40,-99707.12353680891,-0.13095238095238096,-0.25,-0.13690476190476192,-0.053571428571428575,-0.05,-0.05,-0.05,-0.05,0.0,0.0
41,-121008.4761063951,-0.11309523809523808,-0.25,-0.08928571428571427,-0.17261904761904762,-0.05,-0.05,-0.05,-0.05,0.0,0.0
42,-83685.59339900065,-0.005952380952380959,-0.25,-0.04166666666666666,-0.06547619047619047,-0.026190476190476195,-0.05,-0.05,-0.05,0.0,0.0
43,-249772.4238638667,-0.10714285714285715,-0.04166666666666666,-0.07738095238095238,-0.035714285714285726,-0.05,-0.05,-0.05,-0.05,0.0,0.0
44,-249317.27159160003,-0.06547619047619047,-0.25,-0.25,-0.125,-0.05,-0.05,-0.05,-0.05,0.0,0.0
45,-249241.4128795556,-0.10714285714285715,-0.1607142857142857,-0.06547619047619047,-0.16666666666666669,-0.05,-0.05,-0.05,-0.05,0.0,0.0
46,-241503.7340178289,-0.023809523809523808,-0.06547619047619047,-0.005952380952380959,-0.06547619047619047,-0.05,-0.05,-0.05,-0.05,0.0,0.0
47,-29977.054868847626,-0.07738095238095238,-0.25,-0.15476190476190477,-0.035714285714285726,-0.05,-0.05,-0.05,-0.020238095238095243,0.0,0.0
48,-249044.17007700575,-0.059523809523809534,-0.25,-0.25,-0.035714285714285726,-0.05,-0.05,-0.05,-0.05,0.0,0.0
49,-247849.38267326294,-0.047619047619047616,-0.10714285714285715,-0.04166666666666666,-0.035714285714285726,-0.05,-0.05,-0.05,-0.05,0.0,0.0
