,0
10,"{'B_PSH': 15866.17678472976, 'N_pv1_sub': 614.196124092512, 'a0_spring': 37.512917139510925, 'a1_spring': -1.0911774072313023, 'a7_spring': -0.5708974713817438, 'b1_spring': 0.23731326624792437, 'b7_spring': 1.194710951104174, 'a0_summer': 37.17254380049426, 'a1_summer': 1.0789236413017809, 'a7_summer': -1.3901629640910589, 'b1_summer': 0.309826264465483, 'b7_summer': 1.3734590897258534, 'a0_fall': 37.84489073910859, 'a1_fall': 1.1275180190435001, 'a7_fall': -0.8666726241831384, 'b1_fall': 0.7894533939432408, 'b7_fall': 0.35040782557336986, 'a0_winter': 37.54128010366061, 'a1_winter': 0.33887718306446035, 'a7_winter': 1.657363214686269, 'b1_winter': -1.519781076932264, 'b7_winter': -1.019954885024779, 'ERD_choice': 0}"
11,"{'B_PSH': 1005701.2652676033, 'N_pv1_sub': 755.4630526024664, 'ERD_choice': 0, 'a0_spring': 37.512917139510925, 'a1_spring': 0.6781154000066401, 'a7_spring': -0.5708974713817438, 'b1_spring': 0.8805861918311602, 'b7_spring': 1.137720868884664, 'a0_summer': 37.17254380049426, 'a1_summer': 1.0789236413017809, 'a7_summer': -1.3901629640910589, 'b1_summer': 0.309826264465483, 'b7_summer': 1.3734590897258534, 'a0_fall': 37.8444416011419, 'a1_fall': 1.1275180190435001, 'a7_fall': -0.8666726241831384, 'b1_fall': -0.9849239629726181, 'b7_fall': 0.5798966017253187, 'a0_winter': 37.54662637379931, 'a1_winter': 0.33887718306446035, 'a7_winter': 1.657363214686269, 'b1_winter': -1.519781076932264, 'b7_winter': -1.019954885024779}"
12,"{'B_PSH': 1211086.9330642857, 'N_pv1_sub': 380.1411726235504, 'a0_spring': 37.61486042507606, 'a1_spring': -1.3164625082622523, 'a7_spring': 1.1490013771646168, 'b1_spring': 0.7782083204922997, 'b7_spring': 1.0841729563022993, 'a0_summer': 37.40770918763029, 'a1_summer': -0.9843974709947594, 'a7_summer': 1.2776236703243093, 'b1_summer': -0.6088065824678228, 'b7_summer': 1.3325206931937146, 'a0_fall': 37.309583590456356, 'a1_fall': -0.5214813008530954, 'a7_fall': -0.14782715221559317, 'b1_fall': 1.399916217516472, 'b7_fall': 1.7951745265206775, 'a0_winter': 37.160920900792256, 'a1_winter': 0.09604623673761337, 'a7_winter': 1.7235924832183496, 'b1_winter': 1.12470570763242, 'b7_winter': 1.8511442221988519, 'ERD_choice': 0}"
13,"{'B_PSH': 58582.17484932354, 'N_pv1_sub': 842.0308923596057, 'ERD_choice': 1, 'a0_spring': 37.62765121331088, 'a1_spring': 0.8743720112757398, 'a7_spring': 1.4083746341368757, 'b1_spring': 0.41714506526733586, 'b7_spring': -1.755470234672218, 'a0_summer': 37.347382895992126, 'a1_summer': -1.3363716160811512, 'a7_summer': 0.23719416234005153, 'b1_summer': 0.2950715653014804, 'b7_summer': 1.4605825028238004, 'a0_fall': 37.4264261295195, 'a1_fall': 1.3960788916504738, 'a7_fall': 0.0617826737620264, 'b1_fall': 0.8049102911202277, 'b7_fall': 1.1401312694226529, 'a0_winter': 37.57485077903389, 'a1_winter': -0.9158161631614843, 'a7_winter': -0.8329658320026987, 'b1_winter': -0.08284698622426978, 'b7_winter': 0.09501944380375571}"
14,"{'B_PSH': 621268.904290354, 'N_pv1_sub': 828.9808995501787, 'ERD_choice': 1, 'a0_spring': 37.279313104720664, 'a1_spring': 0.8888017364206247, 'a7_spring': -0.8497453820251182, 'b1_spring': 0.11437490023259, 'b7_spring': 0.6308569562836568, 'a0_summer': 37.535360005142934, 'a1_summer': 1.8832328651270351, 'a7_summer': 0.1977889670619124, 'b1_summer': -0.023926191329355584, 'b7_summer': -0.35172919284601023, 'a0_fall': 37.52586459014509, 'a1_fall': 1.716208183653386, 'a7_fall': -1.0249652792792268, 'b1_fall': -1.0189839421741556, 'b7_fall': 0.15417287259032952, 'a0_winter': 37.55989773071142, 'a1_winter': 1.4170235491260372, 'a7_winter': -0.9339422750193146, 'b1_winter': -0.620794271822533, 'b7_winter': 1.1184903474932604}"
15,"{'B_PSH': 1391262.8705940507, 'N_pv1_sub': 767.2198655223424, 'a0_spring': 37.32698510238856, 'a1_spring': -1.4527582790296552, 'a7_spring': -1.3109021032623906, 'b1_spring': 0.6331646953443102, 'b7_spring': 1.4583063879386153, 'a0_summer': 37.54253324685416, 'a1_summer': -1.3372934710245477, 'a7_summer': 1.4932659022221917, 'b1_summer': 0.22115711758631187, 'b7_summer': -0.7944038240302217, 'a0_fall': 37.86452618973099, 'a1_fall': 0.11932822870372273, 'a7_fall': -1.0911114427733986, 'b1_fall': -1.101765446583896, 'b7_fall': 0.08569400540156918, 'a0_winter': 37.756797603305195, 'a1_winter': -0.010082135520699032, 'a7_winter': 0.6861161601674004, 'b1_winter': 1.6575803431234122, 'b7_winter': -0.9414389310164567, 'ERD_choice': 0}"
16,"{'B_PSH': 523347.5129667638, 'N_pv1_sub': 66.53648135411494, 'a0_spring': 37.72984506227573, 'a1_spring': 0.10901374296767918, 'a7_spring': -1.191305885688755, 'b1_spring': 0.15761114778637347, 'b7_spring': -0.8062220847770837, 'a0_summer': 37.32183981922956, 'a1_summer': -0.5533578097558478, 'a7_summer': -0.19214660862934219, 'b1_summer': 0.5111024779910049, 'b7_summer': 1.9546791014090503, 'a0_fall': 37.58592736317228, 'a1_fall': 1.404874508492999, 'a7_fall': 0.23528532062647167, 'b1_fall': 0.22612898928669067, 'b7_fall': 0.2805088153278983, 'a0_winter': 37.821555752294145, 'a1_winter': -0.0478990357500437, 'a7_winter': 1.102537697922887, 'b1_winter': 0.5621875411039075, 'b7_winter': 0.5041339753933164, 'ERD_choice': 1}"
17,"{'B_PSH': 58582.17484932354, 'N_pv1_sub': 842.0308923596057, 'a0_spring': 37.62765121331088, 'a1_spring': 0.4022616315682359, 'a7_spring': 1.4083746341368757, 'b1_spring': 1.6406057174875666, 'b7_spring': -1.0807782859839126, 'a0_summer': 37.789480679770804, 'a1_summer': -1.3363716160811512, 'a7_summer': 0.25460560251749265, 'b1_summer': 0.3061175120462973, 'b7_summer': 1.4395295450470065, 'a0_fall': 37.4249661900813, 'a1_fall': 1.3960788916504738, 'a7_fall': -0.10602972244051134, 'b1_fall': 0.8049102911202277, 'b7_fall': 1.1401312694226529, 'a0_winter': 37.40840093365684, 'a1_winter': -0.7451369405370958, 'a7_winter': -0.8329658320026987, 'b1_winter': -0.13856569368068605, 'b7_winter': 0.09501944380375571, 'ERD_choice': 1}"
18,"{'B_PSH': 1135988.377371916, 'N_pv1_sub': 846.8288014900353, 'a0_spring': 37.50143363098521, 'a1_spring': -0.049834099676747234, 'a7_spring': -0.6979897059902951, 'b1_spring': 1.4573302101043986, 'b7_spring': 0.815141246418873, 'a0_summer': 37.40871092388558, 'a1_summer': 0.18033696983249936, 'a7_summer': 0.7413389093021007, 'b1_summer': 1.2522483565315699, 'b7_summer': 2.032044346136253, 'a0_fall': 37.91691741819797, 'a1_fall': -0.9028304340255708, 'a7_fall': -0.2952224622236439, 'b1_fall': -1.3266181894179638, 'b7_fall': -0.5325450379549415, 'a0_winter': 37.4833225871506, 'a1_winter': -0.14675550610754096, 'a7_winter': -0.4576825672803604, 'b1_winter': -0.520776095173628, 'b7_winter': -0.2663646081114267, 'ERD_choice': 0}"
19,"{'B_PSH': 1317213.7551441197, 'N_pv1_sub': 279.1836790111395, 'ERD_choice': 0, 'a0_spring': 38.0367956007663, 'a1_spring': -0.8897711966564119, 'a7_spring': 0.15019475313106168, 'b1_spring': -0.3465832571057794, 'b7_spring': 1.5157459103801334, 'a0_summer': 37.423284879006054, 'a1_summer': 0.7895965865631871, 'a7_summer': 0.6595734733871423, 'b1_summer': 1.49800311734478, 'b7_summer': 1.5417479344443366, 'a0_fall': 37.49105271010349, 'a1_fall': 0.1564500861902134, 'a7_fall': -0.4249252767244436, 'b1_fall': -1.3306812012278364, 'b7_fall': 0.4798186736799197, 'a0_winter': 37.688815776139684, 'a1_winter': 0.5600286813843904, 'a7_winter': 0.1061653625808141, 'b1_winter': -0.5353008488967439, 'b7_winter': 0.6748549539129742}"
20,"{'B_PSH': 33370.56761513179, 'N_pv1_sub': 863.5418545594287, 'a0_spring': 37.78845483446234, 'a1_spring': -1.3507469655611675, 'a7_spring': -0.8877432910130725, 'b1_spring': -0.8557458178994372, 'b7_spring': -0.23085351120318287, 'a0_summer': 37.65813858870788, 'a1_summer': 0.7048120695766114, 'a7_summer': 1.2581440942970312, 'b1_summer': -1.0460188891655249, 'b7_summer': -0.5066953249283908, 'a0_fall': 37.36103621100256, 'a1_fall': -1.4481193745923004, 'a7_fall': -0.6800496902483383, 'b1_fall': 1.8791816645146158, 'b7_fall': -1.0505721206748797, 'a0_winter': 37.54484227171557, 'a1_winter': 1.6625262706963806, 'a7_winter': -0.753119621796068, 'b1_winter': 0.29126287015228347, 'b7_winter': 0.4947056526466199, 'ERD_choice': 1}"
21,"{'B_PSH': 628791.7716049422, 'N_pv1_sub': 172.34050834532854, 'ERD_choice': 0, 'a0_spring': 37.98427400536403, 'a1_spring': -0.49913081163134976, 'a7_spring': -1.2226514583619839, 'b1_spring': -1.5559014680468588, 'b7_spring': 0.25187223730312525, 'a0_summer': 37.36607552822582, 'a1_summer': 0.4298173939037462, 'a7_summer': 1.7577001791704885, 'b1_summer': 1.3496523952302752, 'b7_summer': -0.13204266816062704, 'a0_fall': 37.28736647016978, 'a1_fall': 0.7235406920746763, 'a7_fall': 0.13023675227280562, 'b1_fall': 0.26955104361837146, 'b7_fall': 0.7233591436515363, 'a0_winter': 37.59307157259554, 'a1_winter': -0.24625431758124172, 'a7_winter': 1.233856821774046, 'b1_winter': -1.4941700302666259, 'b7_winter': -1.0612839708903818}"
22,"{'B_PSH': 279390.31706650637, 'N_pv1_sub': 15.821242846556283, 'ERD_choice': 0, 'a0_spring': 37.79090678969303, 'a1_spring': 1.2380603730255062, 'a7_spring': 1.470689827495908, 'b1_spring': 0.21158535280265034, 'b7_spring': 0.4223115806247071, 'a0_summer': 37.6186915624178, 'a1_summer': 1.7690471092543276, 'a7_summer': 0.5926014311944083, 'b1_summer': 0.5800816238156139, 'b7_summer': -0.5422373751985363, 'a0_fall': 37.57973959285623, 'a1_fall': 1.1378700739845906, 'a7_fall': 1.3480318870652566, 'b1_fall': 0.4072188646337216, 'b7_fall': 0.964344363582462, 'a0_winter': 37.23397393429014, 'a1_winter': -1.418456519800039, 'a7_winter': -0.2029258521914108, 'b1_winter': 0.33993156970043725, 'b7_winter': -1.7474758410670739}"
23,"{'B_PSH': 799747.9274595256, 'N_pv1_sub': 18.64754105561734, 'a0_spring': 37.703457107122944, 'a1_spring': -0.8363282116840736, 'a7_spring': 0.7023155285579834, 'b1_spring': -0.5771579214941598, 'b7_spring': 1.1788681285987122, 'a0_summer': 38.24068751230731, 'a1_summer': -0.3586724823208647, 'a7_summer': -0.8184248132972496, 'b1_summer': 0.603225259369986, 'b7_summer': 0.25816351813225236, 'a0_fall': 37.16624653671611, 'a1_fall': 1.6309763175100807, 'a7_fall': 0.9618439845159115, 'b1_fall': -0.2781953217905859, 'b7_fall': -1.1387512316969386, 'a0_winter': 37.768633903600815, 'a1_winter': 1.584746309098063, 'a7_winter': -1.0431203436981191, 'b1_winter': 0.11026242095500888, 'b7_winter': -0.07413048819912571, 'ERD_choice': 1}"
24,"{'B_PSH': 1355069.2808433806, 'N_pv1_sub': 13.951572975597015, 'a0_spring': 37.250886582026936, 'a1_spring': 1.2371673679842792, 'a7_spring': 0.9557288682265574, 'b1_spring': -0.8823136038757807, 'b7_spring': 1.5833500503089744, 'a0_summer': 37.82653805325031, 'a1_summer': -0.5730621104703564, 'a7_summer': 0.3083867591257198, 'b1_summer': -0.032129299858131344, 'b7_summer': 0.03200609966296075, 'a0_fall': 37.815368043015404, 'a1_fall': 0.6607940789830179, 'a7_fall': -1.031942300649323, 'b1_fall': -0.4320341734149198, 'b7_fall': 1.7537739027192036, 'a0_winter': 37.60696883791924, 'a1_winter': 1.4956773020584326, 'a7_winter': -0.5307609620574565, 'b1_winter': -0.604535550774283, 'b7_winter': 0.6301239198330983, 'ERD_choice': 0}"
25,"{'B_PSH': 883958.3053549264, 'N_pv1_sub': 970.0199890883123, 'ERD_choice': 0, 'a0_spring': 37.810540591248675, 'a1_spring': -1.264841122929583, 'a7_spring': 0.7633989664690186, 'b1_spring': -0.5224189843313236, 'b7_spring': -0.4459735148978261, 'a0_summer': 37.9097464418728, 'a1_summer': 0.2584722591866424, 'a7_summer': -1.503445814075479, 'b1_summer': 1.3788618197626066, 'b7_summer': -0.3136942198708761, 'a0_fall': 37.591454060664475, 'a1_fall': -1.2385062271216771, 'a7_fall': -0.7547860242603508, 'b1_fall': -1.5382979137509203, 'b7_fall': -0.7771945787576774, 'a0_winter': 37.416780718140686, 'a1_winter': -0.8725436479666633, 'a7_winter': 0.1087534694680019, 'b1_winter': -0.5119099668298113, 'b7_winter': 0.1356715930374084}"
26,"{'B_PSH': 127566.31705466687, 'N_pv1_sub': 552.8219786857659, 'a0_spring': 37.5099361581465, 'a1_spring': 1.422428129025723, 'a7_spring': 0.8145562429840605, 'b1_spring': -0.6339804251376526, 'b7_spring': -0.7057842246154473, 'a0_summer': 37.52510283525764, 'a1_summer': -0.5538164164757026, 'a7_summer': -0.5102876598013175, 'b1_summer': 0.5563654236940156, 'b7_summer': -0.5045996114346785, 'a0_fall': 37.29676486238315, 'a1_fall': -1.2183157923996981, 'a7_fall': 0.7689549071554966, 'b1_fall': 0.44511983262321597, 'b7_fall': 1.4124890614221433, 'a0_winter': 37.88391633261147, 'a1_winter': 0.7547128062434636, 'a7_winter': -1.1706453115666433, 'b1_winter': -1.085837625676068, 'b7_winter': -1.6984517470338825, 'ERD_choice': 1}"
27,"{'B_PSH': 1038483.9235039711, 'N_pv1_sub': 246.2110676030459, 'ERD_choice': 0, 'a0_spring': 37.631562739715854, 'a1_spring': 1.059730174476236, 'a7_spring': 0.1169180806692125, 'b1_spring': 0.7423959034027938, 'b7_spring': 1.136000745815549, 'a0_summer': 37.60535060448172, 'a1_summer': -1.1737189333519131, 'a7_summer': 1.3606872674119002, 'b1_summer': 1.3922550552570765, 'b7_summer': -1.6724260169671183, 'a0_fall': 37.80930006204107, 'a1_fall': -1.2928667097395683, 'a7_fall': -0.7104774690476344, 'b1_fall': 0.6322248313110597, 'b7_fall': 0.6491074543081137, 'a0_winter': 37.27830349760718, 'a1_winter': 0.7842989011789132, 'a7_winter': 0.6042363894363487, 'b1_winter': -0.08817054614828979, 'b7_winter': -0.9903637535549169}"
28,"{'B_PSH': 215528.37296157345, 'N_pv1_sub': 105.17579693060242, 'a0_spring': 37.23223491130362, 'a1_spring': 1.403441501259161, 'a7_spring': 1.5476464077306038, 'b1_spring': -0.9984337204296134, 'b7_spring': -0.9263123267500233, 'a0_summer': 38.04853064911703, 'a1_summer': -0.27768575526782613, 'a7_summer': 1.5622317112242232, 'b1_summer': 1.5019913832305631, 'b7_summer': 0.7850649607179512, 'a0_fall': 37.190128702418626, 'a1_fall': 1.5827434436212329, 'a7_fall': 0.041615324148419265, 'b1_fall': 0.5430889796070575, 'b7_fall': 1.1030434385511347, 'a0_winter': 37.30115418531032, 'a1_winter': 1.1192743154785534, 'a7_winter': -0.10399724604302962, 'b1_winter': -0.5996928729890303, 'b7_winter': 0.2811737071183636, 'ERD_choice': 0}"
29,"{'B_PSH': 1049637.5400313968, 'N_pv1_sub': 846.8288014900353, 'ERD_choice': 0, 'a0_spring': 37.50143363098521, 'a1_spring': -0.049834099676747234, 'a7_spring': -0.8103873192644363, 'b1_spring': 1.4239143548087003, 'b7_spring': 0.815141246418873, 'a0_summer': 37.40871092388558, 'a1_summer': -1.4411602359055826, 'a7_summer': 0.7360469527849984, 'b1_summer': 1.587704530985593, 'b7_summer': 2.032044346136253, 'a0_fall': 37.91691741819797, 'a1_fall': -0.9028304340255708, 'a7_fall': -0.2952224622236439, 'b1_fall': -1.3266181894179638, 'b7_fall': -0.5182384769617834, 'a0_winter': 37.483416362231814, 'a1_winter': -1.1511198348928477, 'a7_winter': -0.4576825672803604, 'b1_winter': -0.520776095173628, 'b7_winter': 1.3751077755391785}"
30,"{'B_PSH': 127566.31705466687, 'N_pv1_sub': 114.30127618500003, 'a0_spring': 37.3760225869351, 'a1_spring': 1.4669818138326278, 'a7_spring': 0.8145562429840605, 'b1_spring': -0.8288254975671773, 'b7_spring': -0.704934263812276, 'a0_summer': 37.51494106788918, 'a1_summer': -0.5373847087179426, 'a7_summer': -0.4717920178664702, 'b1_summer': 0.5570100122783552, 'b7_summer': -0.5152225851089507, 'a0_fall': 37.29676486238315, 'a1_fall': -1.1183775664723452, 'a7_fall': 0.7827047751878715, 'b1_fall': 0.4612007320065954, 'b7_fall': 1.9006463063758687, 'a0_winter': 37.88391633261147, 'a1_winter': -0.7674916931311884, 'a7_winter': -1.362433028618685, 'b1_winter': 1.9704423392791206, 'b7_winter': -0.004896219116845124, 'ERD_choice': 1}"
31,"{'B_PSH': 210580.40789285066, 'N_pv1_sub': 711.5247586284718, 'ERD_choice': 0, 'a0_spring': 37.57845933549076, 'a1_spring': 0.29249076866932433, 'a7_spring': 0.1897579063518311, 'b1_spring': 0.7248051810581642, 'b7_spring': 1.5313319158648913, 'a0_summer': 38.03341992135678, 'a1_summer': -1.323410057954579, 'a7_summer': 1.5660295318580109, 'b1_summer': 1.5627582252544252, 'b7_summer': 0.11095115179545445, 'a0_fall': 37.231440745403496, 'a1_fall': 1.586152220512507, 'a7_fall': 0.041566014752830505, 'b1_fall': -0.6865644855727986, 'b7_fall': 1.1042370839503315, 'a0_winter': 37.20533512522904, 'a1_winter': 0.08208146223269486, 'a7_winter': -0.5411947165755495, 'b1_winter': -0.12211839566752491, 'b7_winter': 1.1029758701042125}"
32,"{'B_PSH': 127566.31705466687, 'N_pv1_sub': 552.8219786857659, 'ERD_choice': 1, 'a0_spring': 37.3760225869351, 'a1_spring': 1.4682118849331542, 'a7_spring': 0.8145562429840605, 'b1_spring': -0.6339804251376526, 'b7_spring': -0.704934263812276, 'a0_summer': 37.51196741961685, 'a1_summer': -0.5538164164757026, 'a7_summer': -0.5102876598013175, 'b1_summer': 0.5563654236940156, 'b7_summer': -0.5045996114346785, 'a0_fall': 37.29676486238315, 'a1_fall': -1.2183157923996981, 'a7_fall': 0.7656035458083772, 'b1_fall': 0.44511983262321597, 'b7_fall': -0.27528618138360494, 'a0_winter': 37.88391633261147, 'a1_winter': 0.7549881454542666, 'a7_winter': -1.4788972536091132, 'b1_winter': -1.136453967192025, 'b7_winter': -1.6984517470338825}"
33,"{'B_PSH': 212057.6357005363, 'N_pv1_sub': 929.4372337437613, 'a0_spring': 37.849768046733004, 'a1_spring': 0.051459817299500776, 'a7_spring': -0.25882855067374955, 'b1_spring': 0.8330258594219042, 'b7_spring': -1.5982423685237925, 'a0_summer': 37.91023336949883, 'a1_summer': 0.7333878079200871, 'a7_summer': -0.25271772188745756, 'b1_summer': 1.047815879988143, 'b7_summer': 1.3532766380915482, 'a0_fall': 37.43743759861397, 'a1_fall': -1.3641759159161622, 'a7_fall': -0.7957978358975003, 'b1_fall': 1.5261704155549305, 'b7_fall': -0.42768206794951324, 'a0_winter': 37.20319096004089, 'a1_winter': -1.0337412311107261, 'a7_winter': 0.217534838189114, 'b1_winter': 1.1098604887567942, 'b7_winter': 1.0448279315595723, 'ERD_choice': 1}"
