,0
10,"{'B_PSH': 593024.5676505162, 'N_pv1_sub': 550.9482191178968, 'a0_spring': 37.725990289716286, 'a1_spring': -0.6802751176821791, 'a7_spring': -1.0956260680979133, 'b1_spring': 1.128302838615016, 'b7_spring': 0.20591468351252679, 'a0_summer': 37.64732736188536, 'a1_summer': 1.0360492107589838, 'a7_summer': -0.08165861883829395, 'b1_summer': -0.5261099113054796, 'b7_summer': 0.09595267175121291, 'a0_fall': 37.44724234338803, 'a1_fall': -0.3039422988908471, 'a7_fall': -0.037817437741327065, 'b1_fall': -0.17671395488153907, 'b7_fall': -0.775411699054048, 'a0_winter': 37.954867231966915, 'a1_winter': 0.7247213131767769, 'a7_winter': 1.1700808581951625, 'b1_winter': -0.7527760920616685, 'b7_winter': 0.17656225323696811, 'ERD_choice': 1}"
11,"{'B_PSH': 628791.7716049422, 'N_pv1_sub': 172.34050834532854, 'a0_spring': 37.67148636573196, 'a1_spring': -0.49913081163134976, 'a7_spring': -1.2226514583619839, 'b1_spring': -1.5335702667805204, 'b7_spring': 0.25187223730312525, 'a0_summer': 37.36607552822582, 'a1_summer': 0.42427266189151425, 'a7_summer': 1.6292223133039363, 'b1_summer': 1.3496523952302752, 'b7_summer': -0.10943951384461409, 'a0_fall': 37.28736647016978, 'a1_fall': 0.7235406920746763, 'a7_fall': 0.16285060990452427, 'b1_fall': 0.21514274907736786, 'b7_fall': 0.7233591436515363, 'a0_winter': 37.65940302226149, 'a1_winter': -0.2130182012284244, 'a7_winter': 0.7568858235136382, 'b1_winter': -1.1745575625750078, 'b7_winter': -1.0612839708903818, 'ERD_choice': 0}"
12,"{'B_PSH': 595151.2113460049, 'N_pv1_sub': 65.54960554251574, 'a0_spring': 37.471990638710345, 'a1_spring': 1.1896229517446015, 'a7_spring': -0.5798135086070919, 'b1_spring': 1.186450339665378, 'b7_spring': 1.292944555149623, 'a0_summer': 37.595983675266936, 'a1_summer': -1.02250974037903, 'a7_summer': -0.5004879989635788, 'b1_summer': -0.7357276608133552, 'b7_summer': 0.8022591355810957, 'a0_fall': 37.44357722125029, 'a1_fall': 0.26561120654318926, 'a7_fall': -0.9891226894438014, 'b1_fall': -0.3541674483573034, 'b7_fall': 0.63860565788565, 'a0_winter': 37.81883748892936, 'a1_winter': -0.9906946719738443, 'a7_winter': -0.001936571430539713, 'b1_winter': -0.8017581548014753, 'b7_winter': 1.0819948218928164, 'ERD_choice': 0}"
13,"{'B_PSH': 625533.007053861, 'N_pv1_sub': 326.64490177209615, 'ERD_choice': 0, 'a0_spring': 37.157443433455164, 'a1_spring': 1.14583557094243, 'a7_spring': -0.9901759954027, 'b1_spring': -0.39694154648223545, 'b7_spring': -0.402454037978907, 'a0_summer': 37.68408179088874, 'a1_summer': 1.4587783374922039, 'a7_summer': -0.3305121146893273, 'b1_summer': -0.7745602816686246, 'b7_summer': 1.1438734076510455, 'a0_fall': 37.460990222345224, 'a1_fall': -1.4183864247263995, 'a7_fall': -0.11477278310870598, 'b1_fall': 1.317964701503074, 'b7_fall': -0.8834969569038309, 'a0_winter': 37.46689395730037, 'a1_winter': 0.4300625132024216, 'a7_winter': -1.1785791069510654, 'b1_winter': 1.4940787628377856, 'b7_winter': 0.5228826665526487}"
14,"{'B_PSH': 622004.4389399365, 'N_pv1_sub': 326.64490177209615, 'a0_spring': 37.157443433455164, 'a1_spring': 1.14583557094243, 'a7_spring': 0.23430539039112902, 'b1_spring': -0.39694154648223545, 'b7_spring': -0.402454037978907, 'a0_summer': 37.4609356895869, 'a1_summer': 1.4587783374922039, 'a7_summer': -0.23791856856870297, 'b1_summer': -0.7745602816686246, 'b7_summer': 1.1438734076510455, 'a0_fall': 37.460990222345224, 'a1_fall': -1.4188853985114545, 'a7_fall': 0.12853490255599792, 'b1_fall': 1.3277402703494698, 'b7_fall': 1.7602242323180342, 'a0_winter': 37.46689395730037, 'a1_winter': 0.5284013719694571, 'a7_winter': -1.3064188811982997, 'b1_winter': 1.4940787628377856, 'b7_winter': -0.3535808208332039, 'ERD_choice': 0}"
15,"{'B_PSH': 523347.5129667638, 'N_pv1_sub': 655.4573305784654, 'a0_spring': 37.939286400634415, 'a1_spring': 0.10901374296767918, 'a7_spring': -0.8228878058230356, 'b1_spring': -0.9316887773042763, 'b7_spring': -0.8062220847770837, 'a0_summer': 37.480890641847026, 'a1_summer': 0.559785993534145, 'a7_summer': -0.19214660862934219, 'b1_summer': 0.5052884666480313, 'b7_summer': 0.5558039805644057, 'a0_fall': 37.819925411190006, 'a1_fall': -0.5693546636060574, 'a7_fall': 1.030489969578377, 'b1_fall': 1.3810887960630152, 'b7_fall': 0.2805088153278983, 'a0_winter': 37.270646694736655, 'a1_winter': -0.05273018040996791, 'a7_winter': 1.1747308322555516, 'b1_winter': -0.17641684371749056, 'b7_winter': -0.008082899479435357, 'ERD_choice': 1}"
16,"{'B_PSH': 26773.880651703104, 'N_pv1_sub': 101.85484623707532, 'a0_spring': 37.50578363951949, 'a1_spring': -0.19878646755377632, 'a7_spring': -0.536874435204952, 'b1_spring': 0.23731326624792437, 'b7_spring': 0.39828936996222536, 'a0_summer': 37.1733952538894, 'a1_summer': 1.0789236413017809, 'a7_summer': -1.3901629640910589, 'b1_summer': 0.309826264465483, 'b7_summer': -1.6401117012917275, 'a0_fall': 37.884358480817525, 'a1_fall': 0.1509824517507486, 'a7_fall': -0.8613405999998771, 'b1_fall': -1.1629688248796042, 'b7_fall': 0.2657914656829127, 'a0_winter': 37.54411486946366, 'a1_winter': 0.33887718306446035, 'a7_winter': 1.657363214686269, 'b1_winter': -1.519781076932264, 'b7_winter': -1.0485182356043579, 'ERD_choice': 0}"
17,"{'B_PSH': 583331.8448248743, 'N_pv1_sub': 550.9482191178968, 'a0_spring': 37.75337519087123, 'a1_spring': 0.05504334797951138, 'a7_spring': -1.5852273067758216, 'b1_spring': 1.1215707293906951, 'b7_spring': 0.16300332900727543, 'a0_summer': 37.60794927125513, 'a1_summer': 0.8858395174236704, 'a7_summer': -0.8800201820101472, 'b1_summer': 0.7903257744353943, 'b7_summer': 0.09595267175121291, 'a0_fall': 37.44860642041034, 'a1_fall': -0.3039422988908471, 'a7_fall': -0.04105934534505423, 'b1_fall': -0.17671395488153907, 'b7_fall': 1.7138922280951474, 'a0_winter': 37.954867231966915, 'a1_winter': 0.8501983600811194, 'a7_winter': -0.21109636537213539, 'b1_winter': -0.6123673728497601, 'b7_winter': 0.5530306988783615, 'ERD_choice': 0}"
18,"{'B_PSH': 799747.9274595256, 'N_pv1_sub': 18.64754105561734, 'a0_spring': 37.1735209335413, 'a1_spring': -0.8634240492913361, 'a7_spring': -0.9405121127226965, 'b1_spring': -0.6462222971298075, 'b7_spring': -0.7970678143400813, 'a0_summer': 37.66524001042274, 'a1_summer': -0.3586724823208647, 'a7_summer': -0.8184248132972496, 'b1_summer': 0.603225259369986, 'b7_summer': 1.125099177362125, 'a0_fall': 37.16624653671611, 'a1_fall': 1.6473767763115144, 'a7_fall': -0.13666318607045524, 'b1_fall': 1.394189901874795, 'b7_fall': -0.8840280637139878, 'a0_winter': 37.478772924753464, 'a1_winter': 1.5324288221265643, 'a7_winter': -1.0428608289578818, 'b1_winter': 1.4008000308992128, 'b7_winter': -0.07413048819912571, 'ERD_choice': 1}"
19,"{'B_PSH': 205457.24393746193, 'N_pv1_sub': 66.33483442844157, 'a0_spring': 37.75704316105177, 'a1_spring': -0.16802331838776197, 'a7_spring': -0.08958996296206911, 'b1_spring': 0.7022626679766237, 'b7_spring': 0.425632800035292, 'a0_summer': 37.322999501338344, 'a1_summer': -0.07413119974497595, 'a7_summer': 1.1764403686112863, 'b1_summer': 0.5198510615618506, 'b7_summer': -1.658241587138753, 'a0_fall': 37.87337307619328, 'a1_fall': 0.2571043926878067, 'a7_fall': -0.7445029719469837, 'b1_fall': 0.5985297307607542, 'b7_fall': -0.4332550764887064, 'a0_winter': 37.438118610148564, 'a1_winter': -0.9713835784995059, 'a7_winter': -0.6100269047065505, 'b1_winter': -1.181306198144117, 'b7_winter': -1.7513400563376889, 'ERD_choice': 0}"
20,"{'B_PSH': 683603.867600726, 'N_pv1_sub': 973.5962001327485, 'a0_spring': 37.4998404237962, 'a1_spring': 1.1896229517446015, 'a7_spring': -0.8564728671722464, 'b1_spring': 1.297933265210493, 'b7_spring': 1.160682254013978, 'a0_summer': 37.595983675266936, 'a1_summer': 1.6409743926397071, 'a7_summer': -0.3084010511605532, 'b1_summer': -0.5211239485847428, 'b7_summer': 0.5774846342792049, 'a0_fall': 37.54460523186993, 'a1_fall': 0.37168705347681885, 'a7_fall': 0.5169631324114938, 'b1_fall': 0.8995809296038828, 'b7_fall': 0.6254174989327881, 'a0_winter': 37.196197305986175, 'a1_winter': 1.6792354314103493, 'a7_winter': 1.3452112218139471, 'b1_winter': -0.8023257860615335, 'b7_winter': -0.07138028550792863, 'ERD_choice': 0}"
21,"{'B_PSH': 217634.28053310403, 'N_pv1_sub': 636.0788963970375, 'a0_spring': 37.40096756395518, 'a1_spring': -0.3972770914573117, 'a7_spring': 1.2291643610061886, 'b1_spring': 0.37333267474794674, 'b7_spring': 1.3948801592036326, 'a0_summer': 37.4734377929213, 'a1_summer': -1.414822996625154, 'a7_summer': -0.45287364216393056, 'b1_summer': 1.541369801622512, 'b7_summer': -1.0885821758180736, 'a0_fall': 37.869687086179965, 'a1_fall': -0.5103350291022872, 'a7_fall': -0.06879220089788707, 'b1_fall': -0.28944442409994275, 'b7_fall': 0.12651080159568043, 'a0_winter': 37.54342138568894, 'a1_winter': 0.4585993441232159, 'a7_winter': -0.5392097789337422, 'b1_winter': 1.7159158166440365, 'b7_winter': -0.941800738201844, 'ERD_choice': 1}"
22,"{'B_PSH': 1448839.484330873, 'N_pv1_sub': 767.2198655223424, 'a0_spring': 37.298453225932064, 'a1_spring': -0.990190178885216, 'a7_spring': -0.15294800498768468, 'b1_spring': 0.6331646953443102, 'b7_spring': 1.526658792787535, 'a0_summer': 37.54253324685416, 'a1_summer': -1.3372934710245477, 'a7_summer': 1.4932659022221917, 'b1_summer': 0.22115711758631187, 'b7_summer': -0.7944038240302217, 'a0_fall': 37.44005202903828, 'a1_fall': 0.11932822870372273, 'a7_fall': -1.0911114427733986, 'b1_fall': -1.3501230751135944, 'b7_fall': 0.08569400540156918, 'a0_winter': 37.756797603305195, 'a1_winter': 0.08484313166718932, 'a7_winter': 0.6861161601674004, 'b1_winter': 1.6260831714270274, 'b7_winter': 0.7175027804681595, 'ERD_choice': 0}"
23,"{'B_PSH': 1005701.2652676033, 'N_pv1_sub': 755.4630526024664, 'ERD_choice': 0, 'a0_spring': 37.512917139510925, 'a1_spring': 0.6781154000066401, 'a7_spring': -0.5708974713817438, 'b1_spring': 0.8805861918311602, 'b7_spring': 1.137720868884664, 'a0_summer': 37.17254380049426, 'a1_summer': 1.0789236413017809, 'a7_summer': -1.3901629640910589, 'b1_summer': 0.309826264465483, 'b7_summer': 1.3734590897258534, 'a0_fall': 37.8444416011419, 'a1_fall': 1.1275180190435001, 'a7_fall': -0.8666726241831384, 'b1_fall': -0.9849239629726181, 'b7_fall': 0.5798966017253187, 'a0_winter': 37.54662637379931, 'a1_winter': 0.33887718306446035, 'a7_winter': 1.657363214686269, 'b1_winter': -1.519781076932264, 'b7_winter': -1.019954885024779}"
24,"{'B_PSH': 15866.17678472976, 'N_pv1_sub': 614.196124092512, 'a0_spring': 37.512917139510925, 'a1_spring': -1.0911774072313023, 'a7_spring': -0.5708974713817438, 'b1_spring': 0.23731326624792437, 'b7_spring': 1.194710951104174, 'a0_summer': 37.17254380049426, 'a1_summer': 1.0789236413017809, 'a7_summer': -1.3901629640910589, 'b1_summer': 0.309826264465483, 'b7_summer': 1.3734590897258534, 'a0_fall': 37.84489073910859, 'a1_fall': 1.1275180190435001, 'a7_fall': -0.8666726241831384, 'b1_fall': 0.7894533939432408, 'b7_fall': 0.35040782557336986, 'a0_winter': 37.54128010366061, 'a1_winter': 0.33887718306446035, 'a7_winter': 1.657363214686269, 'b1_winter': -1.519781076932264, 'b7_winter': -1.019954885024779, 'ERD_choice': 0}"
25,"{'B_PSH': 1222254.276173039, 'N_pv1_sub': 380.1411726235504, 'a0_spring': 37.61486042507606, 'a1_spring': 0.07600162069125205, 'a7_spring': 1.1490013771646168, 'b1_spring': 1.9072740455716894, 'b7_spring': 1.0841729563022993, 'a0_summer': 37.40770918763029, 'a1_summer': -0.9843974709947594, 'a7_summer': -1.3557014497423694, 'b1_summer': -0.6066318133963746, 'b7_summer': 1.3325206931937146, 'a0_fall': 37.309583590456356, 'a1_fall': -0.5214813008530954, 'a7_fall': -0.13521862276231478, 'b1_fall': 1.399916217516472, 'b7_fall': 1.7951745265206775, 'a0_winter': 37.19221895618158, 'a1_winter': 0.09604623673761337, 'a7_winter': 0.5835964367079186, 'b1_winter': 1.12470570763242, 'b7_winter': 1.8510089581541371, 'ERD_choice': 0}"
26,"{'B_PSH': 1347847.8399632787, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.15777277228432, 'a1_spring': -0.14162618049792464, 'a7_spring': 0.5272199352129707, 'b1_spring': -1.4339623844407707, 'b7_spring': -0.3900003268095371, 'a0_summer': 37.468857934528735, 'a1_summer': 1.8481184266046478, 'a7_summer': -1.3516622189416176, 'b1_summer': -1.3759537019981158, 'b7_summer': -1.0567853289372628, 'a0_fall': 37.52718749190154, 'a1_fall': -0.21355161135483613, 'a7_fall': 0.14088768834142618, 'b1_fall': 0.9011610761531677, 'b7_fall': -0.4198002614766134, 'a0_winter': 37.26173654499215, 'a1_winter': 0.01648705073461426, 'a7_winter': -1.303019800793763, 'b1_winter': 0.9207453400580414, 'b7_winter': -0.3537138399323943, 'ERD_choice': 1}"
27,"{'B_PSH': 1211086.9330642857, 'N_pv1_sub': 380.1411726235504, 'a0_spring': 37.61486042507606, 'a1_spring': -1.3164625082622523, 'a7_spring': 1.1490013771646168, 'b1_spring': 0.7782083204922997, 'b7_spring': 1.0841729563022993, 'a0_summer': 37.40770918763029, 'a1_summer': -0.9843974709947594, 'a7_summer': 1.2776236703243093, 'b1_summer': -0.6088065824678228, 'b7_summer': 1.3325206931937146, 'a0_fall': 37.309583590456356, 'a1_fall': -0.5214813008530954, 'a7_fall': -0.14782715221559317, 'b1_fall': 1.399916217516472, 'b7_fall': 1.7951745265206775, 'a0_winter': 37.160920900792256, 'a1_winter': 0.09604623673761337, 'a7_winter': 1.7235924832183496, 'b1_winter': 1.12470570763242, 'b7_winter': 1.8511442221988519, 'ERD_choice': 0}"
28,"{'B_PSH': 9805.159597716003, 'N_pv1_sub': 84.56720336843318, 'a0_spring': 37.72984506227573, 'a1_spring': 0.08070442691353152, 'a7_spring': 0.35500862634081265, 'b1_spring': 0.15761114778637347, 'b7_spring': -0.8062220847770837, 'a0_summer': 37.323825838394306, 'a1_summer': -0.5533578097558478, 'a7_summer': 1.3019687310912325, 'b1_summer': -0.9959506605410497, 'b7_summer': 1.9546791014090503, 'a0_fall': 37.567363230338756, 'a1_fall': 1.3985646218460233, 'a7_fall': 0.23528532062647167, 'b1_fall': 0.1252728816654659, 'b7_fall': 0.2805088153278983, 'a0_winter': 37.54504222632139, 'a1_winter': 1.7505185276941373, 'a7_winter': -1.010141448924676, 'b1_winter': 0.2883675569605931, 'b7_winter': -0.3854542960604903, 'ERD_choice': 1}"
29,"{'B_PSH': 58582.17484932354, 'N_pv1_sub': 842.0308923596057, 'ERD_choice': 1, 'a0_spring': 37.62765121331088, 'a1_spring': 0.8743720112757398, 'a7_spring': 1.4083746341368757, 'b1_spring': 0.41714506526733586, 'b7_spring': -1.755470234672218, 'a0_summer': 37.347382895992126, 'a1_summer': -1.3363716160811512, 'a7_summer': 0.23719416234005153, 'b1_summer': 0.2950715653014804, 'b7_summer': 1.4605825028238004, 'a0_fall': 37.4264261295195, 'a1_fall': 1.3960788916504738, 'a7_fall': 0.0617826737620264, 'b1_fall': 0.8049102911202277, 'b7_fall': 1.1401312694226529, 'a0_winter': 37.57485077903389, 'a1_winter': -0.9158161631614843, 'a7_winter': -0.8329658320026987, 'b1_winter': -0.08284698622426978, 'b7_winter': 0.09501944380375571}"
30,"{'B_PSH': 267929.04224632226, 'N_pv1_sub': 107.64169055761042, 'a0_spring': 37.50832600131924, 'a1_spring': 0.86829749723159, 'a7_spring': 0.4864996768360612, 'b1_spring': 0.8666256960483966, 'b7_spring': 1.8068469898460204, 'a0_summer': 37.625165562806764, 'a1_summer': 0.1460236218386547, 'a7_summer': -0.08099965781549878, 'b1_summer': -0.7217020959627634, 'b7_summer': -0.12906531710738878, 'a0_fall': 37.243149913447645, 'a1_fall': 0.8481054891769488, 'a7_fall': 0.5363519238397862, 'b1_fall': -1.244322984083846, 'b7_fall': -0.29880264862363126, 'a0_winter': 37.616473102103264, 'a1_winter': 1.2308511163712843, 'a7_winter': 1.6580049477360932, 'b1_winter': -0.6412467226292851, 'b7_winter': -1.0645991157717796, 'ERD_choice': 1}"
31,"{'B_PSH': 58582.17484932354, 'N_pv1_sub': 842.0308923596057, 'a0_spring': 37.24730365388155, 'a1_spring': 0.4022616315682359, 'a7_spring': 1.4083746341368757, 'b1_spring': 1.6406057174875666, 'b7_spring': -0.02384653893946942, 'a0_summer': 37.789480679770804, 'a1_summer': -1.1763452410749746, 'a7_summer': 0.25460560251749265, 'b1_summer': 0.3061175120462973, 'b7_summer': 1.4395295450470065, 'a0_fall': 37.4249661900813, 'a1_fall': 1.3960788916504738, 'a7_fall': -0.65011449602046, 'b1_fall': 0.8049102911202277, 'b7_fall': 1.9198548479430837, 'a0_winter': 37.407857380564074, 'a1_winter': -0.49422057148282816, 'a7_winter': -0.8329658320026987, 'b1_winter': -0.13880446525995158, 'b7_winter': 0.09501944380375571, 'ERD_choice': 1}"
32,"{'B_PSH': 1038483.9235039711, 'N_pv1_sub': 824.4594613747694, 'a0_spring': 37.280092793699666, 'a1_spring': 1.059730174476236, 'a7_spring': -0.8302751597521907, 'b1_spring': 0.1109865451786321, 'b7_spring': 1.136000745815549, 'a0_summer': 37.60535060448172, 'a1_summer': -1.1737189333519131, 'a7_summer': 1.3540087448240419, 'b1_summer': 1.3922550552570765, 'b7_summer': -1.6664185215637515, 'a0_fall': 37.53336121079878, 'a1_fall': -1.2911971933350908, 'a7_fall': -0.4965256165423796, 'b1_fall': 0.6363318976791941, 'b7_fall': 0.6495958859929266, 'a0_winter': 37.27830349760718, 'a1_winter': 1.428143774457292, 'a7_winter': -0.9163690490374874, 'b1_winter': -0.08817054614828979, 'b7_winter': -0.9903637535549169, 'ERD_choice': 0}"
33,"{'B_PSH': 621268.904290354, 'N_pv1_sub': 828.9808995501787, 'ERD_choice': 1, 'a0_spring': 37.279313104720664, 'a1_spring': 0.8888017364206247, 'a7_spring': -0.8497453820251182, 'b1_spring': 0.11437490023259, 'b7_spring': 0.6308569562836568, 'a0_summer': 37.535360005142934, 'a1_summer': 1.8832328651270351, 'a7_summer': 0.1977889670619124, 'b1_summer': -0.023926191329355584, 'b7_summer': -0.35172919284601023, 'a0_fall': 37.52586459014509, 'a1_fall': 1.716208183653386, 'a7_fall': -1.0249652792792268, 'b1_fall': -1.0189839421741556, 'b7_fall': 0.15417287259032952, 'a0_winter': 37.55989773071142, 'a1_winter': 1.4170235491260372, 'a7_winter': -0.9339422750193146, 'b1_winter': -0.620794271822533, 'b7_winter': 1.1184903474932604}"
