,0
10,"{'B_PSH': 1364431.4423338925, 'N_pv1_sub': 863.4526981574356, 'a0_spring': 37.47897717277772, 'a1_spring': -0.8017124986532989, 'a7_spring': -0.9881289109338673, 'b1_spring': 1.1959051986458316, 'b7_spring': 0.43113880168311003, 'a0_summer': 37.228217474034984, 'a1_summer': -0.017898987370215946, 'a7_summer': -0.7853904482915399, 'b1_summer': 0.5065728215100763, 'b7_summer': -0.7233348254610674, 'a0_fall': 37.43607324190601, 'a1_fall': -0.9356208760395379, 'a7_fall': -0.12327214359350397, 'b1_fall': -0.6850912873842567, 'b7_fall': 0.6259293300366386, 'a0_winter': 37.269743184512016, 'a1_winter': -0.012601101530924197, 'a7_winter': 0.0027687515850289973, 'b1_winter': -0.7806061253394437, 'b7_winter': -0.9162981912685375, 'ERD_choice': 1}"
11,"{'B_PSH': 1364530.8807706693, 'N_pv1_sub': 837.3985033170163, 'a0_spring': 37.48309685343121, 'a1_spring': -0.00610971421582765, 'a7_spring': -0.9881289109338673, 'b1_spring': 0.7368832490534197, 'b7_spring': 0.4262534954762762, 'a0_summer': 37.169520147097096, 'a1_summer': -0.01828728754518829, 'a7_summer': -0.5504950672603467, 'b1_summer': -0.7140509074158552, 'b7_summer': 0.793714764714842, 'a0_fall': 37.44409620497437, 'a1_fall': 1.4121857512913143, 'a7_fall': -0.9421106251926211, 'b1_fall': 0.20269133593183183, 'b7_fall': 0.6256085822129721, 'a0_winter': 37.27132389334584, 'a1_winter': -0.3261833911485438, 'a7_winter': -1.6133371722807435, 'b1_winter': -0.7804070654874901, 'b7_winter': 0.988352186580469, 'ERD_choice': 1}"
12,"{'B_PSH': 1347830.2975232075, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.54988965937138, 'a1_spring': -0.3350502784424584, 'a7_spring': -0.8820148779369836, 'b1_spring': 0.9024949844847343, 'b7_spring': -0.8963742794563907, 'a0_summer': 37.45704265782911, 'a1_summer': -0.10936137207272079, 'a7_summer': -0.0856962841786931, 'b1_summer': 0.6479296913211382, 'b7_summer': -0.5937091507867809, 'a0_fall': 37.53982933925861, 'a1_fall': -0.3629929794360722, 'a7_fall': 0.07670567251641518, 'b1_fall': 0.9972307732505227, 'b7_fall': -0.4502285315367224, 'a0_winter': 37.263690019789216, 'a1_winter': 0.8908920130997213, 'a7_winter': -0.21200622989338402, 'b1_winter': 0.4006538893315064, 'b7_winter': 0.5483619205066146, 'ERD_choice': 1}"
13,"{'B_PSH': 1364431.4423338925, 'N_pv1_sub': 882.4145320545459, 'a0_spring': 37.27786174074883, 'a1_spring': -0.08674141880205391, 'a7_spring': -0.9881289109338673, 'b1_spring': 1.1998757818153905, 'b7_spring': 0.4290135282556737, 'a0_summer': 37.351093359469246, 'a1_summer': -0.10683210372204538, 'a7_summer': -1.5334491762299138, 'b1_summer': -0.829595143053032, 'b7_summer': 0.7902773154197684, 'a0_fall': 37.44639427845475, 'a1_fall': -0.5005831393393827, 'a7_fall': -0.9403270832042195, 'b1_fall': 0.18732687290530708, 'b7_fall': 0.6259293300366386, 'a0_winter': 37.527917160392136, 'a1_winter': -0.3261833911485438, 'a7_winter': 0.7032434852538443, 'b1_winter': 0.36061128301752865, 'b7_winter': -0.4642348746034857, 'ERD_choice': 1}"
14,"{'B_PSH': 1364431.4423338925, 'N_pv1_sub': 863.4526981574356, 'a0_spring': 37.47897717277772, 'a1_spring': -0.00610971421582765, 'a7_spring': -0.9881289109338673, 'b1_spring': 1.1959051986458316, 'b7_spring': 0.4290135282556737, 'a0_summer': 37.228217474034984, 'a1_summer': -0.017898987370215946, 'a7_summer': -1.561845215295116, 'b1_summer': -0.8285088661891465, 'b7_summer': 0.7902773154197684, 'a0_fall': 37.44409620497437, 'a1_fall': -0.49440086306346476, 'a7_fall': -0.9403270832042195, 'b1_fall': 0.18732687290530708, 'b7_fall': 0.6259293300366386, 'a0_winter': 37.269743184512016, 'a1_winter': -0.3261833911485438, 'a7_winter': 0.0027687515850289973, 'b1_winter': -0.7806061253394437, 'b7_winter': -0.4642348746034857, 'ERD_choice': 1}"
15,"{'B_PSH': 1338411.1645361453, 'N_pv1_sub': 817.0410324969512, 'a0_spring': 37.227774653560004, 'a1_spring': -0.015713278600069464, 'a7_spring': -0.8222152074332901, 'b1_spring': 0.918008161575648, 'b7_spring': 1.3063022791387333, 'a0_summer': 37.35453247561665, 'a1_summer': -0.26669693759932234, 'a7_summer': -0.09409322795719233, 'b1_summer': 0.5960271007110309, 'b7_summer': 0.05555017754596972, 'a0_fall': 37.52516604047608, 'a1_fall': -0.2957000407277558, 'a7_fall': -0.03424460304706072, 'b1_fall': -0.21086073718941117, 'b7_fall': -0.4635150599117392, 'a0_winter': 37.26216952744728, 'a1_winter': -0.2694052044076395, 'a7_winter': -1.6020240261029182, 'b1_winter': -0.655899288643744, 'b7_winter': 0.7742427592032279, 'ERD_choice': 1}"
16,"{'B_PSH': 1338411.1645361453, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.202304109266755, 'a1_spring': -0.3350502784424584, 'a7_spring': -0.8222152074332901, 'b1_spring': 0.9203742953445118, 'b7_spring': -0.36726208419622275, 'a0_summer': 37.355854766785185, 'a1_summer': -1.2860271128951528, 'a7_summer': -0.09850447525764428, 'b1_summer': 0.256614108959341, 'b7_summer': -0.5894875410378856, 'a0_fall': 37.52646268318328, 'a1_fall': -0.2957000407277558, 'a7_fall': 0.3932612668883231, 'b1_fall': 0.9664380938031365, 'b7_fall': -0.4635150599117392, 'a0_winter': 37.26173654499215, 'a1_winter': -0.2694052044076395, 'a7_winter': -1.6020240261029182, 'b1_winter': 0.394068832585333, 'b7_winter': 0.7742427592032279, 'ERD_choice': 1}"
17,"{'B_PSH': 1364531.9005057747, 'N_pv1_sub': 863.4526981574356, 'a0_spring': 37.48324477180881, 'a1_spring': -0.17737619068693938, 'a7_spring': -0.9881289109338673, 'b1_spring': 1.1959051986458316, 'b7_spring': -0.39576883776422356, 'a0_summer': 37.228258744214195, 'a1_summer': -0.017898987370215946, 'a7_summer': -1.561845215295116, 'b1_summer': -0.7112841437805593, 'b7_summer': 0.7902773154197684, 'a0_fall': 37.44427729705593, 'a1_fall': -0.49440086306346476, 'a7_fall': -0.9420887062078973, 'b1_fall': 0.22197405512665142, 'b7_fall': 0.12348530858796969, 'a0_winter': 37.27190794150616, 'a1_winter': -0.3261833911485438, 'a7_winter': -1.5992312346001234, 'b1_winter': -0.7806061253394437, 'b7_winter': 0.9896061246180888, 'ERD_choice': 1}"
18,"{'B_PSH': 1364431.4423338925, 'N_pv1_sub': 882.4145320545459, 'a0_spring': 37.47897717277772, 'a1_spring': -0.00610971421582765, 'a7_spring': -0.9881289109338673, 'b1_spring': 1.1959051986458316, 'b7_spring': 0.4290135282556737, 'a0_summer': 37.228217474034984, 'a1_summer': -0.10683210372204538, 'a7_summer': -1.561845215295116, 'b1_summer': -0.8285088661891465, 'b7_summer': 0.7902773154197684, 'a0_fall': 37.44409620497437, 'a1_fall': -0.49440086306346476, 'a7_fall': -0.9403270832042195, 'b1_fall': 0.18732687290530708, 'b7_fall': 0.6259293300366386, 'a0_winter': 37.269743184512016, 'a1_winter': -0.3261833911485438, 'a7_winter': 0.0027687515850289973, 'b1_winter': -0.7806061253394437, 'b7_winter': -0.4642348746034857, 'ERD_choice': 1}"
19,"{'B_PSH': 1364431.4423338925, 'N_pv1_sub': 863.4526981574356, 'a0_spring': 37.47897717277772, 'a1_spring': -0.1763583541708639, 'a7_spring': -0.9881289109338673, 'b1_spring': 1.1959051986458316, 'b7_spring': 0.4290135282556737, 'a0_summer': 37.228217474034984, 'a1_summer': -0.017898987370215946, 'a7_summer': -1.561845215295116, 'b1_summer': -0.8285088661891465, 'b7_summer': 0.7902773154197684, 'a0_fall': 37.44409620497437, 'a1_fall': -0.49440086306346476, 'a7_fall': -0.9403270832042195, 'b1_fall': 0.18732687290530708, 'b7_fall': 0.6259293300366386, 'a0_winter': 37.269743184512016, 'a1_winter': -0.3261833911485438, 'a7_winter': 0.0027687515850289973, 'b1_winter': -0.7806061253394437, 'b7_winter': -0.4642348746034857, 'ERD_choice': 1}"
20,"{'B_PSH': 1371026.8286889093, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.37737835969847, 'a1_spring': -0.82483867327064, 'a7_spring': 0.4024231878789372, 'b1_spring': 0.9203742953445118, 'b7_spring': -0.3502773169487454, 'a0_summer': 37.33772339809372, 'a1_summer': -1.2860271128951528, 'a7_summer': -0.09850447525764428, 'b1_summer': 0.6000622990011004, 'b7_summer': -0.5894875410378856, 'a0_fall': 37.5279063761434, 'a1_fall': 0.3231453761582228, 'a7_fall': 0.07589325948878003, 'b1_fall': 0.9900295050074983, 'b7_fall': -0.4635150599117392, 'a0_winter': 37.26173654499215, 'a1_winter': 0.8908920130997213, 'a7_winter': -1.6062545564621455, 'b1_winter': 0.3979063076534675, 'b7_winter': 0.7928741842933026, 'ERD_choice': 1}"
21,"{'B_PSH': 1364431.4423338925, 'N_pv1_sub': 863.4526981574356, 'a0_spring': 37.48063667369953, 'a1_spring': -0.06621374822839407, 'a7_spring': -0.9881289109338673, 'b1_spring': 1.1959051986458316, 'b7_spring': 0.4290135282556737, 'a0_summer': 37.22869572909181, 'a1_summer': -0.017898987370215946, 'a7_summer': -1.560321424795633, 'b1_summer': -0.8285001012991374, 'b7_summer': 0.7704352755774987, 'a0_fall': 37.44409620497437, 'a1_fall': -0.49440086306346476, 'a7_fall': -0.9403270832042195, 'b1_fall': 0.18732687290530708, 'b7_fall': 0.9459946840270492, 'a0_winter': 37.26974376027863, 'a1_winter': -0.3261833911485438, 'a7_winter': 0.022798867041276476, 'b1_winter': -0.7806061253394437, 'b7_winter': -0.38195264529893713, 'ERD_choice': 1}"
22,"{'B_PSH': 1370401.5650238942, 'N_pv1_sub': 705.3781118863947, 'a0_spring': 37.171188404517814, 'a1_spring': -0.8327227123681754, 'a7_spring': -0.14045116580664, 'b1_spring': 1.177478506578856, 'b7_spring': -0.6929276984136263, 'a0_summer': 37.37445300273418, 'a1_summer': -0.2904666754903684, 'a7_summer': -0.1951371491861614, 'b1_summer': 0.6185585452304245, 'b7_summer': 0.09710291757451678, 'a0_fall': 37.450385073067075, 'a1_fall': 0.3612246836929537, 'a7_fall': -0.12374398813519014, 'b1_fall': -0.18595672818136202, 'b7_fall': 0.9223236829468544, 'a0_winter': 37.411583097583176, 'a1_winter': 1.1604030123363593, 'a7_winter': 0.49091040770023336, 'b1_winter': 0.20667073730890534, 'b7_winter': -0.08968386350839566, 'ERD_choice': 1}"
23,"{'B_PSH': 1335349.2182680967, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.20620388612298, 'a1_spring': 0.6235180624457293, 'a7_spring': -0.808863738849969, 'b1_spring': 0.8948106499119939, 'b7_spring': -0.36726208419622275, 'a0_summer': 37.56598243988206, 'a1_summer': -1.241587938762852, 'a7_summer': -0.08919735901746742, 'b1_summer': -0.03241606656944168, 'b7_summer': -0.5894875410378856, 'a0_fall': 37.52630132968726, 'a1_fall': -0.3122387771603539, 'a7_fall': 0.3932612668883231, 'b1_fall': 0.9664380938031365, 'b7_fall': -0.470478206127907, 'a0_winter': 37.22081016607605, 'a1_winter': 0.8704232004973262, 'a7_winter': -1.6020240261029182, 'b1_winter': -0.8047165734083485, 'b7_winter': 0.7742427592032279, 'ERD_choice': 1}"
24,"{'B_PSH': 1347830.2975232075, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.55073267218302, 'a1_spring': -0.589591272086216, 'a7_spring': -0.8820148779369836, 'b1_spring': 1.1855884457621246, 'b7_spring': -0.9035018108472204, 'a0_summer': 37.34060667855585, 'a1_summer': -1.2489742495992073, 'a7_summer': -0.0856962841786931, 'b1_summer': -0.5337454588756125, 'b7_summer': -0.5892700938020816, 'a0_fall': 37.52550218577615, 'a1_fall': -0.2470739847577343, 'a7_fall': 0.07027482624298548, 'b1_fall': -0.6452357438369924, 'b7_fall': -0.4502285315367224, 'a0_winter': 37.26087573686789, 'a1_winter': 0.7998607481209818, 'a7_winter': -1.4176484028001421, 'b1_winter': 0.3979063076534675, 'b7_winter': 0.7080428545508077, 'ERD_choice': 1}"
25,"{'B_PSH': 1348304.6209404622, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.54988965937138, 'a1_spring': -0.3350502784424584, 'a7_spring': -0.8820148779369836, 'b1_spring': 0.9024766883860175, 'b7_spring': -0.8963742794563907, 'a0_summer': 37.45704265782911, 'a1_summer': -0.10936137207272079, 'a7_summer': -0.0856962841786931, 'b1_summer': 0.27228060969825296, 'b7_summer': -0.5937091507867809, 'a0_fall': 37.52634323522752, 'a1_fall': -0.3631971479081272, 'a7_fall': 0.07670567251641518, 'b1_fall': 0.9972307732505227, 'b7_fall': -0.4502285315367224, 'a0_winter': 37.26373169817823, 'a1_winter': 0.8581610384690204, 'a7_winter': -1.5534716709972303, 'b1_winter': 0.4006538893315064, 'b7_winter': 0.5483619205066146, 'ERD_choice': 1}"
26,"{'B_PSH': 1328108.4611904696, 'N_pv1_sub': 747.9667777131561, 'a0_spring': 37.55071171915005, 'a1_spring': -0.30912222374405884, 'a7_spring': -0.8900040225222026, 'b1_spring': 0.6963726479163653, 'b7_spring': -0.47091726292934616, 'a0_summer': 37.455564030232814, 'a1_summer': 0.052891860781685986, 'a7_summer': -0.10614731310842133, 'b1_summer': -0.553425011759468, 'b7_summer': -0.3004570468687718, 'a0_fall': 37.447400851873255, 'a1_fall': -0.331554999381281, 'a7_fall': -0.03395101790532751, 'b1_fall': 0.8344040397523411, 'b7_fall': 1.0370481449433702, 'a0_winter': 37.255724104103635, 'a1_winter': 1.4281999846779438, 'a7_winter': -1.1729628742759288, 'b1_winter': -0.6150766967813881, 'b7_winter': 0.8488678730966726, 'ERD_choice': 1}"
27,"{'B_PSH': 1364431.4423338925, 'N_pv1_sub': 869.9989670912571, 'a0_spring': 37.47897717277772, 'a1_spring': -0.8017124986532989, 'a7_spring': -0.8715037030949075, 'b1_spring': -0.9375889298731952, 'b7_spring': 0.4422057543929046, 'a0_summer': 37.33750353196229, 'a1_summer': -0.03307230970812003, 'a7_summer': -0.7853904482915399, 'b1_summer': 0.24041899782918164, 'b7_summer': -0.7233348254610674, 'a0_fall': 37.43607324190601, 'a1_fall': -0.9356208760395379, 'a7_fall': -0.1183457848102619, 'b1_fall': -0.6850912873842567, 'b7_fall': 0.6259293300366386, 'a0_winter': 37.269743184512016, 'a1_winter': -0.012601101530924197, 'a7_winter': 1.3298617211757837, 'b1_winter': -0.8478686126786859, 'b7_winter': -0.5928908895544214, 'ERD_choice': 1}"
28,"{'B_PSH': 1364432.4620689978, 'N_pv1_sub': 740.6968330867708, 'a0_spring': 37.48854054493547, 'a1_spring': -0.17737619068693938, 'a7_spring': -0.9881289109338673, 'b1_spring': 1.1959051986458316, 'b7_spring': -0.39300880498409196, 'a0_summer': 37.228258744214195, 'a1_summer': -0.017898987370215946, 'a7_summer': -1.561845215295116, 'b1_summer': -0.8257421025538507, 'b7_summer': 0.7902773154197684, 'a0_fall': 37.44427729705593, 'a1_fall': -0.49440086306346476, 'a7_fall': -0.9420887062078973, 'b1_fall': -0.2662558583097408, 'b7_fall': 0.12348530858796969, 'a0_winter': 37.27192024160601, 'a1_winter': -0.3261833911485438, 'a7_winter': 0.07503655073587934, 'b1_winter': -0.801957214653429, 'b7_winter': 1.0816055334657728, 'ERD_choice': 1}"
29,"{'B_PSH': 1347847.8399632787, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.524359884546485, 'a1_spring': -0.3350502784424584, 'a7_spring': 0.4024231878789372, 'b1_spring': 0.9203742953445118, 'b7_spring': -0.36726208419622275, 'a0_summer': 37.33772339809372, 'a1_summer': -1.2860271128951528, 'a7_summer': -0.09850447525764428, 'b1_summer': -0.5389666012811761, 'b7_summer': -0.5894875410378856, 'a0_fall': 37.5279063761434, 'a1_fall': -0.30304425227742504, 'a7_fall': 0.07589325948878003, 'b1_fall': 0.9900295050074983, 'b7_fall': -0.4635150599117392, 'a0_winter': 37.26173654499215, 'a1_winter': 0.8908920130997213, 'a7_winter': -1.6062545564621455, 'b1_winter': 0.3979063076534675, 'b7_winter': 0.7928741842933026, 'ERD_choice': 1}"
30,"{'B_PSH': 1325378.757231303, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.78658620897653, 'a1_spring': -0.3314123566637259, 'a7_spring': 0.3993705656053972, 'b1_spring': 1.1295134192251284, 'b7_spring': -0.36726208419622275, 'a0_summer': 37.466034388119645, 'a1_summer': 0.32433079745056453, 'a7_summer': -0.09850447525764428, 'b1_summer': -0.5554525990584176, 'b7_summer': -0.5993308619359079, 'a0_fall': 37.44733472758092, 'a1_fall': -0.30363660832805406, 'a7_fall': 0.06863703249990816, 'b1_fall': 0.8444484869820676, 'b7_fall': 1.0616130085037134, 'a0_winter': 37.479675482325064, 'a1_winter': 0.8387356013162373, 'a7_winter': -1.2858694308315508, 'b1_winter': 0.9443169855009799, 'b7_winter': 0.8394966267704318, 'ERD_choice': 1}"
31,"{'B_PSH': 1347830.2975232075, 'N_pv1_sub': 800.490183390064, 'a0_spring': 37.5493154210267, 'a1_spring': -0.3350502784424584, 'a7_spring': -0.8820148779369836, 'b1_spring': 1.1855884457621246, 'b7_spring': -0.9032701007562207, 'a0_summer': 37.34060667855585, 'a1_summer': -1.2860271128951528, 'a7_summer': -0.0856962841786931, 'b1_summer': -0.5387053592912427, 'b7_summer': -0.5892700938020816, 'a0_fall': 37.52550218577615, 'a1_fall': -0.2470739847577343, 'a7_fall': 0.07746509685169276, 'b1_fall': 0.9972307732505227, 'b7_fall': -0.4502285315367224, 'a0_winter': 37.26087573686789, 'a1_winter': 0.8908920130997213, 'a7_winter': -1.3878553638537579, 'b1_winter': 0.3979063076534675, 'b7_winter': 0.7724408659530698, 'ERD_choice': 1}"
32,"{'B_PSH': 1214998.413099252, 'N_pv1_sub': 710.9080036043362, 'a0_spring': 37.171188404517814, 'a1_spring': -0.011930641001851094, 'a7_spring': -0.14045116580664, 'b1_spring': 1.2247158308077208, 'b7_spring': 1.2960296339607542, 'a0_summer': 37.54089330292358, 'a1_summer': -0.28291527811941514, 'a7_summer': -0.1951371491861614, 'b1_summer': 0.6185585452304245, 'b7_summer': 0.09710291757451678, 'a0_fall': 37.450385073067075, 'a1_fall': 0.3612246836929537, 'a7_fall': -0.13863779848958535, 'b1_fall': -0.18595672818136202, 'b7_fall': 0.3001165220403029, 'a0_winter': 37.40770983663943, 'a1_winter': 1.1604030123363593, 'a7_winter': 0.49091040770023336, 'b1_winter': 0.20667073730890534, 'b7_winter': -0.09987321849127839, 'ERD_choice': 1}"
33,"{'B_PSH': 1227777.5500839397, 'N_pv1_sub': 742.0855393836971, 'a0_spring': 37.21427859241323, 'a1_spring': 0.07951976207636799, 'a7_spring': -1.1117723472923526, 'b1_spring': -0.32785744971575775, 'b7_spring': 1.249611027383323, 'a0_summer': 37.36053240358203, 'a1_summer': 0.11284473652246643, 'a7_summer': 0.22507101863414591, 'b1_summer': -0.017711949679875938, 'b7_summer': -0.21133188679984444, 'a0_fall': 37.537061313690444, 'a1_fall': -0.1402388421253059, 'a7_fall': 0.3328312172147868, 'b1_fall': -0.17562433190941146, 'b7_fall': 0.3173164201067163, 'a0_winter': 37.48654902415741, 'a1_winter': 0.01954336593568455, 'a7_winter': -0.5236565424475649, 'b1_winter': -0.8144615896568863, 'b7_winter': 0.6054169294620427, 'ERD_choice': 1}"
