,0
0,-1089624083.1418042
1,-1077652584.4934366
2,-1073511474.415686
3,-1072897326.0757003
4,-1072152075.0053641
5,-1069840601.4673693
6,-1068390343.0660033
7,-1068351544.3198816
8,-1068047821.0795588
9,-1067923018.8363539
10,-1066509949.7551806
11,-1066438068.9567872
12,-1065791128.1408601
13,-1065145889.9786364
14,-1064994552.9127762
15,-1064310832.0214791
16,-1063455560.167706
17,-1062733481.2408545
18,-1061991751.1732318
19,-1061849235.7634522
20,-1061512736.1213226
21,-1061273548.6197497
22,-1060987579.080846
23,-1060964230.7601656
24,-1060943997.9891557
25,-1060769795.4789407
26,-1060354173.3735399
27,-1060212826.0480304
28,-1060194000.2205738
29,-1060010656.9438874
30,-1059844933.7920843
31,-1059816717.4817511
32,-1059733336.8812562
33,-1059715584.1283443
34,-1059530930.3926764
35,-1058700390.6338918
36,-1058690293.5635514
37,-1058466470.3375494
38,-1058046220.2354262
39,-1058033276.0056454
40,-1058008046.633343
41,-1057979403.3543301
42,-1057964030.2751516
43,-1057757778.1966689
44,-1057726181.9559542
45,-1057673060.6168456
46,-1057564435.1976621
47,-1057483897.4336557
48,-1057381519.5542513
49,-1057209262.7349381
50,-1057016478.2652512
51,-1056991958.0622592
52,-1056776977.8167039
53,-1056762068.4122471
54,-1056634457.6361586
55,-1056570494.5499855
56,-1056455575.3520294
57,-1056346383.1016475
58,-1056036681.8305084
59,-1055958031.5118101
60,-1055911560.8041054
61,-1055525757.0433441
62,-1055348066.773289
63,-1055246671.2482177
64,-1055205141.4245517
65,-1055112269.6886766
66,-1054960266.9313955
67,-1054891587.3217933
68,-1054861981.3277246
69,-1054850101.3908477
70,-1054610990.3974967
71,-1054352613.6711375
72,-1054349729.6470054
73,-1054137126.1899148
74,-1053671900.8121259
75,-1053647648.2698711
76,-1053229177.497275
77,-1053201864.3757046
78,-1053058069.6829474
79,-1052816650.4532353
80,-1052706279.5920445
81,-1052454170.7616521
82,-1052417603.2700338
83,-1052370906.2266135
84,-1052368404.807091
85,-1052124567.6591295
86,-1051851892.0789555
87,-1051724490.151603
88,-1051663494.316462
89,-1051638173.3201528
90,-1051551324.6791023
91,-1051478996.5987481
92,-1051376952.1726824
93,-1051285398.5198951
94,-1051234908.2089303
95,-1051138357.1517214
96,-1051016111.0958161
97,-1050836314.0652504
98,-1050743431.4117198
99,-1050614711.625525
