,0
0,"{'B_PSH': 1214998.413099252, 'N_pv1_sub': 710.9080036043362, 'a0_spring': 37.171188404517814, 'a1_spring': -0.011930641001851094, 'a7_spring': -0.14045116580664, 'b1_spring': 1.2247158308077208, 'b7_spring': 1.2960296339607542, 'a0_summer': 37.54089330292358, 'a1_summer': -0.28291527811941514, 'a7_summer': -0.1951371491861614, 'b1_summer': 0.6185585452304245, 'b7_summer': 0.09710291757451678, 'a0_fall': 37.450385073067075, 'a1_fall': 0.3612246836929537, 'a7_fall': -0.13863779848958535, 'b1_fall': -0.18595672818136202, 'b7_fall': 0.3001165220403029, 'a0_winter': 37.40770983663943, 'a1_winter': 1.1604030123363593, 'a7_winter': 0.49091040770023336, 'b1_winter': 0.20667073730890534, 'b7_winter': -0.09987321849127839, 'ERD_choice': 1}"
1,"{'B_PSH': 683721.1934912212, 'N_pv1_sub': 817.5853886915567, 'a0_spring': 37.51750434053842, 'a1_spring': 0.09179674919311476, 'a7_spring': -0.8739598380013021, 'b1_spring': -0.9278406359196226, 'b7_spring': -0.9032945592461747, 'a0_summer': 37.33770680749552, 'a1_summer': -1.2900117387905041, 'a7_summer': -0.19775559014260158, 'b1_summer': -0.5341332538782777, 'b7_summer': 0.48872419304631065, 'a0_fall': 37.4356749838094, 'a1_fall': 1.1295398377382153, 'a7_fall': 0.5169631324114938, 'b1_fall': 0.9895912752317284, 'b7_fall': -0.3421196291872891, 'a0_winter': 37.19468895449165, 'a1_winter': 1.6792354314103493, 'a7_winter': 1.3452112218139471, 'b1_winter': 0.39828068070478007, 'b7_winter': -0.07138028550792863, 'ERD_choice': 1}"
2,"{'B_PSH': 683721.1934912212, 'N_pv1_sub': 817.5853886915567, 'a0_spring': 37.51750434053842, 'a1_spring': 0.09179674919311476, 'a7_spring': -0.8739598380013021, 'b1_spring': -0.9278406359196226, 'b7_spring': -0.9032945592461747, 'a0_summer': 37.33770680749552, 'a1_summer': -1.2900117387905041, 'a7_summer': -0.19775559014260158, 'b1_summer': -0.5341332538782777, 'b7_summer': 0.3581669676035424, 'a0_fall': 37.4356749838094, 'a1_fall': 1.1295398377382153, 'a7_fall': 0.5169631324114938, 'b1_fall': 0.9895912752317284, 'b7_fall': -0.19395117692346195, 'a0_winter': 37.19468895449165, 'a1_winter': 1.6792354314103493, 'a7_winter': 1.3452112218139471, 'b1_winter': 0.39828068070478007, 'b7_winter': -0.07138028550792863, 'ERD_choice': 1}"
3,"{'B_PSH': 666979.593981676, 'N_pv1_sub': 809.7948180060444, 'a0_spring': 37.51750434053842, 'a1_spring': 0.09179674919311476, 'a7_spring': -0.8739598380013021, 'b1_spring': -0.9278406359196226, 'b7_spring': 0.09742473729747336, 'a0_summer': 37.33770680749552, 'a1_summer': 0.5472357423095593, 'a7_summer': -0.1984423855354538, 'b1_summer': -0.5346691560116499, 'b7_summer': 0.48872419304631065, 'a0_fall': 37.43556979358537, 'a1_fall': 1.0813493105874046, 'a7_fall': 0.5169631324114938, 'b1_fall': 0.8490906726336408, 'b7_fall': -0.3421196291872891, 'a0_winter': 37.19468895449165, 'a1_winter': 1.6792354314103493, 'a7_winter': 1.336073713876065, 'b1_winter': 0.39828068070478007, 'b7_winter': -0.008035515953240285, 'ERD_choice': 1}"
4,"{'B_PSH': 684918.4548922781, 'N_pv1_sub': 817.5853886915567, 'a0_spring': 37.37266594722302, 'a1_spring': 0.03636265855197788, 'a7_spring': -0.8824119274690322, 'b1_spring': -0.9278406359196226, 'b7_spring': 0.14080693987030019, 'a0_summer': 37.331078776257186, 'a1_summer': -1.2900117387905041, 'a7_summer': -0.19775559014260158, 'b1_summer': -0.5341332538782777, 'b7_summer': 0.48179937407015877, 'a0_fall': 37.4356749838094, 'a1_fall': 1.0312199511723992, 'a7_fall': 0.517323272921229, 'b1_fall': 0.9895912752317284, 'b7_fall': -0.3421196291872891, 'a0_winter': 37.19468895449165, 'a1_winter': -0.7219579425841689, 'a7_winter': 1.327078559206233, 'b1_winter': 0.41506833438663954, 'b7_winter': 0.6124950697853243, 'ERD_choice': 1}"
5,"{'B_PSH': 796154.9352474256, 'N_pv1_sub': 578.6455217027268, 'a0_spring': 37.1735209335413, 'a1_spring': -0.9300241779643075, 'a7_spring': -0.976155557703735, 'b1_spring': -0.6799299226423682, 'b7_spring': -0.7287248120537263, 'a0_summer': 37.48386585966117, 'a1_summer': -0.26915833429481945, 'a7_summer': -0.8184248132972496, 'b1_summer': 0.6020452913305304, 'b7_summer': -0.7630504102091256, 'a0_fall': 37.417695523376295, 'a1_fall': 1.6425945259571029, 'a7_fall': -0.13666318607045524, 'b1_fall': 0.6211192512421997, 'b7_fall': -0.8774855495811177, 'a0_winter': 37.26738998908021, 'a1_winter': -0.012054298679491038, 'a7_winter': -1.0924973704384346, 'b1_winter': 1.4008000308992128, 'b7_winter': -1.0397622383432759, 'ERD_choice': 1}"
6,"{'B_PSH': 916589.912864262, 'N_pv1_sub': 53.68324667236567, 'a0_spring': 37.26946988714665, 'a1_spring': -1.3164625082622523, 'a7_spring': 1.4635473304130853, 'b1_spring': 0.39506331352353213, 'b7_spring': -0.6843841491809588, 'a0_summer': 37.404924237575095, 'a1_summer': 1.0136040591235678, 'a7_summer': -0.5628140462630548, 'b1_summer': 1.0404517804323505, 'b7_summer': 0.797408484458569, 'a0_fall': 37.81227269493639, 'a1_fall': 0.2529904846369329, 'a7_fall': -0.11768678477700811, 'b1_fall': -0.2954084434512498, 'b7_fall': 1.0224458907673828, 'a0_winter': 37.52966413903563, 'a1_winter': 0.09604623673761337, 'a7_winter': 0.713630375571048, 'b1_winter': -0.7925685016450635, 'b7_winter': 0.6788132514799929, 'ERD_choice': 0}"
7,"{'B_PSH': 1036185.7803397112, 'N_pv1_sub': 102.52529997017393, 'a0_spring': 37.224933971744846, 'a1_spring': -0.820783407207289, 'a7_spring': -0.944668964694406, 'b1_spring': 1.2357327338286188, 'b7_spring': 1.2691162094173345, 'a0_summer': 37.660297386390646, 'a1_summer': -1.0701512677790668, 'a7_summer': -0.11132337585802088, 'b1_summer': 0.6848740019446768, 'b7_summer': 0.7772280741147409, 'a0_fall': 37.43841850584648, 'a1_fall': -0.3428978921697129, 'a7_fall': -1.0023875643992024, 'b1_fall': -0.3235593320214265, 'b7_fall': -0.8890155364423541, 'a0_winter': 37.46777622564229, 'a1_winter': 0.8444763045104557, 'a7_winter': -0.1807996287367529, 'b1_winter': -0.5384645841450257, 'b7_winter': -0.515840137625861, 'ERD_choice': 0}"
8,"{'B_PSH': 916589.912864262, 'N_pv1_sub': 61.616232695109375, 'a0_spring': 37.26946988714665, 'a1_spring': -1.316454631748023, 'a7_spring': 0.4656585273965042, 'b1_spring': 0.7368706242030861, 'b7_spring': -0.6843841491809588, 'a0_summer': 37.404924237575095, 'a1_summer': 0.8019163340755746, 'a7_summer': -0.5628140462630548, 'b1_summer': 1.0781834169248024, 'b7_summer': 0.8150706750120034, 'a0_fall': 37.78932212878353, 'a1_fall': 0.2529904846369329, 'a7_fall': -0.11773926929776671, 'b1_fall': -0.24155333131170478, 'b7_fall': 1.0224458907673828, 'a0_winter': 37.52966413903563, 'a1_winter': 0.09718354867498995, 'a7_winter': 0.713630375571048, 'b1_winter': -0.7681702796536016, 'b7_winter': 0.6092496525366671, 'ERD_choice': 0}"
9,"{'B_PSH': 798556.5541500776, 'N_pv1_sub': 545.8376429954837, 'a0_spring': 37.214769477494066, 'a1_spring': 0.13370885022572804, 'a7_spring': -0.13287546251997118, 'b1_spring': 0.8805861918311602, 'b7_spring': 0.0912096454345313, 'a0_summer': 37.45756102213555, 'a1_summer': 0.178358672837253, 'a7_summer': -0.8015778870199649, 'b1_summer': 0.48762956877928365, 'b7_summer': -0.7519115590072855, 'a0_fall': 37.822215781180624, 'a1_fall': -0.5437112365853631, 'a7_fall': -0.07956336800904679, 'b1_fall': -0.7097928554517797, 'b7_fall': -0.8724807667528861, 'a0_winter': 37.24511057659804, 'a1_winter': -0.024391435266360062, 'a7_winter': 0.3935060798134003, 'b1_winter': -0.7642780274389247, 'b7_winter': 0.16748681869521095, 'ERD_choice': 1}"
