,0
13,"{'B_PSH': 1469643.4423582926, 'N_pv1_sub': 870.7953354507875, 'a0_spring': 37.49221405603939, 'a1_spring': 0.021385846002585696, 'a7_spring': -0.8694966891726196, 'b1_spring': -0.9920263748143394, 'b7_spring': -1.0273236100847771, 'a0_summer': 37.34111537092903, 'a1_summer': -1.3630062449214502, 'a7_summer': -0.7907466656987441, 'b1_summer': -1.0770569570918875, 'b7_summer': 0.45947979769510605, 'a0_fall': 37.39309707813452, 'a1_fall': -0.2027411198535225, 'a7_fall': -0.8619291657619753, 'b1_fall': -0.17244021297396805, 'b7_fall': 0.6166955882369757, 'a0_winter': 37.20383765814067, 'a1_winter': 0.9211473205809625, 'a7_winter': -0.5338593082993347, 'b1_winter': 0.1204595475264102, 'b7_winter': -0.5355168266987983, 'ERD_choice': 1}"
14,"{'B_PSH': 1494070.0426532747, 'N_pv1_sub': 863.4778045874019, 'a0_spring': 37.5508197738429, 'a1_spring': -0.14717951856368494, 'a7_spring': -0.8596855814247046, 'b1_spring': -0.4609486585477699, 'b7_spring': -0.4212430014899655, 'a0_summer': 37.229499255961684, 'a1_summer': -1.2952277483427472, 'a7_summer': -0.9406892227866566, 'b1_summer': -0.5016140434427943, 'b7_summer': 0.40618809646403076, 'a0_fall': 37.40167834037445, 'a1_fall': 1.3471788764215336, 'a7_fall': -0.9033342562001729, 'b1_fall': -0.18030839422147465, 'b7_fall': -0.7634185373636784, 'a0_winter': 37.20311660203854, 'a1_winter': 1.0135712036124507, 'a7_winter': -0.5937144620573451, 'b1_winter': -0.8506544613565331, 'b7_winter': -0.6412923718945114, 'ERD_choice': 1}"
15,"{'B_PSH': 1495079.0008106742, 'N_pv1_sub': 863.4701037701171, 'a0_spring': 37.44237504428463, 'a1_spring': 0.18423085102404665, 'a7_spring': -0.8780852260903987, 'b1_spring': -0.6933941704276296, 'b7_spring': -1.116737448533688, 'a0_summer': 37.334428684213705, 'a1_summer': -1.1990615750067235, 'a7_summer': 0.0569246821053323, 'b1_summer': -0.8329280963813603, 'b7_summer': 0.40250786000087124, 'a0_fall': 37.40802466456112, 'a1_fall': -0.2618871630856936, 'a7_fall': -0.8890380381065955, 'b1_fall': -0.21762650167330366, 'b7_fall': 0.6660906260264978, 'a0_winter': 37.27056227993524, 'a1_winter': 0.26769898130673875, 'a7_winter': 1.1410588011632803, 'b1_winter': -1.0491053365747391, 'b7_winter': 1.412886660328567, 'ERD_choice': 1}"
16,"{'B_PSH': 1492315.3785511034, 'N_pv1_sub': 862.7723561367346, 'a0_spring': 37.535533048200016, 'a1_spring': -0.11113966947668316, 'a7_spring': -1.0161733015593382, 'b1_spring': -0.7896761852913171, 'b7_spring': -0.7960892913818576, 'a0_summer': 37.22952041643289, 'a1_summer': -1.4356642301084195, 'a7_summer': -0.925650843867666, 'b1_summer': -0.5030321675625431, 'b7_summer': 0.5652547355868631, 'a0_fall': 37.43609924755124, 'a1_fall': 1.4387309540307742, 'a7_fall': 0.22772810073734379, 'b1_fall': -0.06211918981314064, 'b7_fall': 0.8668085020768272, 'a0_winter': 37.195223227851635, 'a1_winter': -0.3076512048599484, 'a7_winter': -0.5113660368477738, 'b1_winter': -0.8193891020203629, 'b7_winter': 1.4325282361925649, 'ERD_choice': 1}"
17,"{'B_PSH': 1459849.3736750702, 'N_pv1_sub': 863.4140352040239, 'a0_spring': 37.55626470574827, 'a1_spring': -0.04806664494868554, 'a7_spring': -1.0042608738220586, 'b1_spring': -0.6757452068924706, 'b7_spring': -0.41922374872976376, 'a0_summer': 37.229499340265725, 'a1_summer': -1.358785000434902, 'a7_summer': 0.042072265514630836, 'b1_summer': -0.9449103172129897, 'b7_summer': 0.5499196301553966, 'a0_fall': 37.4047939735222, 'a1_fall': 1.6182079238925482, 'a7_fall': -0.8806866093681313, 'b1_fall': -0.19442176041436415, 'b7_fall': -0.9155387858784039, 'a0_winter': 37.26270708969779, 'a1_winter': 0.9606551503474159, 'a7_winter': -0.35175722831129136, 'b1_winter': -0.850656888603068, 'b7_winter': 1.481598107943728, 'ERD_choice': 1}"
18,"{'B_PSH': 1453291.0798309105, 'N_pv1_sub': 862.5983004716485, 'a0_spring': 37.440903018378705, 'a1_spring': 0.0856079687288373, 'a7_spring': -0.8589765285056257, 'b1_spring': -0.5827341360593611, 'b7_spring': -0.47470453087727743, 'a0_summer': 37.2577011925424, 'a1_summer': -1.2486833538020075, 'a7_summer': -0.3855719066872682, 'b1_summer': -0.8216550388472404, 'b7_summer': 0.7739293181055781, 'a0_fall': 37.44330027323826, 'a1_fall': -0.5206631671880333, 'a7_fall': 0.1995953762137804, 'b1_fall': -0.17918622212487903, 'b7_fall': 0.9005435780408577, 'a0_winter': 37.201890034307894, 'a1_winter': 0.2764261540979931, 'a7_winter': -0.15215703316422757, 'b1_winter': -0.8805641427309636, 'b7_winter': -0.1917761873242264, 'ERD_choice': 1}"
19,"{'B_PSH': 1437271.7247455262, 'N_pv1_sub': 862.3457614588591, 'a0_spring': 37.44271684655285, 'a1_spring': 0.0018727937938543687, 'a7_spring': -0.859112207045873, 'b1_spring': -0.6753007571448328, 'b7_spring': -0.33663056575036127, 'a0_summer': 37.24893598310049, 'a1_summer': -1.4544889111578017, 'a7_summer': -0.6452027193116742, 'b1_summer': -0.819182967012252, 'b7_summer': 0.4838877662898415, 'a0_fall': 37.43586380713241, 'a1_fall': 1.44517050996706, 'a7_fall': 0.15013508470542442, 'b1_fall': -0.18346243904894938, 'b7_fall': 0.6831836940571564, 'a0_winter': 37.20213042764698, 'a1_winter': -0.33940816578430844, 'a7_winter': -0.5124048247096784, 'b1_winter': -0.8145340498946694, 'b7_winter': 1.5441779516858085, 'ERD_choice': 1}"
20,"{'B_PSH': 1453291.0798309105, 'N_pv1_sub': 863.8071201896353, 'a0_spring': 37.44237504428463, 'a1_spring': -0.3111976986207004, 'a7_spring': -0.853263249048382, 'b1_spring': -0.5471153084184955, 'b7_spring': -0.40198503023220333, 'a0_summer': 37.22866529637226, 'a1_summer': -1.4983795286025867, 'a7_summer': -0.8806256961755563, 'b1_summer': -0.5018077340253705, 'b7_summer': 0.40586611496674807, 'a0_fall': 37.396610911181156, 'a1_fall': 0.1941737849360573, 'a7_fall': -0.9133808989253877, 'b1_fall': -0.17184343811554093, 'b7_fall': 0.8642208052945106, 'a0_winter': 37.245487969538836, 'a1_winter': 0.31134040029743826, 'a7_winter': -0.572568470336266, 'b1_winter': -0.8831503769736571, 'b7_winter': -0.5511905565284105, 'ERD_choice': 1}"
21,"{'B_PSH': 1453291.0798309105, 'N_pv1_sub': 862.5983004716485, 'a0_spring': 37.440903018378705, 'a1_spring': -0.0015028267881863205, 'a7_spring': -0.8488135302401482, 'b1_spring': -0.5840144893599266, 'b7_spring': -0.47470453087727743, 'a0_summer': 37.454474760878604, 'a1_summer': -1.2486833538020075, 'a7_summer': -0.507629829503464, 'b1_summer': -0.8437387876953306, 'b7_summer': 0.5560294048333105, 'a0_fall': 37.35025065366146, 'a1_fall': -0.479584530527468, 'a7_fall': 0.1995953762137804, 'b1_fall': -0.17918622212487903, 'b7_fall': 0.9072262017030059, 'a0_winter': 37.201889564094955, 'a1_winter': 0.26769898130673875, 'a7_winter': -0.14471279337222723, 'b1_winter': -0.8837204878469439, 'b7_winter': -0.20415577328491197, 'ERD_choice': 1}"
22,"{'B_PSH': 1459132.5383886262, 'N_pv1_sub': 877.992035340554, 'a0_spring': 37.18569573526707, 'a1_spring': 0.061992906675108775, 'a7_spring': -0.7464504390142003, 'b1_spring': -0.6853458703878379, 'b7_spring': -0.40507468520898904, 'a0_summer': 37.39350498730258, 'a1_summer': -0.07303335071617356, 'a7_summer': -0.3861668698428793, 'b1_summer': -0.4943964927223614, 'b7_summer': 0.48932242124667985, 'a0_fall': 37.52846465659988, 'a1_fall': 1.0732215642137684, 'a7_fall': -0.8807103191141251, 'b1_fall': -0.30060748980429325, 'b7_fall': 0.6250784069951786, 'a0_winter': 37.202694465952675, 'a1_winter': -0.29607769258996103, 'a7_winter': -0.4515072271578907, 'b1_winter': -0.7970128029466799, 'b7_winter': 1.4642427732924543, 'ERD_choice': 1}"
23,"{'B_PSH': 1492350.359635163, 'N_pv1_sub': 862.771230388297, 'a0_spring': 37.48816129761555, 'a1_spring': 0.02562791521427515, 'a7_spring': -0.8572178455121134, 'b1_spring': -0.7896761852913171, 'b7_spring': -0.4042081714373406, 'a0_summer': 37.24597801648657, 'a1_summer': -1.3117241696757853, 'a7_summer': -0.9248800987437368, 'b1_summer': -0.4943964927223614, 'b7_summer': 0.489285441745913, 'a0_fall': 37.4006619015699, 'a1_fall': 1.4357347923453891, 'a7_fall': 0.4084065103531061, 'b1_fall': -0.688844212482125, 'b7_fall': 0.9311668181533556, 'a0_winter': 37.26754316399671, 'a1_winter': 0.040413818220487854, 'a7_winter': -0.22128230198574828, 'b1_winter': -0.5820040923574485, 'b7_winter': 1.4530213207917972, 'ERD_choice': 1}"
24,"{'B_PSH': 1434211.7414978337, 'N_pv1_sub': 869.548257272638, 'a0_spring': 37.47897181276809, 'a1_spring': 0.0013959387894943026, 'a7_spring': -1.024591902037482, 'b1_spring': -0.5081605429643565, 'b7_spring': -0.8334038522995206, 'a0_summer': 37.33699771676994, 'a1_summer': -1.017556690887195, 'a7_summer': -0.6985802956293103, 'b1_summer': -0.4832423433809676, 'b7_summer': -0.6619761049988913, 'a0_fall': 37.589843671360555, 'a1_fall': 1.173626261768806, 'a7_fall': -0.9403270832042195, 'b1_fall': -0.18089749692438667, 'b7_fall': -0.2331799717866771, 'a0_winter': 37.27208871452587, 'a1_winter': -0.3459178723376378, 'a7_winter': 1.1407446334816072, 'b1_winter': -0.7871975629555743, 'b7_winter': 0.8034341919535557, 'ERD_choice': 1}"
25,"{'B_PSH': 1491772.2509720554, 'N_pv1_sub': 863.6320943579573, 'a0_spring': 37.49205534623078, 'a1_spring': -0.007263993862872971, 'a7_spring': -0.987202825061265, 'b1_spring': -0.6691247627036006, 'b7_spring': -0.41922374872976376, 'a0_summer': 37.229499888389874, 'a1_summer': -1.3065052455779549, 'a7_summer': -0.9260432511656663, 'b1_summer': -0.9425464744516774, 'b7_summer': 0.4582825197556931, 'a0_fall': 37.39902177576124, 'a1_fall': -0.15818157762016577, 'a7_fall': -0.8810763468221052, 'b1_fall': -0.1909479165122167, 'b7_fall': 0.7011367355877723, 'a0_winter': 37.26386216884517, 'a1_winter': 0.9631528373460156, 'a7_winter': -0.522828610270525, 'b1_winter': -0.8508355810312288, 'b7_winter': -0.779371483500108, 'ERD_choice': 1}"
26,"{'B_PSH': 1493519.77641034, 'N_pv1_sub': 863.6425038224401, 'a0_spring': 37.49906943415876, 'a1_spring': -0.2406846943052899, 'a7_spring': -0.8576763653964885, 'b1_spring': -0.6647228831764758, 'b7_spring': -0.4193246047212112, 'a0_summer': 37.22506287819569, 'a1_summer': -1.3268276691433047, 'a7_summer': -0.9657291356430943, 'b1_summer': -0.5282543521452403, 'b7_summer': 0.49027866078274696, 'a0_fall': 37.39959223224811, 'a1_fall': 0.9177285194361879, 'a7_fall': -0.8603395139750415, 'b1_fall': 0.1450026779454536, 'b7_fall': 0.6745151783313708, 'a0_winter': 37.26394301761496, 'a1_winter': 0.9597529030220782, 'a7_winter': -0.5287851653438006, 'b1_winter': -0.801815493584583, 'b7_winter': -0.8121132079165481, 'ERD_choice': 1}"
27,"{'B_PSH': 1469319.4953962183, 'N_pv1_sub': 885.076599683019, 'a0_spring': 37.48647131003174, 'a1_spring': -0.05114232578120485, 'a7_spring': -0.8587660362863099, 'b1_spring': -0.7622145462315235, 'b7_spring': -0.3857680207818285, 'a0_summer': 37.22892935092079, 'a1_summer': -1.0303781426712375, 'a7_summer': -1.5110605774472212, 'b1_summer': -0.4913948747583826, 'b7_summer': 0.5139813530618845, 'a0_fall': 37.5290594391982, 'a1_fall': 1.2466734355501188, 'a7_fall': -0.8824939744476558, 'b1_fall': -0.41468019390405003, 'b7_fall': 0.6751126344128425, 'a0_winter': 37.26764231959817, 'a1_winter': 0.9026886620248951, 'a7_winter': -0.21408691407693695, 'b1_winter': -0.8007874103237643, 'b7_winter': 1.9581615277759283, 'ERD_choice': 1}"
28,"{'B_PSH': 1467072.3398915487, 'N_pv1_sub': 869.9282945634781, 'a0_spring': 37.47987580660744, 'a1_spring': 0.003199649799747205, 'a7_spring': -0.8643751827746983, 'b1_spring': -0.5664738790791346, 'b7_spring': -1.0336136901335944, 'a0_summer': 37.24097104745902, 'a1_summer': -1.3546460693754399, 'a7_summer': -0.5328301362725439, 'b1_summer': -1.1888336473257726, 'b7_summer': 0.949866609305134, 'a0_fall': 37.44553423298327, 'a1_fall': 1.4998451783426177, 'a7_fall': 0.20594552592961168, 'b1_fall': -0.18162287276826825, 'b7_fall': 0.5496009379868804, 'a0_winter': 37.20370175283794, 'a1_winter': 0.03319122158998383, 'a7_winter': -0.5112540992994425, 'b1_winter': -0.8563272738955038, 'b7_winter': 1.4325978355412676, 'ERD_choice': 1}"
29,"{'B_PSH': 1439104.830101239, 'N_pv1_sub': 885.6098386856239, 'a0_spring': 37.48632165622311, 'a1_spring': 0.08504306083294469, 'a7_spring': -0.9846141512346991, 'b1_spring': -0.7222425107002501, 'b7_spring': -0.4206698892195254, 'a0_summer': 37.22949576540105, 'a1_summer': -0.11683967974380449, 'a7_summer': 0.14839752144484042, 'b1_summer': -0.8321641724785482, 'b7_summer': 0.48403790955115283, 'a0_fall': 37.4354808076365, 'a1_fall': 1.2144536524561742, 'a7_fall': -0.8807111239615657, 'b1_fall': -0.18920674376241586, 'b7_fall': 0.6270737079575869, 'a0_winter': 37.20213042764698, 'a1_winter': -0.36209448791821397, 'a7_winter': -0.5123626102394294, 'b1_winter': -0.851705652274737, 'b7_winter': 1.4854640670531174, 'ERD_choice': 1}"
30,"{'B_PSH': 1493353.1257518518, 'N_pv1_sub': 863.6467448432396, 'a0_spring': 37.48634719874359, 'a1_spring': 0.06083753143829289, 'a7_spring': -0.8576498099724593, 'b1_spring': -0.5890304706757439, 'b7_spring': -0.7712843856058509, 'a0_summer': 37.229500403556514, 'a1_summer': -1.1874224453646034, 'a7_summer': -0.9408778205603238, 'b1_summer': -0.5085295812286594, 'b7_summer': 1.129921006169651, 'a0_fall': 37.4363549013064, 'a1_fall': 1.2106046387239044, 'a7_fall': -0.876899394850752, 'b1_fall': 0.15480760870194343, 'b7_fall': -1.1395234580484248, 'a0_winter': 37.20108972278683, 'a1_winter': -0.03324351726565489, 'a7_winter': -0.47984969886482826, 'b1_winter': -0.850375006769337, 'b7_winter': 1.6411124456223116, 'ERD_choice': 1}"
31,"{'B_PSH': 1459849.3736750702, 'N_pv1_sub': 863.4140352040239, 'a0_spring': 37.478818462969116, 'a1_spring': -0.04806664494868554, 'a7_spring': -1.0042608738220586, 'b1_spring': -0.6757452068924706, 'b7_spring': -0.41922374872976376, 'a0_summer': 37.229499340265725, 'a1_summer': -1.358785000434902, 'a7_summer': 0.042072265514630836, 'b1_summer': -0.9449103172129897, 'b7_summer': 0.5499196301553966, 'a0_fall': 37.4047939735222, 'a1_fall': 1.6182079238925482, 'a7_fall': -0.8806866093681313, 'b1_fall': -0.19442176041436415, 'b7_fall': -0.9155387858784039, 'a0_winter': 37.26270708969779, 'a1_winter': 0.9606551503474159, 'a7_winter': -0.35175722831129136, 'b1_winter': -0.850656888603068, 'b7_winter': 1.481598107943728, 'ERD_choice': 1}"
32,"{'B_PSH': 1493316.013125088, 'N_pv1_sub': 885.4635366672236, 'a0_spring': 37.4991480120109, 'a1_spring': 0.0006768124264879272, 'a7_spring': -0.8577314401059961, 'b1_spring': -0.48292286032984183, 'b7_spring': -0.7348906394122823, 'a0_summer': 37.228990205234695, 'a1_summer': -0.12510248754514586, 'a7_summer': -0.9522547714111386, 'b1_summer': -0.49183036980808226, 'b7_summer': 0.437962299557146, 'a0_fall': 37.43607574957931, 'a1_fall': 1.2325275813727081, 'a7_fall': -0.8807111239615657, 'b1_fall': 0.9426442699299243, 'b7_fall': 0.672292564881551, 'a0_winter': 37.26826516987739, 'a1_winter': -0.013990158923634838, 'a7_winter': -0.22095388958373055, 'b1_winter': -0.807863088299071, 'b7_winter': -0.7548197912520712, 'ERD_choice': 1}"
33,"{'B_PSH': 1469469.3680116346, 'N_pv1_sub': 869.7657959655501, 'a0_spring': 37.58910955405853, 'a1_spring': -0.21911888959031167, 'a7_spring': -1.0383422290149908, 'b1_spring': -0.47198220731189156, 'b7_spring': -0.41933062376011604, 'a0_summer': 37.340736738636416, 'a1_summer': -1.3369916639288904, 'a7_summer': -0.7155253616040889, 'b1_summer': -0.10013994647838789, 'b7_summer': 0.28226720473196587, 'a0_fall': 37.43607574957931, 'a1_fall': 1.3543745323652256, 'a7_fall': -0.8785128588763086, 'b1_fall': -0.17203370392234724, 'b7_fall': 0.692659374501307, 'a0_winter': 37.51080598543833, 'a1_winter': 0.9748241174238517, 'a7_winter': -0.22095388958373055, 'b1_winter': -0.903336425307628, 'b7_winter': -0.7398688253471685, 'ERD_choice': 1}"
