,0
0,-960908797.1576902
1,-954607815.7629459
2,-950322060.7868826
3,-949241040.3707283
4,-946961330.0956104
5,-946738267.5090724
6,-946418902.0393968
7,-945692271.7410382
8,-945657743.9069718
9,-941721035.154977
10,-941248172.5899739
11,-936969945.9800006
12,-936830976.4831504
13,-932958755.2392802
14,-932740119.184718
15,-931433004.5582759
16,-931317087.4622416
17,-930382882.5213454
18,-928584856.3316225
19,-928164646.6561179
20,-927615917.2254887
21,-927301127.0347551
22,-926851081.6111953
23,-925486684.0984199
24,-924492874.012514
25,-921694451.5196837
26,-917990542.2798467
27,-917350692.5076826
28,-917242478.3746804
29,-916436733.1630734
30,-915102117.2214786
31,-914752288.6630054
32,-914480600.1080055
33,-912951611.5276495
34,-912557681.4523133
35,-912221914.7276846
36,-910406016.6283153
37,-909876643.1831496
38,-909434749.3305146
39,-904779972.6134698
40,-903707200.740829
41,-902612433.2292953
42,-899914526.1170259
43,-899172704.5403261
44,-897126681.2770666
45,-896985271.1604187
46,-896386699.6139437
47,-894868779.1988455
48,-894253303.4459311
49,-892003336.2072343
50,-890709111.6112827
51,-888809448.7230333
52,-876053498.2777683
53,-870675077.7642455
54,-854322739.1753169
55,-854016412.0653815
56,-846924987.9170109
57,-841964471.345234
58,-841560616.7229984
59,-840533719.0900357
60,-838942846.7155772
61,-834615147.9914008
62,-834290600.9069167
63,-833691655.1419721
64,-824064619.3224727
65,-814580763.0119175
66,-813678040.3182222
67,-809733916.5166055
68,-808222119.8606936
69,-806605061.7846919
70,-806554092.1662036
71,-804904372.8993622
72,-799795167.9644173
73,-795044139.5596268
74,-794041892.3917086
75,-792448444.0533141
76,-792425315.1484863
77,-792197791.749056
78,-789969827.1518967
79,-789715618.703567
80,-786469576.4479425
81,-786182551.2923485
82,-786110241.6862693
83,-785203690.3586346
84,-783926410.3158454
85,-783433327.0813464
86,-781735431.9969246
87,-781042959.4571793
88,-781025607.8256048
89,-777618121.4763644
90,-776510291.3439127
91,-775910657.2090247
92,-775904657.1627263
93,-771867923.9747891
94,-771500974.5198883
95,-771434263.1843399
96,-771338427.4880791
97,-771270367.2142187
98,-770330001.36497
99,-768452650.5318273
