,0
0,-994729396.8612957
1,-994665231.9652206
2,-987804528.8226739
3,-974921288.667421
4,-974664337.9495304
5,-967516342.8020129
6,-967264907.4002296
7,-966735935.8537416
8,-965960332.1655405
9,-965921181.6375409
10,-964995107.1974006
11,-964814417.8290405
12,-964215827.2901012
13,-963218737.9610176
14,-962727819.1095475
15,-962522138.7326063
16,-962231540.4653157
17,-962223308.4969887
18,-960908797.1576902
19,-960702650.8896748
20,-960314882.6093967
21,-960149134.6707695
22,-959941816.6017421
23,-959622695.0538504
24,-958914074.9725293
25,-958663979.2580204
26,-958554762.5920942
27,-958498715.422308
28,-958380689.9011945
29,-957132033.5842162
30,-956739094.820118
31,-956402450.2787523
32,-956402450.2787523
33,-956250732.1500655
34,-955761358.0319391
35,-955612289.902783
36,-955382427.7867783
37,-955022564.3917339
38,-954607815.7629459
39,-954160263.5102473
40,-953556765.040329
41,-953490584.6317533
42,-953429360.5786777
43,-953335214.8396565
44,-953228468.3433816
45,-953165263.0667762
46,-952326688.4257133
47,-951274376.809047
48,-951259050.3386009
49,-951031709.869186
50,-950870541.5771077
51,-950713932.3238772
52,-950330112.33692
53,-950322060.7868826
54,-949880341.4708296
55,-949860117.438202
56,-949575749.5228308
57,-949360298.8677269
58,-949241040.3707283
59,-949224173.826356
60,-949147118.6473134
61,-949052886.8858812
62,-947968037.4801672
63,-947404420.3218035
64,-947295858.2566617
65,-946961330.0956104
66,-946738267.5090724
67,-946501034.494374
68,-946418902.0393968
69,-946023168.0299976
70,-945736642.3907187
71,-945720070.2837481
72,-945692271.7410382
73,-945657743.9069718
74,-945605693.1687994
75,-945449867.5918701
76,-945303546.3819366
77,-945030005.9644628
78,-944922844.3245486
79,-944861684.1264386
80,-944820151.5947962
81,-944569394.3625952
82,-944417733.9692388
83,-944355137.0459945
84,-943727316.4201437
85,-943610102.9096065
86,-943302452.0182399
87,-943060427.7516077
88,-942856849.5115739
89,-942462509.6349148
90,-942203670.725326
91,-942052577.0833614
92,-941891412.5861688
93,-941790869.5875702
94,-941721035.154977
95,-941496056.267722
96,-941409646.5855184
97,-941337958.7192076
98,-941265908.2794944
99,-941248172.5899739
